Tuition,ParentWage,CanAfford
30000,5973,0
30000,5165,0
30000,6886,0
30000,4854,0
30000,6668,0
30000,13513,1
30000,4938,0
30000,6208,0
30000,7461,0
30000,4904,0
30000,7882,0
30000,3180,0
30000,12358,1
30000,10887,1
30000,6158,0
30000,7795,0
30000,6047,0
30000,8688,1
30000,9879,1
30000,6074,0
30000,4982,0
30000,10312,1
30000,8848,1
30000,11126,1
30000,8904,1
30000,10266,1
30000,12568,1
30000,9713,1
30000,7632,0
30000,10283,1
30000,3583,0
30000,11401,1
30000,5182,0
30000,12245,1
30000,12740,1
30000,3799,0
30000,4218,0
30000,10037,1
30000,5231,0
30000,10829,1
30000,9765,1
30000,6267,0
30000,9121,1
30000,12531,1
30000,4321,0
30000,13892,1
30000,8315,0
30000,8380,1
30000,10423,1
30000,13963,1
30000,11001,1
30000,12505,1
30000,12982,1
30000,10355,1
30000,3534,0
30000,10333,1
30000,4195,0
30000,9401,1
30000,7258,0
30000,13830,1
30000,12701,1
30000,9081,1
30000,7584,0
30000,12580,1
30000,5719,0
30000,3822,0
30000,7858,0
30000,8787,1
30000,11390,1
30000,9404,1
30000,4802,0
30000,3735,0
30000,6548,0
30000,6491,0
30000,4106,0
30000,11679,1
30000,8698,1
30000,8860,1
30000,8598,1
30000,4503,0
30000,8645,1
30000,11053,1
30000,12898,1
30000,8878,1
30000,7517,0
30000,11810,1
30000,7128,0
30000,12768,1
30000,13578,1
30000,6006,0
30000,4805,0
30000,11453,1
30000,13889,1
30000,12560,1
30000,9412,1
30000,4292,0
30000,11349,1
30000,3136,0
30000,3780,0
30000,11708,1
30000,5617,0
30000,11075,1
30000,13205,1
30000,9314,1
30000,10427,1
30000,10463,1
30000,11943,1
30000,8308,0
30000,11354,1
30000,10725,1
30000,11459,1
30000,7020,0
30000,12764,1
30000,10234,1
30000,5282,0
30000,5751,0
30000,7922,0
30000,6401,0
30000,6623,0
30000,9900,1
30000,8022,0
30000,11345,1
30000,12543,1
30000,4595,0
30000,3635,0
30000,10544,1
30000,10974,1
30000,13676,1
30000,12005,1
30000,10060,1
30000,13781,1
30000,11542,1
30000,5638,0
30000,6539,0
30000,6362,0
30000,13186,1
30000,6362,0
30000,5780,0
30000,3588,0
30000,13634,1
30000,3181,0
30000,12892,1
30000,5130,0
30000,4077,0
30000,6264,0
30000,12478,1
30000,7514,0
30000,10480,1
30000,11288,1
30000,5113,0
30000,12947,1
30000,12582,1
30000,7636,0
30000,6837,0
30000,5160,0
30000,12199,1
30000,4574,0
30000,5120,0
30000,6438,0
30000,8359,1
30000,11453,1
30000,10159,1
30000,3989,0
30000,10756,1
30000,3659,0
30000,8194,0
30000,9266,1
30000,10818,1
30000,4251,0
30000,9539,1
30000,10795,1
30000,6724,0
30000,6018,0
30000,9000,1
30000,10789,1
30000,7106,0
30000,4907,0
30000,12053,1
30000,5158,0
30000,9056,1
30000,4112,0
30000,5084,0
30000,5481,0
30000,8000,0
30000,5029,0
30000,9919,1
30000,10744,1
30000,5897,0
30000,5557,0
30000,5584,0
30000,9783,1
30000,12415,1
30000,9623,1
30000,5304,0
30000,13932,1
30000,13571,1
30000,13248,1
30000,6859,0
30000,6185,0
30000,5496,0
30000,6086,0
30000,8900,1
30000,7025,0
30000,6884,0
30000,8255,0
30000,11451,1
30000,9838,1
30000,7839,0
30000,10381,1
30000,8781,1
30000,10026,1
30000,4672,0
30000,4341,0
30000,13707,1
30000,6561,0
30000,10838,1
30000,10902,1
30000,6637,0
30000,6760,0
30000,10021,1
30000,10364,1
30000,8257,0
30000,5530,0
30000,12857,1
30000,11354,1
30000,10310,1
30000,9560,1
30000,6330,0
30000,10372,1
30000,9232,1
30000,11356,1
30000,7323,0
30000,4867,0
30000,10434,1
30000,10863,1
30000,5569,0
30000,12245,1
30000,12771,1
30000,10616,1
30000,4027,0
30000,5778,0
30000,9450,1
30000,4409,0
30000,12113,1
30000,11727,1
30000,8455,1
30000,8913,1
30000,7689,0
30000,7324,0
30000,9823,1
30000,6264,0
30000,8734,1
30000,6880,0
30000,7983,0
30000,6851,0
30000,6623,0
30000,8602,1
30000,4022,0
30000,11461,1
30000,11041,1
30000,3844,0
30000,10105,1
30000,12444,1
30000,4129,0
30000,10074,1
30000,7345,0
30000,10057,1
30000,7826,0
30000,5304,0
30000,3544,0
30000,3823,0
30000,9119,1
30000,13843,1
30000,9714,1
30000,11124,1
30000,12002,1
30000,4951,0
30000,6447,0
30000,13367,1
30000,13052,1
30000,4672,0
30000,11324,1
30000,7133,0
30000,7505,0
30000,9111,1
30000,12628,1
30000,9245,1
30000,5817,0
30000,12198,1
30000,3877,0
30000,8328,0
30000,10879,1
30000,4582,0
30000,12422,1
30000,3179,0
30000,11391,1
30000,5216,0
30000,11703,1
30000,12465,1
30000,7723,0
30000,7972,0
30000,6597,0
30000,7451,0
30000,3401,0
30000,6420,0
30000,3470,0
30000,12232,1
30000,11277,1
30000,8986,1
30000,4869,0
30000,11855,1
30000,6185,0
30000,3939,0
30000,13303,1
30000,9191,1
30000,9006,1
30000,9413,1
30000,7615,0
30000,10481,1
30000,5172,0
30000,13777,1
30000,13379,1
30000,7105,0
30000,7161,0
30000,5167,0
30000,8122,0
30000,6957,0
30000,12524,1
30000,4964,0
30000,3963,0
30000,13774,1
30000,4240,0
30000,11783,1
30000,7374,0
30000,4067,0
30000,11519,1
30000,10429,1
30000,4629,0
30000,5274,0
30000,11255,1
30000,7820,0
30000,4335,0
30000,12526,1
30000,5358,0
30000,6846,0
30000,3628,0
30000,6692,0
30000,6331,0
30000,13617,1
30000,4350,0
30000,10002,1
30000,6945,0
30000,10185,1
30000,6346,0
30000,3478,0
30000,10790,1
30000,8041,0
30000,9382,1
30000,6704,0
30000,12983,1
30000,5564,0
30000,9742,1
30000,10881,1
30000,4866,0
30000,13926,1
30000,6184,0
30000,12564,1
30000,4908,0
30000,13533,1
30000,11634,1
30000,5956,0
30000,9278,1
30000,4245,0
30000,5962,0
30000,10604,1
30000,11949,1
30000,3505,0
30000,7224,0
30000,5604,0
30000,8788,1
30000,3743,0
30000,6259,0
30000,10382,1
30000,12404,1
30000,10723,1
30000,11560,1
30000,10876,1
30000,13129,1
30000,5212,0
30000,11038,1
30000,4418,0
30000,8331,0
30000,4700,0
30000,7963,0
30000,7946,0
30000,5936,0
30000,5427,0
30000,11108,1
30000,11104,1
30000,3210,0
30000,10155,1
30000,12866,1
30000,11644,1
30000,9783,1
30000,12496,1
30000,6000,0
30000,3485,0
30000,9094,1
30000,5185,0
30000,6109,0
30000,7661,0
30000,7407,0
30000,3835,0
30000,11815,1
30000,13964,1
30000,6756,0
30000,6851,0
30000,7043,0
30000,5303,0
30000,11545,1
30000,5814,0
30000,13160,1
30000,6584,0
30000,11705,1
30000,9689,1
30000,3809,0
30000,4637,0
30000,12574,1
30000,6902,0
30000,10305,1
30000,4093,0
30000,6621,0
30000,9871,1
30000,6904,0
30000,4807,0
30000,13760,1
30000,10026,1
30000,7910,0
30000,13296,1
30000,13446,1
30000,8080,0
30000,3909,0
30000,4829,0
30000,8406,1
30000,11486,1
30000,3610,0
30000,7864,0
30000,7844,0
30000,13942,1
30000,11240,1
30000,7203,0
30000,7485,0
30000,12129,1
30000,8262,0
30000,11010,1
30000,11324,1
30000,6265,0
30000,6187,0
30000,9600,1
30000,6251,0
30000,3217,0
30000,10107,1
30000,12338,1
30000,9380,1
30000,7554,0
30000,13180,1
30000,13466,1
30000,7518,0
30000,7133,0
30000,12526,1
30000,3002,0
30000,11695,1
30000,7521,0
30000,12632,1
30000,10457,1
30000,5668,0
30000,9024,1
30000,7333,0
30000,8384,1
30000,9020,1
30000,7589,0
30000,13658,1
30000,4970,0
30000,7032,0
30000,7648,0
30000,5158,0
30000,12804,1
30000,5715,0
30000,5317,0
30000,13315,1
30000,10402,1
30000,13311,1
30000,4607,0
30000,3966,0
30000,7387,0
30000,7237,0
30000,7463,0
30000,7357,0
30000,9936,1
30000,10934,1
30000,13371,1
30000,5585,0
30000,6934,0
30000,8742,1
30000,6850,0
30000,13071,1
30000,12116,1
30000,3005,0
30000,7414,0
30000,11960,1
30000,9396,1
30000,7852,0
30000,13499,1
30000,13854,1
30000,3774,0
30000,9807,1
30000,13038,1
30000,8703,1
30000,12817,1
30000,5178,0
30000,7945,0
30000,7525,0
30000,4966,0
30000,5874,0
30000,4489,0
30000,13496,1
30000,7248,0
30000,9805,1
30000,6811,0
30000,13033,1
30000,10802,1
30000,7992,0
30000,10217,1
30000,9015,1
30000,12479,1
30000,8249,0
30000,13501,1
30000,5047,0
30000,9686,1
30000,5097,0
30000,8573,1
30000,4172,0
30000,10294,1
30000,8915,1
30000,10372,1
30000,3956,0
30000,11616,1
30000,10504,1
30000,6782,0
30000,6288,0
30000,4526,0
30000,11309,1
30000,5904,0
30000,11690,1
30000,9914,1
30000,11424,1
30000,9891,1
30000,3492,0
30000,8894,1
30000,8582,1
30000,5691,0
30000,12124,1
30000,6163,0
30000,7501,0
30000,6897,0
30000,7263,0
30000,5525,0
30000,8945,1
30000,7403,0
30000,5206,0
30000,4103,0
30000,3063,0
30000,8835,1
30000,6446,0
30000,7426,0
30000,3232,0
30000,7208,0
30000,7540,0
30000,8104,0
30000,3947,0
30000,11237,1
30000,5427,0
30000,13255,1
30000,6977,0
30000,8488,1
30000,8294,0
30000,4390,0
30000,13826,1
30000,5347,0
30000,8671,1
30000,9887,1
30000,12690,1
30000,3418,0
30000,3784,0
30000,10217,1
30000,5474,0
30000,3086,0
30000,4562,0
30000,5520,0
30000,5151,0
30000,5352,0
30000,7939,0
30000,10013,1
30000,9152,1
30000,12625,1
30000,4843,0
30000,10183,1
30000,3003,0
30000,3757,0
30000,9715,1
30000,8214,0
30000,6630,0
30000,6682,0
30000,6954,0
30000,10963,1
30000,8810,1
30000,13680,1
30000,13282,1
30000,12892,1
30000,8375,1
30000,3557,0
30000,10728,1
30000,10575,1
30000,8267,0
30000,9813,1
30000,5676,0
30000,11176,1
30000,3244,0
30000,5411,0
30000,10412,1
30000,10482,1
30000,3590,0
30000,8239,0
30000,4959,0
30000,10068,1
30000,13787,1
30000,10179,1
30000,12487,1
30000,11091,1
30000,5448,0
30000,4457,0
30000,12659,1
30000,6513,0
30000,5868,0
30000,5451,0
30000,11621,1
30000,6230,0
30000,5288,0
30000,8982,1
30000,11184,1
30000,4530,0
30000,5311,0
30000,12171,1
30000,7380,0
30000,6625,0
30000,8256,0
30000,8400,1
30000,3374,0
30000,8568,1
30000,12186,1
30000,12291,1
30000,11777,1
30000,11370,1
30000,12101,1
30000,5884,0
30000,5547,0
30000,7029,0
30000,9946,1
30000,7130,0
30000,8911,1
30000,3420,0
30000,7243,0
30000,4760,0
30000,10483,1
30000,12996,1
30000,8838,1
30000,5716,0
30000,3834,0
30000,11449,1
30000,3681,0
30000,11921,1
30000,3872,0
30000,8735,1
30000,9605,1
30000,9539,1
30000,4675,0
30000,7912,0
30000,10987,1
30000,10060,1
30000,6456,0
30000,6325,0
30000,13042,1
30000,4677,0
30000,13532,1
30000,3961,0
30000,4108,0
30000,7439,0
30000,4154,0
30000,3831,0
30000,7260,0
30000,12067,1
30000,12997,1
30000,5024,0
30000,5284,0
30000,8674,1
30000,11046,1
30000,13279,1
30000,6350,0
30000,11123,1
30000,6326,0
30000,7789,0
30000,13184,1
30000,3014,0
30000,10740,1
30000,8202,0
30000,7579,0
30000,9559,1
30000,10809,1
30000,4160,0
30000,9835,1
30000,8410,1
30000,11304,1
30000,12491,1
30000,12462,1
30000,10251,1
30000,7892,0
30000,3878,0
30000,9947,1
30000,5845,0
30000,3711,0
30000,8993,1
30000,7776,0
30000,9477,1
30000,5423,0
30000,5139,0
30000,5785,0
30000,10051,1
30000,8723,1
30000,5898,0
30000,9875,1
30000,7228,0
30000,8539,1
30000,9341,1
30000,5345,0
30000,9847,1
30000,3315,0
30000,7284,0
30000,3305,0
30000,10413,1
30000,10663,1
30000,13006,1
30000,7695,0
30000,3389,0
30000,9710,1
30000,13392,1
30000,5604,0
30000,9291,1
30000,8143,0
30000,3040,0
30000,9794,1
30000,11098,1
30000,7627,0
30000,6214,0
30000,9500,1
30000,11090,1
30000,10239,1
30000,4452,0
30000,11831,1
30000,6359,0
30000,12051,1
30000,10585,1
30000,10197,1
30000,5759,0
30000,8293,0
30000,11640,1
30000,13302,1
30000,5138,0
30000,7373,0
30000,12770,1
30000,13674,1
30000,10900,1
30000,8237,0
30000,7916,0
30000,9383,1
30000,8919,1
30000,10568,1
30000,8385,1
30000,5972,0
30000,5179,0
30000,6088,0
30000,6460,0
30000,8219,0
30000,5417,0
30000,12846,1
30000,7407,0
30000,9367,1
30000,9166,1
30000,5729,0
30000,3784,0
30000,8309,0
30000,10568,1
30000,4181,0
30000,13986,1
30000,8820,1
30000,13620,1
30000,11396,1
30000,5739,0
30000,11321,1
30000,8772,1
30000,5062,0
30000,10052,1
30000,10746,1
30000,12697,1
30000,12651,1
30000,9541,1
30000,6271,0
30000,7067,0
30000,7999,0
30000,3034,0
30000,11011,1
30000,13298,1
30000,4595,0
30000,8524,1
30000,12292,1
30000,13748,1
30000,11029,1
30000,13601,1
30000,10939,1
30000,9946,1
30000,11218,1
30000,7621,0
30000,7670,0
30000,12128,1
30000,4977,0
30000,13659,1
30000,11175,1
30000,12659,1
30000,8783,1
30000,3380,0
30000,5419,0
30000,4983,0
30000,11595,1
30000,9633,1
30000,12403,1
30000,10492,1
30000,11014,1
30000,10834,1
30000,4688,0
30000,12663,1
30000,9790,1
30000,11870,1
30000,7149,0
30000,10022,1
30000,11405,1
30000,12958,1
30000,12706,1
30000,12882,1
30000,10865,1
30000,10236,1
30000,12067,1
30000,7211,0
30000,10574,1
30000,7974,0
30000,5433,0
30000,12104,1
30000,7221,0
30000,9823,1
30000,7430,0
30000,6768,0
30000,9855,1
30000,5513,0
30000,5385,0
30000,12150,1
30000,8437,1
30000,5039,0
30000,9528,1
30000,13160,1
30000,11753,1
30000,11379,1
30000,7017,0
30000,3697,0
30000,4115,0
30000,6687,0
30000,8839,1
30000,10339,1
30000,5113,0
30000,9919,1
30000,5624,0
30000,6329,0
30000,11901,1
30000,6070,0
30000,9011,1
30000,10281,1
30000,13769,1
30000,4960,0
30000,13664,1
30000,5975,0
30000,4154,0
30000,3855,0
30000,10784,1
30000,9163,1
30000,13549,1
30000,7105,0
30000,4251,0
30000,3252,0
30000,4497,0
30000,4039,0
30000,13940,1
30000,7160,0
30000,13687,1
30000,8632,1
30000,9191,1
30000,7315,0
30000,11726,1
30000,4685,0
30000,13216,1
30000,12743,1
30000,7265,0
30000,7303,0
30000,10661,1
30000,3311,0
30000,13932,1
30000,7228,0
30000,5308,0
30000,8082,0
30000,7726,0
30000,3565,0
30000,8841,1
30000,4608,0
30000,10546,1
30000,5872,0
30000,4316,0
30000,7696,0
30000,12087,1
30000,13599,1
30000,6873,0
30000,5622,0
30000,9473,1
30000,13119,1
30000,12515,1
30000,12044,1
30000,10511,1
30000,9859,1
30000,8719,1
30000,13809,1
30000,9648,1
30000,6857,0
30000,8309,0
30000,8061,0
30000,12118,1
30000,7192,0
30000,6282,0
30000,7098,0
30000,9828,1
30000,9751,1
30000,9964,1
30000,6229,0
30000,11611,1
30000,11052,1
30000,6909,0
30000,7693,0
30000,13951,1
30000,10016,1
30000,6639,0
30000,11826,1
30000,8441,1
30000,5710,0
30000,9354,1
30000,11966,1
30000,13042,1
30000,12094,1
30000,10642,1
30000,7920,0
30000,10480,1
30000,12948,1
30000,11931,1
30000,9192,1
30000,13893,1
30000,9655,1
30000,10105,1
30000,8728,1
30000,4521,0
30000,10560,1
30000,11782,1
30000,3456,0
30000,7362,0
30000,4398,0
30000,4233,0
30000,8360,1
30000,12797,1
30000,11760,1
30000,5850,0
30000,12143,1
30000,3094,0
30000,11434,1
30000,5125,0
30000,5739,0
30000,6024,0
30000,8745,1
30000,7285,0
30000,6495,0
30000,12155,1
30000,11391,1
30000,12298,1
30000,3109,0
30000,11819,1
30000,12170,1
30000,4460,0
30000,8644,1
30000,5970,0
30000,4292,0
30000,6803,0
30000,10351,1
30000,11817,1
30000,5118,0
30000,6249,0
30000,4867,0
30000,13789,1
30000,7115,0
30000,5992,0
30000,11355,1
30000,9547,1
30000,11015,1
30000,13820,1
30000,11107,1
30000,6163,0
30000,9337,1
30000,10228,1
30000,8181,0
30000,8753,1
30000,11415,1
30000,4704,0
30000,3945,0
30000,11329,1
30000,6762,0
30000,13420,1
30000,4754,0
30000,6509,0
30000,7526,0
30000,4478,0
30000,8327,0
30000,6727,0
30000,12261,1
30000,9846,1
30000,7772,0
30000,9346,1
30000,12073,1
30000,3839,0
30000,8348,1
30000,9428,1
30000,8173,0
30000,6201,0
30000,5394,0
30000,11538,1
30000,7601,0
30000,7211,0
30000,7207,0
30000,10318,1
30000,7562,0
30000,13128,1
30000,9071,1
30000,4405,0
30000,9744,1
30000,5949,0
30000,5016,0
30000,5824,0
30000,12671,1
30000,9044,1
30000,4465,0
30000,8646,1
30000,3383,0
30000,7341,0
30000,11290,1
30000,9484,1
30000,6577,0
30000,4358,0
30000,9767,1
30000,6796,0
30000,3764,0
30000,13923,1
30000,11536,1
30000,7054,0
30000,9878,1
30000,5429,0
30000,8297,0
30000,13915,1
30000,12333,1
30000,5292,0
30000,6393,0
30000,11250,1
30000,3400,0
30000,9107,1
30000,13936,1
30000,6922,0
30000,4379,0
30000,5793,0
30000,11472,1
30000,9189,1
30000,10259,1
30000,11976,1
30000,13524,1
30000,5894,0
30000,3137,0
30000,7878,0
30000,5097,0
30000,4043,0
30000,8671,1
30000,12631,1
30000,7095,0
30000,7643,0
30000,4166,0
30000,8254,0
30000,7018,0
30000,9810,1
30000,13755,1
30000,11905,1
30000,7356,0
30000,9172,1
30000,12182,1
30000,10699,1
30000,3831,0
30000,11360,1
30000,5431,0
30000,6577,0
30000,6468,0
30000,8278,0
30000,3336,0
30000,6952,0
30000,5792,0
30000,6263,0
30000,5861,0
30000,7986,0
30000,5631,0
30000,7571,0
30000,11930,1
30000,11960,1
30000,3088,0
30000,10597,1
30000,7024,0
30000,12210,1
30000,11247,1
30000,6632,0
30000,12424,1
30000,3354,0
30000,12543,1
30000,5495,0
30000,9127,1
30000,10768,1
30000,3002,0
30000,4491,0
30000,12618,1
30000,11899,1
30000,9251,1
30000,7582,0
30000,10735,1
30000,8817,1
30000,5190,0
30000,5366,0
30000,10475,1
30000,7427,0
30000,10962,1
30000,4749,0
30000,11287,1
30000,5999,0
30000,11543,1
30000,6550,0
30000,7640,0
30000,5197,0
30000,8756,1
30000,5471,0
30000,7293,0
30000,13640,1
30000,10914,1
30000,4240,0
30000,3610,0
30000,7505,0
30000,7331,0
30000,12975,1
30000,8902,1
30000,11829,1
30000,4674,0
30000,10946,1
30000,6998,0
30000,9367,1
30000,7369,0
30000,7314,0
30000,4438,0
30000,3195,0
30000,5527,0
30000,4038,0
30000,8661,1
30000,6030,0
30000,6399,0
30000,6152,0
30000,7450,0
30000,4894,0
30000,12449,1
30000,4194,0
30000,9201,1
30000,8096,0
30000,4770,0
30000,11289,1
30000,12820,1
30000,5563,0
30000,6134,0
30000,3090,0
30000,13105,1
30000,3070,0
30000,9907,1
30000,10870,1
30000,13473,1
30000,13040,1
30000,5578,0
30000,10374,1
30000,7990,0
30000,3335,0
30000,9555,1
30000,8480,1
30000,7742,0
30000,5992,0
30000,12564,1
30000,10432,1
30000,3875,0
30000,9198,1
30000,12733,1
30000,12061,1
30000,4214,0
30000,11472,1
30000,13511,1
30000,5357,0
30000,9290,1
30000,4188,0
30000,11477,1
30000,8649,1
30000,12829,1
30000,11109,1
30000,8119,0
30000,11354,1
30000,13006,1
30000,3715,0
30000,12035,1
30000,3039,0
30000,4135,0
30000,3549,0
30000,6781,0
30000,11392,1
30000,12577,1
30000,9370,1
30000,13221,1
30000,6597,0
30000,10061,1
30000,10509,1
30000,12098,1
30000,8055,0
30000,4346,0
30000,4182,0
30000,3193,0
30000,3610,0
30000,7794,0
30000,7068,0
30000,11384,1
30000,9714,1
30000,4408,0
30000,3200,0
30000,5228,0
30000,12607,1
30000,5547,0
30000,6804,0
30000,8714,1
30000,13405,1
30000,10485,1
30000,11041,1
30000,6948,0
30000,12017,1
30000,10599,1
30000,12460,1
30000,7047,0
30000,4576,0
30000,7390,0
30000,8729,1
30000,12215,1
30000,10616,1
30000,10627,1
30000,3982,0
30000,11874,1
30000,3076,0
30000,7159,0
30000,4791,0
30000,13109,1
30000,12613,1
30000,8509,1
30000,7733,0
30000,9402,1
30000,6077,0
30000,4127,0
30000,3177,0
30000,9611,1
30000,6569,0
30000,7415,0
30000,13681,1
30000,7689,0
30000,7741,0
30000,11092,1
30000,7362,0
30000,11525,1
30000,12305,1
30000,12789,1
30000,11445,1
30000,8518,1
30000,5769,0
30000,3286,0
30000,13065,1
30000,9375,1
30000,8925,1
30000,8966,1
30000,3319,0
30000,5977,0
30000,7727,0
30000,10145,1
30000,6556,0
30000,8235,0
30000,4334,0
30000,10085,1
30000,6049,0
30000,6234,0
30000,6042,0
30000,7038,0
30000,7270,0
30000,8306,0
30000,7555,0
30000,6881,0
30000,9670,1
30000,10070,1
30000,7317,0
30000,8649,1
30000,13385,1
30000,5335,0
30000,11200,1
30000,7027,0
30000,5122,0
30000,11018,1
30000,13469,1
30000,13663,1
30000,13111,1
30000,8924,1
30000,7039,0
30000,4051,0
30000,11030,1
30000,5424,0
30000,5059,0
30000,13125,1
30000,6378,0
30000,10249,1
30000,10237,1
30000,6453,0
30000,11277,1
30000,3113,0
30000,8380,1
30000,3788,0
30000,11580,1
30000,8697,1
30000,3729,0
30000,9364,1
30000,11691,1
30000,5833,0
30000,9726,1
30000,13850,1
30000,8195,0
30000,3771,0
30000,3508,0
30000,10592,1
30000,4371,0
30000,4423,0
30000,3876,0
30000,11412,1
30000,7762,0
30000,3962,0
30000,6844,0
30000,9956,1
30000,4546,0
30000,7113,0
30000,7299,0
30000,13766,1
30000,7744,0
30000,11234,1
30000,7945,0
30000,4108,0
30000,6418,0
30000,7929,0
30000,8266,0
30000,3197,0
30000,7556,0
30000,11756,1
30000,11667,1
30000,12254,1
30000,4675,0
30000,11876,1
30000,3395,0
30000,7669,0
30000,10449,1
30000,13790,1
30000,13301,1
30000,8545,1
30000,4786,0
30000,8947,1
30000,8741,1
30000,8477,1
30000,8772,1
30000,5624,0
30000,5730,0
30000,13040,1
30000,4134,0
30000,5622,0
30000,10777,1
30000,6584,0
30000,10596,1
30000,13920,1
30000,10824,1
30000,11198,1
30000,13722,1
30000,13359,1
30000,9118,1
30000,8515,1
30000,11766,1
30000,11311,1
30000,4526,0
30000,9791,1
30000,7219,0
30000,12220,1
30000,5034,0
30000,10407,1
30000,3162,0
30000,11929,1
30000,12248,1
30000,13965,1
30000,11670,1
30000,10146,1
30000,6260,0
30000,4308,0
30000,3494,0
30000,6234,0
30000,12855,1
30000,12579,1
30000,3371,0
30000,7300,0
30000,12950,1
30000,7453,0
30000,10492,1
30000,12974,1
30000,13421,1
30000,12099,1
30000,13011,1
30000,12191,1
30000,10622,1
30000,13395,1
30000,3267,0
30000,11263,1
30000,8135,0
30000,4539,0
30000,6218,0
30000,6219,0
30000,12172,1
30000,3544,0
30000,13571,1
30000,11161,1
30000,12940,1
30000,10301,1
30000,10857,1
30000,12276,1
30000,8225,0
30000,11934,1
30000,13396,1
30000,3429,0
30000,4589,0
30000,3466,0
30000,13143,1
30000,3884,0
30000,9868,1
30000,13197,1
30000,6569,0
30000,8652,1
30000,9865,1
30000,11911,1
30000,8246,0
30000,3263,0
30000,8753,1
30000,11203,1
30000,8942,1
30000,10734,1
30000,5751,0
30000,12724,1
30000,7695,0
30000,4787,0
30000,5558,0
30000,5280,0
30000,13008,1
30000,3730,0
30000,4958,0
30000,10141,1
30000,7200,0
30000,11463,1
30000,4904,0
30000,9755,1
30000,7947,0
30000,5100,0
30000,4526,0
30000,9621,1
30000,11134,1
30000,12550,1
30000,9352,1
30000,6528,0
30000,12537,1
30000,13018,1
30000,9694,1
30000,12799,1
30000,9156,1
30000,8277,0
30000,13939,1
30000,10268,1
30000,10008,1
30000,4537,0
30000,13360,1
30000,8190,0
30000,3073,0
30000,4484,0
30000,8164,0
30000,10483,1
30000,9258,1
30000,4295,0
30000,10166,1
30000,11629,1
30000,12565,1
30000,12536,1
30000,6314,0
30000,11293,1
30000,11383,1
30000,6735,0
30000,10221,1
30000,13902,1
30000,9423,1
30000,3638,0
30000,13862,1
30000,12260,1
30000,10321,1
30000,9002,1
30000,10709,1
30000,10963,1
30000,7494,0
30000,5964,0
30000,9923,1
30000,10897,1
30000,10087,1
30000,5110,0
30000,3280,0
30000,6867,0
30000,11822,1
30000,5660,0
30000,5283,0
30000,10261,1
30000,13840,1
30000,10228,1
30000,10546,1
30000,7259,0
30000,10928,1
30000,3799,0
30000,4675,0
30000,3571,0
30000,12523,1
30000,8183,0
30000,9863,1
30000,13091,1
30000,11901,1
30000,4454,0
30000,13341,1
30000,5854,0
30000,5485,0
30000,11446,1
30000,3255,0
30000,7891,0
30000,6905,0
30000,13925,1
30000,4778,0
30000,8628,1
30000,8653,1
30000,3912,0
30000,5981,0
30000,9611,1
30000,12711,1
30000,12906,1
30000,10432,1
30000,12231,1
30000,10836,1
30000,4505,0
30000,11364,1
30000,9807,1
30000,12220,1
30000,10918,1
30000,5100,0
30000,6987,0
30000,13425,1
30000,4968,0
30000,10162,1
30000,9311,1
30000,10411,1
30000,13775,1
30000,5764,0
30000,5515,0
30000,8141,0
30000,4499,0
30000,7762,0
30000,9216,1
30000,9923,1
30000,8020,0
30000,6707,0
30000,6302,0
30000,12959,1
30000,5916,0
30000,5747,0
30000,8958,1
30000,9321,1
30000,11847,1
30000,3859,0
30000,10038,1
30000,5893,0
30000,7686,0
30000,4985,0
30000,12623,1
30000,8990,1
30000,10916,1
30000,10843,1
30000,8251,0
30000,10032,1
30000,8498,1
30000,7410,0
30000,7161,0
30000,9025,1
30000,8914,1
30000,10712,1
30000,8868,1
30000,6110,0
30000,5069,0
30000,11455,1
30000,11230,1
30000,8458,1
30000,9317,1
30000,6776,0
30000,6674,0
30000,13416,1
30000,6753,0
30000,12965,1
30000,11844,1
30000,3320,0
30000,10403,1
30000,13943,1
30000,8772,1
30000,12153,1
30000,3256,0
30000,4736,0
30000,10030,1
30000,4815,0
30000,10668,1
30000,8709,1
30000,5325,0
30000,11342,1
30000,12450,1
30000,6884,0
30000,10373,1
30000,5369,0
30000,8911,1
30000,12577,1
30000,8084,0
30000,4055,0
30000,10287,1
30000,4810,0
30000,6497,0
30000,11647,1
30000,9248,1
30000,7409,0
30000,10609,1
30000,3805,0
30000,11162,1
30000,10876,1
30000,4559,0
30000,13234,1
30000,6455,0
30000,3543,0
30000,8500,1
30000,10284,1
30000,13578,1
30000,10237,1
30000,8729,1
30000,13752,1
30000,11020,1
30000,6055,0
30000,11533,1
30000,4698,0
30000,7733,0
30000,7356,0
30000,13936,1
30000,3488,0
30000,4727,0
30000,7753,0
30000,9117,1
30000,13089,1
30000,9849,1
30000,9623,1
30000,9069,1
30000,12857,1
30000,9534,1
30000,11546,1
30000,11341,1
30000,4885,0
30000,8705,1
30000,7665,0
30000,5872,0
30000,9974,1
30000,9814,1
30000,13136,1
30000,5924,0
30000,8112,0
30000,13107,1
30000,11971,1
30000,10342,1
30000,7585,0
30000,13366,1
30000,8440,1
30000,5829,0
30000,13077,1
30000,11671,1
30000,10982,1
30000,9175,1
30000,9811,1
30000,5585,0
30000,7957,0
30000,5099,0
30000,12876,1
30000,7225,0
30000,13123,1
30000,6500,0
30000,8400,1
30000,8122,0
30000,5284,0
30000,9218,1
30000,6178,0
30000,12636,1
30000,11887,1
30000,4090,0
