Gender,Age,City,Tuition,Signup,Grades,ParentWage,CanAfford,ScholarshipGrades,SchGrAfford,Competence,SchGrComAfford,Rural,SchGrRuAfford,SchGrRuComAfford
Female,24,Khouribga,30000,3000,Bien,18504,,,,,,,,
Male,23,FqihBenSalah,30000,3000,Moyenne,19247,,,,,,,,
Male,25,Khenifra,30000,3000,TresBien,4783,,,,,,,,
Male,19,Khouribga,30000,3000,,9589,,,,,,,,
Female,22,Ouedzem,30000,3000,Moyenne,8961,,,,,,,,
Female,23,Khenifra,30000,3000,,19305,,,,,,,,
Female,21,Azilal,30000,3000,TresBien,14108,,,,,,,,
Female,22,Tadla,30000,3000,Passable,4241,,,,,,,,
Female,19,Khouribga,30000,3000,TresBien,4717,,,,,,,,
Female,25,Azilal,30000,3000,TresBien,12755,,,,,,,,
Male,25,BeniMellal,30000,3000,Passable,12608,,,,,,,,
Male,23,Khouribga,30000,3000,TresBien,19171,,,,,,,,
Female,21,Azilal,30000,3000,Bien,9829,,,,,,,,
Female,25,BeniMellal,30000,3000,Passable,18536,,,,,,,,
Female,24,Ouedzem,30000,3000,Moyenne,7207,,,,,,,,
Female,19,FqihBenSalah,30000,3000,TresBien,17179,,,,,,,,
Female,20,Ouedzem,30000,3000,,16612,,,,,,,,
Male,18,Tadla,30000,3000,,6380,,,,,,,,
Female,20,Azilal,30000,3000,Bien,8551,,,,,,,,
Male,21,Ouedzem,30000,3000,,19641,,,,,,,,
Male,25,Ouedzem,30000,3000,Passable,3418,,,,,,,,
Female,19,BeniMellal,30000,3000,Bien,14911,,,,,,,,
Male,21,Khenifra,30000,3000,,12090,,,,,,,,
Male,20,Ouedzem,30000,3000,Moyenne,14591,,,,,,,,
Female,21,BeniMellal,30000,3000,,10191,,,,,,,,
Male,21,FqihBenSalah,30000,3000,TresBien,9771,,,,,,,,
Female,24,Khouribga,30000,3000,,12473,,,,,,,,
Female,21,Ouedzem,30000,3000,TresBien,5315,,,,,,,,
Female,24,Azilal,30000,3000,,19360,,,,,,,,
Female,20,Ouedzem,30000,3000,Passable,11683,,,,,,,,
Female,19,Ouedzem,30000,3000,Moyenne,10593,,,,,,,,
Female,24,Ouedzem,30000,3000,Bien,16962,,,,,,,,
Male,18,Khenifra,30000,3000,TresBien,17603,,,,,,,,
Male,24,FqihBenSalah,30000,3000,,17631,,,,,,,,
Female,24,Tadla,30000,3000,,12801,,,,,,,,
Female,20,Khouribga,30000,3000,Passable,15754,,,,,,,,
Female,22,Tadla,30000,3000,,5389,,,,,,,,
Male,19,Ouedzem,30000,3000,TresBien,15149,,,,,,,,
Female,25,Azilal,30000,3000,,19052,,,,,,,,
Female,21,FqihBenSalah,30000,3000,TresBien,16703,,,,,,,,
Female,23,BeniMellal,30000,3000,Passable,7142,,,,,,,,
Male,25,Rural,30000,3000,TresBien,17187,,,,,,,,
Male,19,Tadla,30000,3000,TresBien,14777,,,,,,,,
Male,20,Rural,30000,3000,TresBien,8455,,,,,,,,
Male,19,Rural,30000,3000,Moyenne,16427,,,,,,,,
Male,25,Khenifra,30000,3000,,15618,,,,,,,,
Female,20,Rural,30000,3000,Bien,5953,,,,,,,,
Female,25,Azilal,30000,3000,Bien,15878,,,,,,,,
Female,20,Khouribga,30000,3000,Bien,7682,,,,,,,,
Male,21,Ouedzem,30000,3000,Passable,3490,,,,,,,,
Male,22,FqihBenSalah,30000,3000,,6908,,,,,,,,
Male,23,Khenifra,30000,3000,Moyenne,5833,,,,,,,,
Female,24,BeniMellal,30000,3000,Bien,5976,,,,,,,,
Male,18,Rural,30000,3000,TresBien,19938,,,,,,,,
Female,21,Ouedzem,30000,3000,Passable,8348,,,,,,,,
Female,22,Ouedzem,30000,3000,Passable,6780,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Passable,19282,,,,,,,,
Female,21,Khouribga,30000,3000,TresBien,11974,,,,,,,,
Female,18,Azilal,30000,3000,Bien,16093,,,,,,,,
Male,22,Khenifra,30000,3000,Bien,16754,,,,,,,,
Male,22,Azilal,30000,3000,Passable,17447,,,,,,,,
Female,22,Rural,30000,3000,Bien,4570,,,,,,,,
Female,23,FqihBenSalah,30000,3000,Moyenne,16274,,,,,,,,
Male,19,Khenifra,30000,3000,Passable,9770,,,,,,,,
Male,22,FqihBenSalah,30000,3000,Moyenne,11587,,,,,,,,
Male,18,Ouedzem,30000,3000,Bien,13203,,,,,,,,
Female,25,Khenifra,30000,3000,Moyenne,7728,,,,,,,,
Female,25,BeniMellal,30000,3000,Moyenne,5100,,,,,,,,
Male,18,Khouribga,30000,3000,Bien,10310,,,,,,,,
Male,24,FqihBenSalah,30000,3000,Bien,7741,,,,,,,,
Female,18,BeniMellal,30000,3000,Moyenne,8956,,,,,,,,
Female,24,Tadla,30000,3000,Bien,11860,,,,,,,,
Female,18,Khouribga,30000,3000,TresBien,5016,,,,,,,,
Male,19,BeniMellal,30000,3000,Passable,4459,,,,,,,,
Female,20,Rural,30000,3000,Bien,8327,,,,,,,,
Male,18,Azilal,30000,3000,Moyenne,3123,,,,,,,,
Male,21,Khenifra,30000,3000,Passable,12865,,,,,,,,
Female,24,Azilal,30000,3000,Bien,4330,,,,,,,,
Male,24,Azilal,30000,3000,Passable,17104,,,,,,,,
Female,23,Ouedzem,30000,3000,Bien,15226,,,,,,,,
Male,19,BeniMellal,30000,3000,Moyenne,12702,,,,,,,,
Male,22,Azilal,30000,3000,Passable,3565,,,,,,,,
Male,24,Khouribga,30000,3000,Bien,3162,,,,,,,,
Male,23,Rural,30000,3000,Moyenne,16876,,,,,,,,
Female,25,Khenifra,30000,3000,Moyenne,7421,,,,,,,,
Male,24,Ouedzem,30000,3000,,3468,,,,,,,,
Male,22,Tadla,30000,3000,TresBien,8300,,,,,,,,
Female,21,Khouribga,30000,3000,TresBien,16702,,,,,,,,
Female,20,FqihBenSalah,30000,3000,Bien,11275,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Moyenne,13411,,,,,,,,
Male,23,Azilal,30000,3000,Bien,19145,,,,,,,,
Male,20,Ouedzem,30000,3000,,17022,,,,,,,,
Male,19,FqihBenSalah,30000,3000,Passable,19788,,,,,,,,
Male,21,Rural,30000,3000,TresBien,13350,,,,,,,,
Male,18,Tadla,30000,3000,TresBien,18447,,,,,,,,
Male,20,Azilal,30000,3000,Bien,10680,,,,,,,,
Male,18,BeniMellal,30000,3000,Passable,15738,,,,,,,,
Female,21,FqihBenSalah,30000,3000,Moyenne,4180,,,,,,,,
Male,19,Azilal,30000,3000,Moyenne,7400,,,,,,,,
Female,20,Azilal,30000,3000,TresBien,7655,,,,,,,,
Female,18,Khenifra,30000,3000,Passable,11082,,,,,,,,
Female,18,Azilal,30000,3000,Passable,6906,,,,,,,,
Female,25,BeniMellal,30000,3000,Moyenne,12622,,,,,,,,
Female,20,Tadla,30000,3000,TresBien,11877,,,,,,,,
Female,23,Rural,30000,3000,TresBien,15909,,,,,,,,
Male,19,FqihBenSalah,30000,3000,TresBien,15457,,,,,,,,
Female,24,Rural,30000,3000,Moyenne,11197,,,,,,,,
Male,24,BeniMellal,30000,3000,Passable,10368,,,,,,,,
Male,20,Tadla,30000,3000,Bien,17560,,,,,,,,
Male,18,Ouedzem,30000,3000,Moyenne,6182,,,,,,,,
Female,22,Tadla,30000,3000,Bien,7227,,,,,,,,
Female,22,Ouedzem,30000,3000,Moyenne,17582,,,,,,,,
Male,20,Ouedzem,30000,3000,TresBien,10213,,,,,,,,
Female,24,Azilal,30000,3000,,6904,,,,,,,,
Female,23,Rural,30000,3000,Bien,4812,,,,,,,,
Male,21,Khenifra,30000,3000,Bien,4812,,,,,,,,
Male,24,Khenifra,30000,3000,Passable,16099,,,,,,,,
Female,20,BeniMellal,30000,3000,Passable,3380,,,,,,,,
Male,21,FqihBenSalah,30000,3000,Bien,14002,,,,,,,,
Female,22,Tadla,30000,3000,,5739,,,,,,,,
Male,20,Tadla,30000,3000,TresBien,14628,,,,,,,,
Male,20,Tadla,30000,3000,Moyenne,14270,,,,,,,,
Female,21,Khenifra,30000,3000,Passable,5751,,,,,,,,
Female,19,Tadla,30000,3000,Bien,7117,,,,,,,,
Female,24,BeniMellal,30000,3000,Passable,6321,,,,,,,,
Female,21,Azilal,30000,3000,Bien,9861,,,,,,,,
Female,19,FqihBenSalah,30000,3000,Passable,8522,,,,,,,,
Male,20,Azilal,30000,3000,Moyenne,11625,,,,,,,,
Female,20,Khouribga,30000,3000,Moyenne,6356,,,,,,,,
Female,18,BeniMellal,30000,3000,Moyenne,6278,,,,,,,,
Male,21,BeniMellal,30000,3000,Passable,3596,,,,,,,,
Male,18,Rural,30000,3000,Passable,3032,,,,,,,,
Male,25,Khenifra,30000,3000,Moyenne,5749,,,,,,,,
Female,20,Tadla,30000,3000,Passable,5382,,,,,,,,
Male,24,BeniMellal,30000,3000,TresBien,3522,,,,,,,,
Male,20,Ouedzem,30000,3000,,6129,,,,,,,,
Male,20,Azilal,30000,3000,Bien,5611,,,,,,,,
Male,25,Ouedzem,30000,3000,TresBien,3694,,,,,,,,
Female,19,BeniMellal,30000,3000,TresBien,5207,,,,,,,,
Male,20,Tadla,30000,3000,TresBien,16933,,,,,,,,
Male,23,FqihBenSalah,30000,3000,TresBien,4773,,,,,,,,
Male,19,FqihBenSalah,30000,3000,Bien,16961,,,,,,,,
Female,23,Azilal,30000,3000,,19999,,,,,,,,
Female,21,Azilal,30000,3000,,15485,,,,,,,,
Male,19,Rural,30000,3000,Bien,11292,,,,,,,,
Female,18,BeniMellal,30000,3000,Moyenne,10088,,,,,,,,
Female,21,FqihBenSalah,30000,3000,TresBien,12013,,,,,,,,
Male,25,Tadla,30000,3000,Moyenne,3043,,,,,,,,
Male,20,Tadla,30000,3000,,12656,,,,,,,,
Male,18,Khouribga,30000,3000,Passable,17516,,,,,,,,
Male,18,Rural,30000,3000,Passable,5080,,,,,,,,
Male,22,Rural,30000,3000,Passable,19272,,,,,,,,
Female,25,Khenifra,30000,3000,Moyenne,16258,,,,,,,,
Male,23,FqihBenSalah,30000,3000,,16861,,,,,,,,
Male,23,Ouedzem,30000,3000,Passable,14780,,,,,,,,
Male,19,Tadla,30000,3000,TresBien,8898,,,,,,,,
Male,24,Rural,30000,3000,,13250,,,,,,,,
Male,21,Tadla,30000,3000,,12874,,,,,,,,
Male,22,FqihBenSalah,30000,3000,Moyenne,3198,,,,,,,,
Female,20,Azilal,30000,3000,TresBien,3635,,,,,,,,
Female,19,Tadla,30000,3000,TresBien,14083,,,,,,,,
Male,24,Tadla,30000,3000,,15081,,,,,,,,
Male,20,Khenifra,30000,3000,Moyenne,9382,,,,,,,,
Male,18,Rural,30000,3000,Passable,3417,,,,,,,,
Male,18,Rural,30000,3000,Bien,19620,,,,,,,,
Female,24,Khenifra,30000,3000,Passable,12844,,,,,,,,
Female,25,Tadla,30000,3000,Passable,14001,,,,,,,,
Male,24,Khouribga,30000,3000,Bien,4819,,,,,,,,
Male,22,Khenifra,30000,3000,,17804,,,,,,,,
Male,25,Khouribga,30000,3000,Moyenne,12803,,,,,,,,
Male,21,Rural,30000,3000,TresBien,16597,,,,,,,,
Female,18,Azilal,30000,3000,Passable,10329,,,,,,,,
Female,24,Rural,30000,3000,Bien,5163,,,,,,,,
Female,24,Azilal,30000,3000,Moyenne,3380,,,,,,,,
Female,18,Ouedzem,30000,3000,TresBien,18186,,,,,,,,
Male,18,Khouribga,30000,3000,Moyenne,4302,,,,,,,,
Female,25,FqihBenSalah,30000,3000,Moyenne,10038,,,,,,,,
Female,21,Ouedzem,30000,3000,Moyenne,6865,,,,,,,,
Female,19,Azilal,30000,3000,Passable,16718,,,,,,,,
Female,23,Khouribga,30000,3000,Moyenne,16136,,,,,,,,
Male,23,Ouedzem,30000,3000,Moyenne,12051,,,,,,,,
Female,18,Rural,30000,3000,,8424,,,,,,,,
Female,22,Khouribga,30000,3000,,9589,,,,,,,,
Male,23,Khouribga,30000,3000,,14603,,,,,,,,
Female,22,Tadla,30000,3000,,4528,,,,,,,,
Male,24,Rural,30000,3000,Passable,14434,,,,,,,,
Female,22,Rural,30000,3000,TresBien,13807,,,,,,,,
Male,20,Azilal,30000,3000,,13978,,,,,,,,
Female,24,Rural,30000,3000,Moyenne,12243,,,,,,,,
Male,18,BeniMellal,30000,3000,TresBien,16668,,,,,,,,
Female,25,Khenifra,30000,3000,Passable,13336,,,,,,,,
Male,21,Tadla,30000,3000,Moyenne,19384,,,,,,,,
Male,18,Ouedzem,30000,3000,,5968,,,,,,,,
Female,23,FqihBenSalah,30000,3000,TresBien,11597,,,,,,,,
Female,25,Rural,30000,3000,TresBien,17902,,,,,,,,
Female,23,Rural,30000,3000,Passable,14255,,,,,,,,
Female,19,BeniMellal,30000,3000,Moyenne,6309,,,,,,,,
Male,23,FqihBenSalah,30000,3000,Moyenne,9742,,,,,,,,
Male,25,BeniMellal,30000,3000,Passable,3702,,,,,,,,
Male,22,BeniMellal,30000,3000,Passable,15971,,,,,,,,
Female,18,Ouedzem,30000,3000,Bien,3186,,,,,,,,
Female,19,BeniMellal,30000,3000,TresBien,4899,,,,,,,,
Female,25,Tadla,30000,3000,TresBien,19104,,,,,,,,
Male,19,BeniMellal,30000,3000,,4124,,,,,,,,
Female,19,FqihBenSalah,30000,3000,Passable,19565,,,,,,,,
Female,18,Tadla,30000,3000,Moyenne,18311,,,,,,,,
Female,24,Azilal,30000,3000,,11772,,,,,,,,
Female,24,Khouribga,30000,3000,,13862,,,,,,,,
Female,24,Azilal,30000,3000,TresBien,8426,,,,,,,,
Male,24,Tadla,30000,3000,TresBien,17816,,,,,,,,
Male,25,Khouribga,30000,3000,,14768,,,,,,,,
Female,25,FqihBenSalah,30000,3000,,13738,,,,,,,,
Female,20,Tadla,30000,3000,Passable,6121,,,,,,,,
Female,21,Rural,30000,3000,TresBien,17080,,,,,,,,
Female,20,Khouribga,30000,3000,Passable,17637,,,,,,,,
Male,24,Ouedzem,30000,3000,Bien,8524,,,,,,,,
Female,18,Ouedzem,30000,3000,Passable,18276,,,,,,,,
Female,24,Rural,30000,3000,Passable,5389,,,,,,,,
Female,22,Tadla,30000,3000,Moyenne,8892,,,,,,,,
Male,22,Rural,30000,3000,TresBien,12389,,,,,,,,
Female,23,FqihBenSalah,30000,3000,TresBien,16626,,,,,,,,
Female,23,Rural,30000,3000,Bien,18871,,,,,,,,
Female,22,BeniMellal,30000,3000,,16855,,,,,,,,
Female,20,Khouribga,30000,3000,Moyenne,12798,,,,,,,,
Female,25,Tadla,30000,3000,Bien,8774,,,,,,,,
Male,25,Rural,30000,3000,Bien,9105,,,,,,,,
Female,24,Khouribga,30000,3000,Bien,4092,,,,,,,,
Female,24,BeniMellal,30000,3000,,5878,,,,,,,,
Female,21,Rural,30000,3000,Moyenne,18616,,,,,,,,
Male,19,BeniMellal,30000,3000,TresBien,18257,,,,,,,,
Female,20,Tadla,30000,3000,Bien,19053,,,,,,,,
Female,19,BeniMellal,30000,3000,Moyenne,6398,,,,,,,,
Male,25,Tadla,30000,3000,TresBien,13055,,,,,,,,
Male,21,Ouedzem,30000,3000,Passable,12532,,,,,,,,
Male,23,FqihBenSalah,30000,3000,Bien,10617,,,,,,,,
Female,22,Khouribga,30000,3000,Passable,14333,,,,,,,,
Female,23,FqihBenSalah,30000,3000,,5877,,,,,,,,
Male,18,BeniMellal,30000,3000,Bien,9276,,,,,,,,
Male,25,BeniMellal,30000,3000,,9431,,,,,,,,
Male,22,Ouedzem,30000,3000,,6236,,,,,,,,
Male,19,Ouedzem,30000,3000,TresBien,16569,,,,,,,,
Male,22,Azilal,30000,3000,Moyenne,8922,,,,,,,,
Female,24,Khenifra,30000,3000,Moyenne,11620,,,,,,,,
Male,18,Ouedzem,30000,3000,,16020,,,,,,,,
Female,24,Ouedzem,30000,3000,Passable,14371,,,,,,,,
Male,19,Rural,30000,3000,Moyenne,16861,,,,,,,,
Male,19,Khenifra,30000,3000,Bien,3810,,,,,,,,
Male,20,Rural,30000,3000,,11072,,,,,,,,
Male,19,Rural,30000,3000,TresBien,6333,,,,,,,,
Male,20,FqihBenSalah,30000,3000,Passable,11482,,,,,,,,
Female,25,FqihBenSalah,30000,3000,Bien,17899,,,,,,,,
Female,19,FqihBenSalah,30000,3000,Bien,14767,,,,,,,,
Male,18,Khouribga,30000,3000,,11623,,,,,,,,
Male,25,Ouedzem,30000,3000,Passable,10906,,,,,,,,
Female,20,FqihBenSalah,30000,3000,Passable,6393,,,,,,,,
Female,24,Khenifra,30000,3000,TresBien,13969,,,,,,,,
Female,19,Khenifra,30000,3000,TresBien,9471,,,,,,,,
Female,22,Ouedzem,30000,3000,Bien,12087,,,,,,,,
Female,21,Tadla,30000,3000,Bien,5202,,,,,,,,
Female,23,Khenifra,30000,3000,Moyenne,13298,,,,,,,,
Male,20,BeniMellal,30000,3000,TresBien,8389,,,,,,,,
Male,18,Khenifra,30000,3000,,3196,,,,,,,,
Male,19,Azilal,30000,3000,,3676,,,,,,,,
Male,25,Ouedzem,30000,3000,Bien,15986,,,,,,,,
Female,20,BeniMellal,30000,3000,Bien,3697,,,,,,,,
Male,22,Rural,30000,3000,Moyenne,6901,,,,,,,,
Male,24,Azilal,30000,3000,,17803,,,,,,,,
Male,23,FqihBenSalah,30000,3000,,4295,,,,,,,,
Female,21,BeniMellal,30000,3000,Moyenne,8435,,,,,,,,
Female,21,Azilal,30000,3000,TresBien,18310,,,,,,,,
Male,22,Rural,30000,3000,Moyenne,13540,,,,,,,,
Female,21,Khouribga,30000,3000,,7715,,,,,,,,
Female,19,Rural,30000,3000,,18511,,,,,,,,
Male,23,Khenifra,30000,3000,,11118,,,,,,,,
Male,24,FqihBenSalah,30000,3000,Bien,9288,,,,,,,,
Male,23,Khouribga,30000,3000,,7704,,,,,,,,
Female,20,FqihBenSalah,30000,3000,TresBien,19392,,,,,,,,
Male,22,Ouedzem,30000,3000,Passable,10868,,,,,,,,
Female,19,Khenifra,30000,3000,TresBien,12859,,,,,,,,
Male,19,Khenifra,30000,3000,Moyenne,13237,,,,,,,,
Female,22,Tadla,30000,3000,,4448,,,,,,,,
Female,19,Tadla,30000,3000,,13802,,,,,,,,
Male,18,Azilal,30000,3000,TresBien,10297,,,,,,,,
Female,20,Ouedzem,30000,3000,TresBien,15394,,,,,,,,
Male,24,Azilal,30000,3000,Moyenne,17980,,,,,,,,
Female,18,FqihBenSalah,30000,3000,,14915,,,,,,,,
Female,19,FqihBenSalah,30000,3000,TresBien,10787,,,,,,,,
Male,19,Ouedzem,30000,3000,Moyenne,17658,,,,,,,,
Male,24,Ouedzem,30000,3000,,7236,,,,,,,,
Female,24,Khenifra,30000,3000,TresBien,13000,,,,,,,,
Male,21,Khouribga,30000,3000,Bien,8445,,,,,,,,
Female,20,Azilal,30000,3000,,8239,,,,,,,,
Male,22,Rural,30000,3000,Moyenne,19244,,,,,,,,
Female,23,Ouedzem,30000,3000,Moyenne,7038,,,,,,,,
Male,23,FqihBenSalah,30000,3000,Bien,16337,,,,,,,,
Female,23,Tadla,30000,3000,,13596,,,,,,,,
Female,22,FqihBenSalah,30000,3000,Moyenne,10109,,,,,,,,
Female,20,FqihBenSalah,30000,3000,,13105,,,,,,,,
Male,21,Khouribga,30000,3000,TresBien,10085,,,,,,,,
Male,20,Khenifra,30000,3000,Bien,11284,,,,,,,,
Male,22,BeniMellal,30000,3000,TresBien,11131,,,,,,,,
Male,18,Azilal,30000,3000,Bien,11232,,,,,,,,
Male,20,Khenifra,30000,3000,Moyenne,3043,,,,,,,,
Female,20,Khenifra,30000,3000,,12994,,,,,,,,
Male,19,Khenifra,30000,3000,,3126,,,,,,,,
Female,24,Khenifra,30000,3000,,11612,,,,,,,,
Male,24,Ouedzem,30000,3000,Moyenne,8819,,,,,,,,
Female,25,Azilal,30000,3000,TresBien,9853,,,,,,,,
Male,21,Khenifra,30000,3000,,4023,,,,,,,,
Female,21,Azilal,30000,3000,Bien,11892,,,,,,,,
Female,23,Tadla,30000,3000,Moyenne,9465,,,,,,,,
Male,24,Khouribga,30000,3000,Moyenne,15234,,,,,,,,
Male,21,FqihBenSalah,30000,3000,Bien,5966,,,,,,,,
Male,21,Tadla,30000,3000,Passable,5612,,,,,,,,
Male,21,BeniMellal,30000,3000,Passable,13602,,,,,,,,
Male,19,Khouribga,30000,3000,Passable,14599,,,,,,,,
Male,21,FqihBenSalah,30000,3000,Passable,9566,,,,,,,,
Male,18,Ouedzem,30000,3000,Passable,15425,,,,,,,,
Female,19,Tadla,30000,3000,,5951,,,,,,,,
Male,21,Tadla,30000,3000,Passable,11794,,,,,,,,
Female,25,Khouribga,30000,3000,Bien,10726,,,,,,,,
Male,25,BeniMellal,30000,3000,TresBien,17921,,,,,,,,
Female,23,Tadla,30000,3000,TresBien,15396,,,,,,,,
Male,21,Rural,30000,3000,Bien,7492,,,,,,,,
Female,19,Khouribga,30000,3000,Passable,19670,,,,,,,,
Female,21,Rural,30000,3000,TresBien,19295,,,,,,,,
Male,25,Khenifra,30000,3000,,5406,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Passable,13513,,,,,,,,
Female,19,FqihBenSalah,30000,3000,Bien,5499,,,,,,,,
Male,18,Tadla,30000,3000,Moyenne,12148,,,,,,,,
Male,25,Azilal,30000,3000,Passable,11316,,,,,,,,
Female,18,Khouribga,30000,3000,TresBien,11134,,,,,,,,
Male,23,Tadla,30000,3000,Passable,7780,,,,,,,,
Female,19,BeniMellal,30000,3000,,9139,,,,,,,,
Male,24,BeniMellal,30000,3000,Moyenne,16632,,,,,,,,
Female,24,Khouribga,30000,3000,Moyenne,5782,,,,,,,,
Female,19,FqihBenSalah,30000,3000,Bien,6967,,,,,,,,
Male,19,Tadla,30000,3000,,3302,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Moyenne,4496,,,,,,,,
Male,19,Azilal,30000,3000,TresBien,19380,,,,,,,,
Male,18,Ouedzem,30000,3000,,4064,,,,,,,,
Male,20,FqihBenSalah,30000,3000,TresBien,7414,,,,,,,,
Male,24,Khouribga,30000,3000,Moyenne,4609,,,,,,,,
Female,22,Ouedzem,30000,3000,Bien,9392,,,,,,,,
Male,25,Azilal,30000,3000,Passable,14272,,,,,,,,
Female,25,BeniMellal,30000,3000,Bien,4049,,,,,,,,
Female,19,Ouedzem,30000,3000,TresBien,3875,,,,,,,,
Male,18,BeniMellal,30000,3000,Moyenne,4786,,,,,,,,
Male,25,Rural,30000,3000,Bien,3709,,,,,,,,
Female,18,Rural,30000,3000,TresBien,10669,,,,,,,,
Female,21,Tadla,30000,3000,Moyenne,18646,,,,,,,,
Male,23,Khouribga,30000,3000,Passable,17325,,,,,,,,
Female,19,Khenifra,30000,3000,Moyenne,11651,,,,,,,,
Female,24,Tadla,30000,3000,TresBien,10068,,,,,,,,
Female,22,Khenifra,30000,3000,Bien,8920,,,,,,,,
Male,22,BeniMellal,30000,3000,Passable,11808,,,,,,,,
Female,21,Azilal,30000,3000,Bien,10301,,,,,,,,
Female,19,Tadla,30000,3000,,8554,,,,,,,,
Female,19,Ouedzem,30000,3000,Bien,18944,,,,,,,,
Male,21,Khouribga,30000,3000,TresBien,6689,,,,,,,,
Female,20,Rural,30000,3000,,14205,,,,,,,,
Male,22,BeniMellal,30000,3000,,6815,,,,,,,,
Male,19,Khenifra,30000,3000,Bien,9052,,,,,,,,
Female,25,BeniMellal,30000,3000,Moyenne,15846,,,,,,,,
Male,20,Ouedzem,30000,3000,Passable,19277,,,,,,,,
Male,20,FqihBenSalah,30000,3000,,4409,,,,,,,,
Male,24,BeniMellal,30000,3000,Bien,5120,,,,,,,,
Female,20,Azilal,30000,3000,Moyenne,16229,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Passable,5730,,,,,,,,
Male,19,Ouedzem,30000,3000,,12022,,,,,,,,
Male,18,BeniMellal,30000,3000,TresBien,3583,,,,,,,,
Male,19,BeniMellal,30000,3000,Moyenne,19589,,,,,,,,
Male,19,Rural,30000,3000,Moyenne,7444,,,,,,,,
Female,21,Azilal,30000,3000,Moyenne,8334,,,,,,,,
Female,18,FqihBenSalah,30000,3000,TresBien,13140,,,,,,,,
Male,23,Azilal,30000,3000,Moyenne,8881,,,,,,,,
Male,19,Ouedzem,30000,3000,Moyenne,16349,,,,,,,,
Female,20,Azilal,30000,3000,,3781,,,,,,,,
Female,20,Ouedzem,30000,3000,,12750,,,,,,,,
Male,23,BeniMellal,30000,3000,Bien,10904,,,,,,,,
Female,23,Rural,30000,3000,,5741,,,,,,,,
Male,25,Ouedzem,30000,3000,Bien,6589,,,,,,,,
Female,22,Rural,30000,3000,,13949,,,,,,,,
Female,23,Tadla,30000,3000,TresBien,10792,,,,,,,,
Male,18,BeniMellal,30000,3000,Bien,13147,,,,,,,,
Male,24,Tadla,30000,3000,Moyenne,6765,,,,,,,,
Male,22,Azilal,30000,3000,TresBien,14302,,,,,,,,
Female,25,Azilal,30000,3000,Passable,14263,,,,,,,,
Female,24,Tadla,30000,3000,Moyenne,3622,,,,,,,,
Male,18,Rural,30000,3000,Bien,11253,,,,,,,,
Male,19,FqihBenSalah,30000,3000,Bien,17506,,,,,,,,
Male,22,FqihBenSalah,30000,3000,Passable,4145,,,,,,,,
Female,21,Ouedzem,30000,3000,Moyenne,18000,,,,,,,,
Female,24,Khenifra,30000,3000,Passable,13274,,,,,,,,
Female,23,Rural,30000,3000,Bien,4353,,,,,,,,
Male,19,BeniMellal,30000,3000,Bien,18374,,,,,,,,
Male,21,Khenifra,30000,3000,TresBien,12662,,,,,,,,
Female,20,Khouribga,30000,3000,Bien,10804,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Passable,12344,,,,,,,,
Female,18,BeniMellal,30000,3000,Bien,10313,,,,,,,,
Male,18,Khenifra,30000,3000,,13458,,,,,,,,
Male,22,Tadla,30000,3000,TresBien,12223,,,,,,,,
Female,23,Tadla,30000,3000,,6661,,,,,,,,
Female,22,Ouedzem,30000,3000,Bien,15449,,,,,,,,
Female,24,Rural,30000,3000,Bien,6232,,,,,,,,
Male,21,Azilal,30000,3000,TresBien,3498,,,,,,,,
Female,18,Tadla,30000,3000,TresBien,11046,,,,,,,,
Female,23,Ouedzem,30000,3000,Bien,10383,,,,,,,,
Male,19,Ouedzem,30000,3000,Bien,6458,,,,,,,,
Male,25,Tadla,30000,3000,,7676,,,,,,,,
Female,25,Ouedzem,30000,3000,,7630,,,,,,,,
Male,19,BeniMellal,30000,3000,Passable,12058,,,,,,,,
Female,25,Khenifra,30000,3000,Passable,9598,,,,,,,,
Female,20,Khouribga,30000,3000,TresBien,14307,,,,,,,,
Male,23,Tadla,30000,3000,TresBien,10578,,,,,,,,
Female,25,Azilal,30000,3000,Moyenne,19455,,,,,,,,
Male,24,FqihBenSalah,30000,3000,,3323,,,,,,,,
Male,22,Tadla,30000,3000,Moyenne,7252,,,,,,,,
Male,19,Rural,30000,3000,Moyenne,19236,,,,,,,,
Female,20,BeniMellal,30000,3000,Moyenne,6698,,,,,,,,
Female,18,Khouribga,30000,3000,,14835,,,,,,,,
Male,18,BeniMellal,30000,3000,TresBien,12288,,,,,,,,
Male,22,Khenifra,30000,3000,Bien,14772,,,,,,,,
Male,25,BeniMellal,30000,3000,TresBien,14479,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Passable,12578,,,,,,,,
Female,18,Ouedzem,30000,3000,TresBien,13233,,,,,,,,
Female,22,Khouribga,30000,3000,Passable,7991,,,,,,,,
Male,18,Rural,30000,3000,,3453,,,,,,,,
Female,24,Azilal,30000,3000,Passable,15779,,,,,,,,
Male,21,Khouribga,30000,3000,Moyenne,7977,,,,,,,,
Male,25,Azilal,30000,3000,Bien,18760,,,,,,,,
Female,24,Khouribga,30000,3000,TresBien,5662,,,,,,,,
