gender,age,city,institution,userexperience
16,26,10,35,351
2,22,5,54,984
7,23,8,10,746
2,21,10,35,301
15,18,13,41,941
12,19,3,7,526
14,20,20,58,308
3,18,7,40,43
6,23,6,24,839
12,18,5,56,680
14,23,1,60,9
4,25,4,4,472
6,25,12,51,808
17,24,4,6,444
18,18,17,52,469
1,25,20,4,52
7,20,8,18,123
2,23,5,44,457
1,26,10,52,666
1,25,1,16,889
4,18,19,57,863
10,18,7,20,142
17,23,12,13,217
12,22,2,33,727
6,22,14,45,459
18,25,5,17,510
12,22,13,48,769
15,19,3,49,289
3,26,15,18,332
20,21,1,29,231
18,21,14,10,759
19,19,10,24,704
14,25,14,40,455
11,19,19,27,225
7,23,9,44,9
18,21,5,34,727
12,23,3,36,187
14,24,3,30,741
12,19,9,42,543
15,25,20,15,362
3,21,15,47,165
2,19,8,2,446
19,19,11,4,891
14,19,3,38,162
3,18,5,50,160
17,21,14,5,687
6,21,17,60,460
18,20,18,32,584
4,21,16,33,830
3,24,19,14,893
17,20,13,2,837
19,20,8,4,832
2,21,18,3,196
7,26,4,40,178
9,26,17,7,890
6,20,3,4,890
13,21,10,49,81
19,23,9,1,890
3,19,8,2,840
4,21,6,43,509
19,26,8,57,532
6,26,9,41,71
19,22,13,46,961
5,25,7,38,603
10,26,18,11,198
5,26,9,13,932
15,24,13,34,897
10,21,2,9,177
11,26,6,32,19
14,19,1,57,649
8,20,17,56,406
1,25,12,59,902
1,26,13,3,945
6,19,4,2,724
16,23,8,4,513
14,18,16,47,468
15,23,11,39,936
8,24,13,15,511
11,23,15,27,184
19,25,13,39,277
17,26,10,59,265
4,18,12,49,801
8,22,18,24,715
11,23,17,16,906
10,19,11,29,532
11,24,2,24,910
19,18,15,10,148
5,21,15,41,138
19,26,17,56,841
9,23,18,13,705
8,26,3,34,130
14,20,11,32,787
20,23,7,15,747
10,22,17,24,625
15,21,1,25,811
8,18,7,39,184
17,26,12,57,926
7,23,3,32,946
14,25,2,37,302
15,20,1,5,192
17,22,11,16,557
11,23,13,34,931
9,18,15,12,532
16,18,15,46,317
7,22,6,23,704
17,26,18,38,897
10,20,5,25,876
13,23,14,49,645
1,22,20,10,198
10,25,7,33,444
20,22,15,4,364
9,21,2,46,563
9,26,14,20,35
18,21,19,45,815
8,26,7,60,120
4,20,5,13,283
15,18,8,31,161
5,19,14,23,131
2,21,11,31,617
9,18,5,32,287
3,26,12,45,381
16,24,11,42,514
10,21,19,60,488
20,18,10,19,918
12,25,16,29,244
12,19,3,16,819
9,22,8,34,976
19,19,6,58,509
15,26,10,28,560
18,24,4,5,238
8,21,13,41,302
4,19,8,18,487
11,25,14,29,559
12,24,20,16,105
2,18,3,3,708
12,24,6,15,390
17,26,13,9,685
15,21,12,51,320
1,23,2,33,719
13,20,13,10,12
20,22,2,56,819
2,20,8,43,978
15,24,13,31,139
15,19,8,45,587
20,26,1,31,140
6,18,5,7,62
15,21,3,56,380
16,18,15,15,561
6,20,8,34,496
16,23,8,53,354
5,26,13,38,657
3,21,17,40,237
13,20,15,23,377
8,19,12,20,606
7,26,16,4,991
16,21,5,43,135
5,24,6,19,622
10,20,19,35,628
3,21,2,52,527
11,18,7,10,999
2,26,12,22,644
4,19,15,24,335
8,24,5,30,15
5,26,7,22,971
5,23,6,26,127
18,22,19,14,39
17,20,11,27,620
4,22,19,10,484
9,24,3,28,933
20,22,5,53,237
5,18,12,50,142
13,20,4,58,457
7,21,13,56,341
2,21,9,48,362
1,20,10,21,955
18,25,11,35,462
14,25,3,39,569
12,26,8,17,346
18,22,11,3,10
15,20,5,8,312
11,19,2,56,749
13,19,5,40,799
19,25,14,23,31
12,23,14,36,514
8,24,5,51,314
16,24,3,50,80
19,20,6,9,797
1,21,15,2,764
8,22,18,46,492
9,21,5,16,436
2,18,11,3,816
5,21,3,60,894
18,21,13,17,138
10,19,4,41,295
6,19,12,19,186
17,22,17,2,998
7,26,18,25,643
1,18,15,45,359
20,21,1,54,737
1,26,13,24,139
3,19,7,21,89
17,22,19,48,787
15,21,11,3,652
8,25,5,14,712
9,20,6,54,112
6,26,4,43,515
12,22,20,20,895
16,23,11,55,503
5,20,7,15,88
3,18,13,3,616
19,25,2,14,77
14,24,10,46,696
6,20,16,12,984
3,26,10,10,538
16,22,13,48,142
3,20,11,13,741
5,22,10,21,989
6,25,7,58,152
5,20,18,2,91
4,23,20,57,241
8,19,12,52,794
13,20,12,34,68
7,22,10,25,778
17,21,1,44,838
15,20,11,30,739
9,19,6,47,802
18,22,17,54,383
1,19,16,11,705
2,18,20,22,939
7,19,9,10,847
7,24,13,57,160
9,21,3,2,232
12,18,19,19,141
12,26,12,11,72
4,24,3,40,660
18,24,12,46,155
1,26,18,37,699
18,25,20,32,623
11,21,11,11,797
15,24,15,4,754
3,25,6,25,607
2,25,12,6,983
4,18,8,21,449
6,25,11,36,268
18,22,9,51,543
12,25,2,35,457
15,23,6,28,133
10,20,8,60,927
5,22,10,45,42
20,18,14,39,608
2,18,8,23,511
14,22,8,16,344
3,21,12,52,40
2,26,8,36,242
11,26,5,42,886
5,19,19,2,7
10,25,16,25,691
14,26,14,12,88
15,23,2,1,500
18,24,4,5,57
15,18,19,43,172
9,23,18,42,920
20,19,2,18,801
12,20,18,23,445
14,26,11,21,585
9,22,11,42,525
16,20,4,18,959
3,23,5,51,607
12,24,14,30,949
13,26,6,49,771
12,25,16,24,929
6,25,4,58,897
4,26,10,40,146
1,22,9,18,392
12,20,13,5,964
3,22,3,28,364
3,20,13,22,875
15,23,14,30,574
1,18,17,5,258
15,21,13,52,169
5,24,7,30,926
20,24,6,20,276
13,21,8,43,24
16,20,19,43,683
8,18,8,26,121
9,19,1,44,587
19,26,4,54,848
11,22,15,13,574
2,24,9,51,903
8,22,15,53,578
16,25,15,18,175
1,22,4,29,496
2,26,9,49,208
1,23,2,27,571
20,23,6,19,990
1,23,12,34,376
19,20,7,33,916
3,22,17,21,243
7,21,11,44,737
1,23,20,31,152
13,18,15,10,297
20,22,8,38,261
6,22,20,42,774
20,26,4,26,561
10,22,15,21,647
20,19,16,1,313
4,26,7,15,961
13,20,16,28,7
17,20,7,38,486
5,22,7,49,465
12,24,18,53,344
15,26,3,27,427
15,20,8,30,943
12,24,7,8,706
2,19,18,55,850
17,22,8,29,587
16,23,2,53,330
5,21,14,1,64
14,21,7,50,938
3,21,5,42,161
6,24,4,38,919
11,26,18,24,245
3,22,18,2,441
4,24,19,32,408
3,25,19,50,955
8,24,18,20,854
10,19,5,52,54
12,19,1,49,214
2,22,4,60,639
15,18,9,38,997
11,21,16,2,159
15,24,11,2,582
9,22,12,29,765
7,22,16,18,569
8,26,2,36,153
15,23,13,49,489
10,24,4,22,873
14,22,6,21,130
11,22,13,33,787
16,21,17,33,593
19,22,8,23,996
12,26,2,48,491
18,22,11,10,951
15,19,10,37,566
18,21,19,23,954
11,18,15,14,456
9,20,14,35,174
1,24,10,18,231
2,18,19,59,50
19,21,14,7,290
9,26,11,46,970
13,20,5,47,50
5,26,6,39,806
11,21,17,41,675
15,23,16,58,804
13,19,10,51,503
2,23,3,47,490
9,20,12,52,971
5,24,5,22,686
7,26,16,9,933
2,24,16,43,360
5,18,17,59,571
3,24,12,22,322
1,25,10,56,403
14,19,10,51,365
7,23,12,40,10
2,23,20,9,533
11,19,14,52,127
11,23,15,47,929
1,26,11,51,664
12,23,9,30,261
12,23,13,21,88
13,21,15,6,954
11,20,20,7,52
5,25,16,47,210
9,26,7,24,694
11,23,14,31,660
11,26,11,54,605
17,23,12,45,212
20,18,13,19,952
6,26,2,15,719
14,26,3,36,623
10,18,11,9,357
18,22,13,48,518
1,21,19,36,159
2,23,7,46,962
4,20,8,37,588
17,19,16,50,835
3,20,2,38,773
14,18,20,1,641
2,18,11,55,894
13,26,16,3,359
8,19,18,44,738
11,25,9,8,854
5,25,2,38,792
17,24,5,14,630
9,24,8,56,753
18,24,14,40,688
9,18,3,54,751
12,21,9,20,831
7,21,9,4,926
18,22,14,30,742
2,21,9,40,910
1,18,9,41,319
19,18,9,12,518
19,25,15,13,579
1,20,4,37,45
10,26,18,6,103
13,21,20,26,709
6,21,2,56,24
15,18,18,55,981
5,21,13,60,404
14,22,17,6,704
17,18,1,40,71
20,21,4,17,992
13,25,13,19,28
18,19,9,12,729
2,18,4,45,879
9,19,6,45,572
6,19,8,52,798
3,25,14,15,863
14,20,19,11,47
14,18,3,36,22
2,23,19,17,998
2,24,14,39,291
11,18,15,22,939
3,23,2,43,895
17,19,17,30,249
9,21,14,29,448
11,18,18,34,611
17,25,10,3,94
8,21,12,50,631
3,20,14,39,680
4,20,1,4,141
14,21,18,16,74
12,24,15,58,326
10,25,3,14,79
19,18,13,7,848
15,22,2,11,700
13,25,11,19,488
20,23,2,35,707
18,22,18,58,902
17,22,3,44,348
4,23,16,14,998
1,19,10,46,109
16,21,7,25,69
8,26,16,16,593
6,19,18,34,743
3,19,2,14,347
12,26,3,31,765
6,25,10,1,937
12,22,17,23,20
10,26,11,29,843
4,18,19,19,242
4,20,15,41,1000
19,25,15,7,823
12,25,10,2,206
10,21,10,4,206
19,25,11,19,472
17,19,16,59,646
10,18,20,9,645
19,25,4,34,475
19,24,13,47,371
1,23,9,44,161
8,19,12,25,325
13,18,10,48,203
17,26,20,19,780
6,21,1,5,797
5,24,3,22,90
16,22,18,37,679
12,25,2,55,293
3,18,10,46,88
18,22,15,26,853
15,24,4,6,427
11,19,9,16,616
15,21,19,22,787
4,26,10,50,583
1,23,20,22,884
11,23,4,37,632
8,18,20,48,112
7,20,13,25,507
17,23,8,55,537
12,19,11,6,419
19,23,11,21,146
12,19,16,20,836
13,23,2,1,385
17,21,14,12,737
17,26,3,12,615
15,23,14,49,825
12,26,12,25,612
12,25,20,1,215
12,25,12,44,325
16,24,10,34,779
19,21,13,44,461
14,26,9,15,675
1,21,4,51,913
11,20,19,7,323
5,26,18,37,510
13,19,16,48,447
15,22,13,20,99
4,18,8,44,353
18,19,5,5,32
6,18,15,20,432
13,19,17,2,59
14,26,15,42,539
5,26,15,5,451
2,21,13,37,572
15,22,2,10,63
5,19,7,54,978
12,18,18,11,176
7,19,9,58,193
5,19,2,35,337
13,24,3,53,774
9,18,10,60,319
15,22,5,7,487
3,20,18,57,546
11,24,6,41,78
5,18,15,33,673
5,20,3,16,94
20,20,18,31,947
16,24,16,44,356
1,22,15,40,462
3,19,13,19,112
2,21,16,49,594
14,23,13,42,54
7,19,17,57,291
6,19,19,39,358
12,20,18,33,667
4,21,16,59,747
1,26,5,49,238
11,26,15,43,926
14,22,14,31,83
14,26,9,57,801
11,21,18,33,679
3,25,6,7,59
11,20,12,9,612
7,25,12,21,47
18,21,17,32,428
12,25,5,60,15
14,22,12,1,520
11,21,2,54,735
9,23,4,9,373
16,20,18,7,192
11,19,13,56,47
12,21,16,53,153
13,25,4,29,414
8,23,8,45,22
1,21,14,2,272
16,26,2,32,173
12,24,11,17,81
18,20,8,12,932
15,20,4,44,268
18,19,17,26,721
12,24,12,8,569
11,23,3,14,585
13,19,18,20,569
16,20,1,37,849
16,22,8,17,468
11,19,8,52,304
12,26,16,8,674
19,22,13,30,68
12,26,18,16,225
8,18,2,34,266
12,25,7,53,804
20,26,15,45,654
14,21,14,41,204
16,25,6,44,355
14,25,12,38,474
5,24,10,20,792
9,22,2,49,115
17,20,3,38,653
11,23,18,36,111
6,24,19,35,377
1,24,14,46,938
15,19,11,32,781
3,26,16,45,203
4,26,10,32,818
5,20,3,52,211
3,25,7,40,457
15,18,20,19,986
19,19,16,42,558
6,23,6,53,14
12,21,12,47,474
16,22,5,58,390
19,26,7,40,645
4,24,8,45,786
1,22,1,8,750
16,21,11,9,874
12,25,9,55,269
12,26,11,56,513
13,23,3,33,563
8,22,2,2,839
14,21,18,50,364
3,20,2,24,139
1,21,10,33,814
13,19,12,44,646
14,21,6,40,759
7,18,20,23,256
5,19,8,42,893
17,19,17,53,202
3,26,2,58,20
19,22,5,22,361
9,20,3,13,45
8,19,5,47,419
10,26,19,44,934
20,24,14,34,319
9,18,3,26,330
20,19,14,35,306
4,22,5,20,677
4,18,1,25,54
9,24,12,31,185
11,19,7,55,335
15,25,10,11,638
15,26,14,21,761
3,18,16,20,11
18,25,10,19,654
4,18,5,30,832
10,26,19,5,690
1,24,20,10,470
16,25,18,8,662
15,26,1,58,468
6,23,1,18,377
2,23,2,45,388
5,26,2,40,322
3,20,2,5,173
18,21,3,1,987
13,26,16,12,270
12,20,15,8,104
12,20,12,3,670
7,19,19,3,850
11,22,17,7,681
4,24,15,17,784
4,22,13,39,2
20,25,16,19,236
14,19,2,59,826
12,23,10,56,755
6,24,7,41,598
1,23,16,37,637
15,25,20,58,703
18,25,16,51,176
1,26,6,47,632
11,20,5,10,598
14,19,7,35,861
5,22,5,37,462
4,19,15,6,95
5,22,18,41,408
11,19,4,3,176
20,21,3,49,592
10,18,19,32,38
7,19,13,42,405
10,24,16,28,642
5,19,2,50,242
1,26,4,8,223
1,25,12,47,366
9,26,6,34,997
4,22,4,32,949
6,23,6,12,477
18,24,8,50,357
11,23,10,15,537
9,20,13,20,867
20,26,10,45,821
14,19,19,18,660
18,22,16,45,682
9,19,17,43,93
20,20,19,5,331
18,24,1,5,604
17,19,17,58,580
18,19,19,29,677
4,21,7,37,613
3,22,12,26,954
5,26,7,60,141
9,23,15,43,94
8,19,8,44,844
19,23,15,52,645
19,18,17,44,436
11,25,4,42,957
14,25,10,14,939
7,23,17,56,533
12,18,1,11,623
2,21,5,51,794
20,26,12,34,1000
3,24,18,50,182
1,20,7,48,399
14,19,9,16,527
10,21,2,5,62
20,23,8,45,727
6,18,2,58,325
18,21,2,27,364
13,26,16,23,986
10,24,4,58,960
18,22,11,53,220
1,22,17,35,154
19,18,13,4,525
6,21,17,28,845
18,25,7,24,470
1,21,17,21,738
2,21,5,57,532
3,26,6,3,713
11,21,13,10,328
10,18,1,50,376
4,24,19,54,940
20,21,3,15,105
5,23,12,57,692
11,20,5,48,837
17,20,19,24,716
2,18,3,5,890
1,25,6,17,720
14,18,14,2,468
11,25,8,47,81
9,25,6,4,374
17,22,8,47,234
2,23,20,40,28
12,20,12,5,163
12,26,7,8,613
20,18,20,34,215
18,25,3,22,753
11,20,2,52,560
6,25,11,42,567
15,25,9,24,822
7,22,5,60,589
9,23,11,42,443
17,22,7,18,905
13,24,8,58,757
1,19,17,43,635
18,21,6,28,916
10,18,11,22,777
9,23,11,43,269
13,22,18,12,423
20,23,20,22,16
1,18,15,44,649
3,19,18,2,550
2,23,5,33,937
2,24,12,13,131
7,19,14,10,71
20,18,14,57,855
10,24,13,39,986
2,18,6,6,236
20,23,15,44,545
1,24,20,35,729
10,19,18,38,927
5,21,2,33,886
14,22,8,50,672
5,22,5,35,788
8,25,9,59,699
20,25,8,26,581
6,21,14,49,262
6,22,18,6,66
11,18,17,17,386
17,24,10,2,912
19,21,1,57,793
15,19,20,37,454
11,21,11,59,993
13,23,7,51,678
8,25,18,31,538
16,22,11,7,218
7,18,6,6,478
5,21,2,33,375
19,23,18,4,462
6,26,5,50,169
17,26,5,46,367
3,22,8,28,798
18,21,15,6,188
9,22,3,41,428
19,22,10,21,72
9,18,2,9,191
15,20,13,55,386
1,18,6,54,350
3,18,1,12,29
9,25,13,30,999
11,21,10,17,770
5,24,12,3,272
9,22,12,21,833
16,22,7,33,221
3,23,11,49,757
12,26,10,60,353
3,26,11,33,104
19,18,9,48,30
13,26,4,3,68
12,24,6,30,837
4,24,4,8,83
9,24,6,53,310
4,26,16,60,599
17,21,4,25,856
13,21,7,16,893
17,24,3,46,477
1,25,20,32,803
19,21,18,59,257
9,25,16,57,174
10,26,5,13,835
15,23,6,31,834
9,20,18,40,992
16,24,10,8,318
16,24,19,19,258
17,20,20,3,964
7,19,3,28,276
20,24,14,7,90
11,26,5,11,543
9,26,11,10,864
5,26,19,20,458
17,23,6,50,599
13,22,10,42,908
16,24,15,18,206
14,25,1,17,953
11,18,20,17,177
19,19,12,43,476
6,24,2,6,359
6,25,4,23,515
14,25,1,3,865
12,22,1,14,429
7,22,4,20,111
4,20,8,10,972
9,26,15,19,292
10,22,7,44,578
7,23,3,44,502
17,22,5,36,974
7,22,2,43,134
12,25,19,9,359
17,23,17,5,355
3,22,3,25,558
16,20,10,9,655
10,21,16,38,924
7,24,4,10,903
5,22,4,4,379
4,22,8,45,666
16,25,9,23,325
1,19,6,49,786
18,26,13,49,457
6,23,20,13,125
16,22,18,20,83
16,23,16,7,63
8,18,19,15,948
5,20,1,35,255
4,20,8,60,814
12,23,5,57,486
16,19,19,1,561
6,21,14,60,780
4,22,2,41,488
17,20,11,51,95
18,25,10,49,615
14,19,7,37,723
4,18,12,54,844
2,18,2,1,484
5,19,13,54,227
7,18,12,7,679
17,22,9,25,76
20,18,14,38,706
8,18,7,55,512
20,26,12,40,232
4,25,6,52,560
4,24,14,4,635
4,20,17,19,826
6,23,20,31,635
11,19,4,29,51
1,19,8,21,242
9,26,2,42,91
14,22,6,37,30
10,23,8,34,916
4,23,5,7,516
2,24,19,19,779
11,23,6,49,99
3,20,20,54,950
5,18,14,41,470
6,21,4,17,199
11,25,2,9,667
20,20,7,60,530
5,23,3,13,139
15,26,18,12,964
20,24,8,16,702
3,21,14,34,831
19,25,4,1,22
5,21,2,2,385
6,23,5,50,552
18,20,13,27,218
4,23,19,34,649
18,19,13,15,598
5,18,17,13,19
16,19,20,22,398
1,18,10,42,830
7,19,15,29,308
20,18,9,25,464
16,22,2,57,2
14,20,13,33,35
7,22,7,49,836
18,24,16,37,147
4,23,16,9,734
14,19,18,50,758
6,19,6,8,136
12,19,13,5,925
20,19,10,34,849
4,23,13,26,228
13,20,4,55,146
5,22,12,14,56
11,19,10,28,484
18,21,10,13,841
5,19,12,44,527
14,18,16,2,215
12,20,18,21,108
12,20,9,37,669
3,18,6,51,610
16,26,5,44,890
6,18,3,14,928
9,25,8,4,849
14,19,11,37,955
8,26,20,53,754
7,22,14,35,670
13,25,6,33,435
8,19,11,20,900
9,24,16,36,292
14,22,6,56,336
20,18,18,50,774
13,23,17,27,605
13,18,18,47,979
16,24,18,1,463
14,19,15,29,463
5,21,17,52,29
18,23,6,24,652
12,25,3,57,256
6,18,3,59,492
16,19,14,29,93
10,25,15,43,409
15,23,19,21,350
16,26,6,51,396
6,20,15,8,549
16,22,18,14,297
17,22,15,44,573
7,19,18,23,511
3,20,3,17,362
12,23,8,49,909
18,24,20,20,383
14,24,1,58,616
14,18,2,28,57
11,18,1,35,695
2,25,5,37,420
20,26,6,9,46
4,18,13,60,720
10,19,20,32,410
1,18,7,28,928
11,18,16,18,560
12,22,4,41,485
14,21,3,16,125
12,23,2,42,100
6,20,16,51,422
10,21,13,17,60
8,25,12,6,758
18,23,13,20,941
18,22,1,59,303
16,25,4,55,868
11,22,15,39,287
4,23,9,31,259
9,18,6,46,544
14,24,7,38,121
6,23,9,53,391
1,23,8,32,288
9,25,5,60,927
6,26,17,1,99
9,26,20,59,13
11,20,16,45,573
14,26,19,43,304
7,20,6,56,553
15,20,4,39,909
18,23,1,12,683
9,19,14,24,448
15,26,3,31,829
20,19,10,8,512
1,19,2,16,856
12,24,3,57,235
11,23,19,44,150
10,22,16,30,630
2,18,12,49,607
7,21,2,56,413
6,19,18,31,989
5,19,8,46,386
7,21,11,46,275
12,20,17,36,559
6,25,10,57,709
12,20,19,42,477
20,22,9,36,690
7,26,1,14,969
16,23,9,3,443
5,24,5,2,817
6,24,5,53,483
20,25,8,8,989
15,20,18,44,812
20,19,12,38,552
1,22,11,6,66
3,20,14,30,417
8,19,6,14,836
5,25,5,33,278
2,24,4,32,152
10,24,17,1,580
20,21,11,60,451
9,25,17,55,866
10,20,5,34,139
13,25,19,40,622
1,19,8,28,348
8,23,16,43,602
3,21,9,9,193
5,25,7,26,715
1,20,7,17,881
9,24,3,42,934
4,20,1,10,305
15,22,1,20,689
1,23,3,17,3
11,26,1,29,231
16,23,13,9,134
1,24,19,23,403
17,24,17,10,36
15,26,7,47,232
5,22,15,10,518
7,19,4,50,621
2,23,15,36,497
2,19,1,5,435
2,19,5,55,309
1,21,6,36,745
4,24,14,31,685
12,26,14,5,506
4,23,11,28,655
13,22,19,35,643
19,22,7,20,245
3,23,5,15,15
7,21,12,41,759
7,26,20,36,686
2,25,20,5,114
7,20,9,59,141
18,22,7,22,100
2,22,17,24,668
9,26,1,49,851
17,22,13,11,309
11,22,11,59,348
9,22,20,45,187
15,26,18,13,667
17,25,18,8,609
20,26,13,7,161
12,26,13,6,301
7,25,6,3,462
1,22,10,4,398
8,26,16,51,43
6,22,5,33,398
3,20,15,1,507
2,20,16,44,122
6,25,4,52,439
2,20,17,16,405
13,19,9,52,459
8,18,16,41,737
20,25,4,25,697
4,21,12,20,453
12,18,16,17,557
20,23,4,7,754
17,22,13,55,656
4,23,18,8,244
17,18,20,45,38
8,22,6,30,866
13,20,19,29,213
2,18,18,10,553
14,21,1,44,955
17,21,2,40,43
8,21,11,55,412
13,22,19,17,939
5,20,2,33,913
1,23,15,38,448
13,22,13,24,755
17,22,3,42,609
12,25,20,14,114
2,26,17,12,392
8,26,16,22,973
7,24,4,58,831
12,22,17,12,240
19,23,11,21,824
10,25,7,32,270
5,25,13,10,176
2,21,5,29,128
16,25,14,47,104
15,22,15,23,411
18,22,15,14,91
7,18,7,50,818
2,19,12,46,175
18,23,6,16,672
12,22,9,54,499
4,19,1,37,912
6,24,1,19,448
14,24,12,57,266
2,23,9,45,888
14,21,3,57,707
5,26,12,55,904
16,26,3,6,587
19,22,5,29,359
8,20,11,2,618
4,26,14,56,594
6,25,6,39,234
8,19,16,40,871
6,26,5,15,472
6,20,3,38,239
5,22,6,25,29
2,26,18,5,951
18,20,20,4,63
1,25,1,23,389
18,21,7,37,572
4,20,9,12,236
2,24,2,15,132
12,18,5,41,189
19,24,19,16,549
6,18,20,9,259
1,25,13,24,376
15,22,2,20,917
19,19,1,30,657
5,24,12,23,340
3,22,17,47,785
4,24,13,15,602
18,24,10,1,300
5,22,16,44,422
12,19,5,56,569
11,21,16,34,221
13,26,6,45,500
20,22,15,50,137
15,22,18,11,149
6,22,17,35,824
13,20,7,37,814
16,20,1,24,698
11,23,10,33,722
3,24,10,17,593
18,25,5,3,704
10,20,3,35,793
4,18,19,39,173
8,18,16,22,675
9,21,1,9,83
1,21,7,11,989
12,20,11,54,250
8,25,16,5,519
1,25,12,30,762
20,18,5,57,402
1,23,1,46,626
9,19,8,39,785
19,18,4,59,978
13,19,10,4,20
8,23,11,36,401
15,25,12,49,648
13,22,20,12,88
7,26,3,28,756
15,25,4,5,668
13,19,9,8,700
16,22,14,24,820
1,26,5,40,232
18,24,4,17,623
1,20,19,2,431
11,19,15,47,408
7,24,5,51,717
20,24,20,18,461
12,23,16,54,147
1,23,10,6,905
14,20,7,36,630
2,21,10,38,276
11,22,8,54,79
8,22,10,42,982
12,25,11,49,933
4,18,20,36,646
18,18,6,22,597
18,18,15,58,81
3,21,4,44,329
1,21,4,45,753
11,18,3,43,148
17,26,14,42,165
3,25,3,48,542
4,23,9,46,507
7,22,1,2,577
13,25,15,54,323
3,20,16,18,701
3,20,1,28,785
7,26,4,27,205
15,21,11,12,836
19,25,11,13,552
19,21,19,53,95
17,18,10,38,80
7,24,11,21,496
20,23,12,49,61
6,23,20,44,315
1,20,7,30,647
2,25,18,55,69
14,23,7,37,473
6,25,3,38,219
11,18,14,33,155
20,20,16,48,863
13,22,17,16,456
15,24,20,51,244
8,26,14,44,59
19,22,6,11,61
15,25,20,46,562
3,25,19,54,412
9,20,20,20,775
15,22,2,28,352
13,25,10,43,722
3,22,6,60,253
16,20,15,15,775
3,21,12,43,173
15,25,4,48,386
12,22,16,58,914
19,25,11,24,545
2,23,10,43,86
3,18,1,35,863
1,22,3,31,678
18,18,9,28,924
17,18,11,12,4
8,22,9,59,467
11,25,11,57,52
20,25,3,25,720
1,25,2,7,833
11,24,17,13,384
14,26,5,1,201
14,25,1,10,659
12,23,15,59,885
13,25,6,18,22
16,24,18,33,322
1,25,9,31,445
20,23,1,52,887
12,21,11,46,445
16,24,19,52,356
13,18,11,26,62
1,18,18,5,675
12,24,9,49,10
1,22,15,22,982
4,23,19,34,243
2,26,7,16,650
7,23,2,2,923
10,24,13,22,3
20,18,19,14,78
9,23,20,35,30
7,19,7,15,890
7,23,15,2,970
5,26,11,23,968
12,26,3,27,291
4,18,2,45,530
14,25,5,60,457
2,24,7,12,914
13,25,4,41,260
10,23,10,17,592
16,26,7,35,34
12,21,17,21,544
20,26,15,32,780
18,19,20,2,804
2,25,7,45,263
9,22,17,55,735
6,22,14,6,581
18,20,12,9,788
4,20,14,10,905
15,23,5,5,797
7,25,9,40,827
15,20,3,26,457
20,20,19,7,505
6,26,6,31,212
18,23,8,37,733
18,26,19,33,215
20,18,3,58,217
19,18,17,55,7
18,23,15,35,913
20,21,3,15,962
4,18,10,26,17
6,25,7,58,763
4,24,17,56,250
10,23,8,8,910
19,22,14,59,609
2,24,5,45,282
14,22,17,6,160
3,22,2,2,190
9,22,19,27,418
13,20,19,23,179
13,21,5,32,682
15,21,1,49,2
19,20,6,11,3
18,24,11,57,497
11,24,16,19,685
11,22,18,1,216
2,22,3,2,67
4,19,8,5,918
2,24,1,40,564
12,23,10,10,777
8,25,8,22,38
5,25,7,12,932
1,24,4,6,799
13,23,8,35,409
2,25,17,39,407
4,23,14,10,191
7,18,19,27,353
2,26,7,49,40
1,20,5,14,779
8,20,9,53,575
17,22,15,22,177
13,24,7,58,924
17,21,17,46,471
16,23,20,23,379
4,22,6,24,725
16,26,17,25,76
5,25,4,42,467
14,19,9,45,919
5,24,11,43,755
14,25,1,45,932
16,22,5,16,637
5,21,8,5,170
9,26,17,16,215
18,23,2,10,214
10,25,18,50,540
4,22,15,40,951
9,18,1,14,36
5,19,1,22,191
2,25,16,38,21
11,18,7,56,506
19,25,9,36,634
7,18,2,54,698
16,24,18,47,618
6,22,16,11,866
9,21,3,12,663
18,19,16,8,243
1,26,16,21,496
17,23,5,42,615
1,24,2,14,735
6,24,18,23,204
14,24,16,24,801
15,23,20,33,706
8,24,11,42,24
3,26,19,2,964
13,19,2,5,203
4,22,7,45,334
20,23,4,38,803
17,24,14,15,362
3,24,17,19,334
6,22,20,35,33
16,24,13,14,662
18,23,5,7,436
6,20,9,54,180
11,25,12,16,747
10,18,10,40,930
2,19,10,11,484
13,20,19,37,946
19,19,10,51,526
20,22,7,29,151
4,24,19,16,122
11,24,5,58,985
1,20,3,57,170
11,19,5,55,467
10,23,7,21,692
20,24,3,51,86
5,18,16,3,345
11,21,6,10,724
14,22,14,51,274
9,23,5,23,596
15,25,1,22,466
2,23,9,48,604
16,19,5,56,680
15,23,16,22,292
5,22,16,18,652
5,19,13,6,475
2,21,7,8,498
3,18,10,17,420
20,23,14,50,992
13,26,14,3,867
2,19,8,11,756
13,21,12,15,651
7,19,4,31,202
4,26,9,14,28
16,21,9,7,680
9,19,2,3,764
1,18,11,46,575
20,23,1,47,740
12,26,20,46,756
5,26,10,32,447
9,20,6,50,445
13,19,13,28,776
11,18,13,33,410
19,23,14,8,616
16,18,5,27,717
18,19,7,1,91
7,20,8,16,747
18,21,6,50,598
5,26,18,42,656
6,22,10,34,579
13,19,4,57,919
18,21,15,11,135
12,24,12,11,31
13,26,7,54,602
9,20,12,44,671
4,25,18,44,425
10,26,1,36,707
3,20,8,53,6
11,25,2,19,147
15,19,11,21,527
18,20,19,17,509
9,20,17,28,630
8,23,17,1,435
15,25,5,29,464
7,22,16,14,849
5,26,16,58,669
3,21,20,55,922
9,23,1,35,40
7,18,16,6,793
16,26,8,2,538
15,22,14,3,75
6,18,5,6,11
4,25,18,2,824
18,19,11,5,736
17,22,6,31,136
