Student_ID,Gender,Age,City,Tuition,Signup,Grades,ParentWage,CanAfford
63438,Female,24,Khenifra,30000,3000,Moyen,12508,
63439,Male,20,OuedZem,30000,3000,Moyen,16762,
63440,Male,18,OuedZem,30000,3000,Moyen,10228,
63441,Female,20,FqihBenSalah,30000,3000,Tres Bien,13219,
63442,Male,20,Khenifra,30000,3000,Tres Bien,5549,
63443,Male,23,FqihBenSalah,30000,3000,Bien,12944,
63444,Female,25,Tadla,30000,3000,Moyen,11209,
63445,Female,21,OuedZem,30000,3000,Moyen,8282,
63446,Female,20,Beni Mellal,30000,3000,Passable,12735,
63447,Male,20,Khouribga,30000,3000,Tres Bien,6107,
63448,Male,18,Tadla,30000,3000,Moyen,17444,
63449,Male,20,FqihBenSalah,30000,3000,Moyen,7494,
63450,Female,22,Beni Mellal,30000,3000,Tres Bien,14866,
63451,Female,19,FqihBenSalah,30000,3000,Bien,18840,
63452,Male,23,Khouribga,30000,3000,Moyen,7862,
63453,Male,25,Beni Mellal,30000,3000,Bien,13683,
63454,Male,21,Khenifra,30000,3000,Moyen,13093,
63455,Female,18,Azilal,30000,3000,Tres Bien,17044,
63456,Female,18,Azilal,30000,3000,Moyen,12267,
63457,Male,24,Khenifra,30000,3000,Tres Bien,19583,
63458,Male,21,FqihBenSalah,30000,3000,Passable,16163,
63459,Female,18,FqihBenSalah,30000,3000,Moyen,15780,
63460,Male,20,OuedZem,30000,3000,Passable,19382,
63461,Female,22,OuedZem,30000,3000,Tres Bien,5019,
63462,Male,22,Khenifra,30000,3000,Bien,18860,
63463,Male,23,Azilal,30000,3000,Tres Bien,6200,
63464,Female,18,Khouribga,30000,3000,Moyen,17264,
63465,Male,19,Khouribga,30000,3000,Bien,11665,
63466,Male,22,Khouribga,30000,3000,Tres Bien,5772,
63467,Male,22,FqihBenSalah,30000,3000,Bien,6634,
63468,Female,20,Beni Mellal,30000,3000,Passable,9238,
63469,Female,20,FqihBenSalah,30000,3000,Moyen,18009,
63470,Male,25,Khenifra,30000,3000,Passable,13403,
63471,Female,25,FqihBenSalah,30000,3000,Moyen,19725,
63472,Female,23,Khouribga,30000,3000,Tres Bien,10259,
63473,Male,21,FqihBenSalah,30000,3000,Moyen,15847,
63474,Male,20,Khenifra,30000,3000,Passable,9766,
63475,Female,23,Azilal,30000,3000,Moyen,6557,
63476,Male,22,FqihBenSalah,30000,3000,Passable,12961,
63477,Male,25,Tadla,30000,3000,Passable,7988,
63478,Female,24,Khenifra,30000,3000,Bien,12715,
63479,Female,21,Beni Mellal,30000,3000,Moyen,12188,
63480,Female,24,Tadla,30000,3000,Bien,19361,
63481,Male,20,Tadla,30000,3000,Passable,10608,
63482,Female,20,OuedZem,30000,3000,Passable,19129,
63483,Female,21,Khouribga,30000,3000,Bien,13312,
63484,Female,22,Khouribga,30000,3000,Passable,4791,
63485,Female,20,FqihBenSalah,30000,3000,Moyen,12659,
63486,Male,22,Khenifra,30000,3000,Moyen,14801,
63487,Female,25,OuedZem,30000,3000,Moyen,11883,
63488,Male,24,OuedZem,30000,3000,Moyen,10450,
63489,Female,25,Azilal,30000,3000,Passable,10601,
63490,Male,24,Beni Mellal,30000,3000,Tres Bien,10010,
63491,Male,18,FqihBenSalah,30000,3000,Moyen,6001,
63492,Female,20,Tadla,30000,3000,Moyen,13332,
63493,Male,22,Tadla,30000,3000,Tres Bien,9892,
63494,Female,22,FqihBenSalah,30000,3000,Passable,15429,
63495,Female,19,Azilal,30000,3000,Tres Bien,11047,
63496,Male,21,Khouribga,30000,3000,Passable,13111,
63497,Male,22,Beni Mellal,30000,3000,Moyen,8527,
63498,Female,22,Tadla,30000,3000,Passable,14503,
63499,Male,24,Beni Mellal,30000,3000,Tres Bien,17819,
63500,Male,22,Beni Mellal,30000,3000,Moyen,15976,
63501,Female,19,Beni Mellal,30000,3000,Bien,6020,
63502,Male,22,Khenifra,30000,3000,Passable,7419,
63503,Male,21,FqihBenSalah,30000,3000,Passable,18546,
63504,Female,21,Khouribga,30000,3000,Bien,18027,
63505,Male,25,Tadla,30000,3000,Bien,9319,
63506,Male,21,Azilal,30000,3000,Passable,16551,
63507,Male,18,Azilal,30000,3000,Moyen,13958,
63508,Male,21,Khenifra,30000,3000,Passable,18342,
63509,Male,19,Khouribga,30000,3000,Tres Bien,5884,
63510,Male,24,Khouribga,30000,3000,Passable,8152,
63511,Male,23,FqihBenSalah,30000,3000,Bien,16745,
63512,Male,22,Azilal,30000,3000,Tres Bien,17047,
63513,Female,23,Khenifra,30000,3000,Tres Bien,11507,
63514,Male,21,Azilal,30000,3000,Moyen,12813,
63515,Female,18,Azilal,30000,3000,Bien,11871,
63516,Male,21,Khenifra,30000,3000,Tres Bien,4517,
63517,Female,21,Tadla,30000,3000,Moyen,10102,
63518,Female,18,Khouribga,30000,3000,Bien,13436,
63519,Male,25,Khouribga,30000,3000,Bien,18061,
63520,Female,21,Beni Mellal,30000,3000,Tres Bien,6855,
63521,Female,22,Beni Mellal,30000,3000,Tres Bien,8993,
63522,Female,21,Beni Mellal,30000,3000,Bien,6075,
63523,Female,25,Tadla,30000,3000,Moyen,17076,
63524,Male,23,Khouribga,30000,3000,Passable,13359,
63525,Female,23,Khouribga,30000,3000,Passable,9527,
63526,Female,23,Beni Mellal,30000,3000,Bien,7245,
63527,Male,22,Khouribga,30000,3000,Tres Bien,18161,
63528,Male,20,Khouribga,30000,3000,Bien,10910,
63529,Female,25,Beni Mellal,30000,3000,Passable,5703,
63530,Female,24,Khouribga,30000,3000,Bien,14960,
63531,Male,20,Khenifra,30000,3000,Passable,11365,
63532,Female,22,Azilal,30000,3000,Bien,8839,
63533,Female,23,Khouribga,30000,3000,Tres Bien,6242,
63534,Male,20,Beni Mellal,30000,3000,Moyen,4031,
63535,Female,18,Tadla,30000,3000,Tres Bien,14975,
63536,Male,20,OuedZem,30000,3000,Bien,17876,
63537,Male,23,Khenifra,30000,3000,Passable,18782,
63538,Male,25,Tadla,30000,3000,Bien,15255,
63539,Female,23,Tadla,30000,3000,Passable,5156,
63540,Female,23,OuedZem,30000,3000,Tres Bien,11173,
63541,Female,25,OuedZem,30000,3000,Tres Bien,10097,
63542,Female,19,Khenifra,30000,3000,Tres Bien,17222,
63543,Female,18,OuedZem,30000,3000,Tres Bien,13878,
63544,Male,18,Khenifra,30000,3000,Moyen,17443,
63545,Female,19,Khenifra,30000,3000,Bien,9142,
63546,Male,25,OuedZem,30000,3000,Moyen,12189,
63547,Male,18,Khouribga,30000,3000,Passable,5983,
63548,Male,23,Azilal,30000,3000,Tres Bien,17209,
63549,Male,18,Khouribga,30000,3000,Moyen,4507,
63550,Male,23,Tadla,30000,3000,Passable,6979,
63551,Male,24,FqihBenSalah,30000,3000,Tres Bien,18034,
63552,Female,22,OuedZem,30000,3000,Bien,6400,
63553,Female,24,Khouribga,30000,3000,Moyen,19076,
63554,Male,21,Tadla,30000,3000,Bien,17957,
63555,Male,18,Khenifra,30000,3000,Passable,4138,
63556,Female,22,Azilal,30000,3000,Moyen,13862,
63557,Male,25,OuedZem,30000,3000,Tres Bien,13159,
63558,Female,18,Beni Mellal,30000,3000,Bien,13891,
63559,Female,25,Khouribga,30000,3000,Tres Bien,5139,
63560,Male,22,Khenifra,30000,3000,Passable,16261,
63561,Male,18,Khouribga,30000,3000,Bien,14060,
63562,Male,25,Khouribga,30000,3000,Tres Bien,10578,
63563,Male,18,Khenifra,30000,3000,Bien,18179,
63564,Male,23,Tadla,30000,3000,Tres Bien,5839,
63565,Male,24,Khouribga,30000,3000,Bien,16003,
63566,Female,23,FqihBenSalah,30000,3000,Bien,11631,
63567,Male,19,Beni Mellal,30000,3000,Moyen,14955,
63568,Male,23,FqihBenSalah,30000,3000,Moyen,17120,
63569,Male,22,Beni Mellal,30000,3000,Moyen,14324,
63570,Male,25,Beni Mellal,30000,3000,Passable,6813,
63571,Female,19,Tadla,30000,3000,Passable,5161,
63572,Male,23,Beni Mellal,30000,3000,Passable,7485,
63573,Female,22,Khenifra,30000,3000,Moyen,15630,
63574,Female,25,Khenifra,30000,3000,Tres Bien,5188,
63575,Male,20,Tadla,30000,3000,Bien,9065,
63576,Male,23,Beni Mellal,30000,3000,Tres Bien,9634,
63577,Male,24,Khenifra,30000,3000,Tres Bien,15503,
63578,Female,19,OuedZem,30000,3000,Moyen,11497,
63579,Female,25,Khouribga,30000,3000,Passable,12884,
63580,Male,25,Khenifra,30000,3000,Bien,12517,
63581,Male,18,Khouribga,30000,3000,Tres Bien,14973,
63582,Male,18,Beni Mellal,30000,3000,Passable,19502,
63583,Male,20,FqihBenSalah,30000,3000,Passable,14812,
63584,Male,20,Beni Mellal,30000,3000,Passable,11830,
63585,Male,18,OuedZem,30000,3000,Moyen,14376,
63586,Female,24,Tadla,30000,3000,Passable,14304,
63587,Female,25,FqihBenSalah,30000,3000,Passable,18233,
63588,Male,19,Khenifra,30000,3000,Moyen,10357,
63589,Male,21,Khouribga,30000,3000,Passable,12242,
63590,Male,22,Azilal,30000,3000,Tres Bien,18609,
63591,Male,23,Azilal,30000,3000,Moyen,7258,
63592,Male,19,Beni Mellal,30000,3000,Moyen,12163,
63593,Female,18,Khenifra,30000,3000,Bien,15257,
63594,Female,22,OuedZem,30000,3000,Tres Bien,18863,
63595,Female,19,Khouribga,30000,3000,Passable,8133,
63596,Female,18,Tadla,30000,3000,Bien,8032,
63597,Male,22,OuedZem,30000,3000,Tres Bien,4751,
63598,Male,24,OuedZem,30000,3000,Moyen,4547,
63599,Male,25,Azilal,30000,3000,Moyen,6962,
63600,Female,18,Tadla,30000,3000,Tres Bien,9457,
63601,Female,18,Tadla,30000,3000,Bien,14563,
63602,Female,22,Azilal,30000,3000,Bien,14954,
63603,Female,22,FqihBenSalah,30000,3000,Passable,8787,
63604,Male,22,OuedZem,30000,3000,Moyen,8322,
63605,Female,20,FqihBenSalah,30000,3000,Moyen,17552,
63606,Male,20,Azilal,30000,3000,Bien,6130,
63607,Male,18,Tadla,30000,3000,Passable,12935,
63608,Female,22,Azilal,30000,3000,Passable,8319,
63609,Female,20,Azilal,30000,3000,Bien,5932,
63610,Male,22,OuedZem,30000,3000,Tres Bien,18306,
63611,Female,19,Azilal,30000,3000,Tres Bien,5451,
63612,Male,23,Azilal,30000,3000,Moyen,11184,
63613,Female,25,OuedZem,30000,3000,Bien,11103,
63614,Male,24,Beni Mellal,30000,3000,Moyen,17488,
63615,Male,25,FqihBenSalah,30000,3000,Tres Bien,7523,
63616,Male,23,Khouribga,30000,3000,Passable,19161,
63617,Male,24,Khouribga,30000,3000,Moyen,5336,
63618,Female,22,FqihBenSalah,30000,3000,Passable,13290,
63619,Female,22,Tadla,30000,3000,Bien,9642,
63620,Male,18,Khouribga,30000,3000,Bien,7739,
63621,Male,21,Khenifra,30000,3000,Passable,13750,
63622,Female,19,Azilal,30000,3000,Tres Bien,8053,
63623,Male,25,OuedZem,30000,3000,Tres Bien,7443,
63624,Male,24,Azilal,30000,3000,Bien,7879,
63625,Male,20,Khouribga,30000,3000,Moyen,13725,
63626,Male,19,Beni Mellal,30000,3000,Bien,9565,
63627,Female,20,Khenifra,30000,3000,Moyen,12432,
63628,Male,24,Khenifra,30000,3000,Moyen,15848,
63629,Female,18,Azilal,30000,3000,Tres Bien,14802,
63630,Male,20,Beni Mellal,30000,3000,Passable,19562,
63631,Female,25,FqihBenSalah,30000,3000,Passable,8003,
63632,Female,18,OuedZem,30000,3000,Tres Bien,10832,
63633,Female,25,Khenifra,30000,3000,Passable,9905,
63634,Female,24,Tadla,30000,3000,Passable,5946,
63635,Female,22,Tadla,30000,3000,Moyen,8919,
63636,Female,25,Azilal,30000,3000,Tres Bien,7861,
63637,Female,24,Tadla,30000,3000,Tres Bien,4877,
63638,Male,19,Beni Mellal,30000,3000,Moyen,6271,
63639,Female,18,Beni Mellal,30000,3000,Tres Bien,4819,
63640,Male,25,Azilal,30000,3000,Passable,16814,
63641,Female,23,Khenifra,30000,3000,Moyen,16500,
63642,Male,18,FqihBenSalah,30000,3000,Passable,18122,
63643,Female,19,Azilal,30000,3000,Passable,19519,
63644,Male,21,Khenifra,30000,3000,Tres Bien,14989,
63645,Female,20,Khouribga,30000,3000,Bien,15072,
63646,Male,21,Azilal,30000,3000,Passable,17093,
63647,Male,22,Tadla,30000,3000,Tres Bien,19565,
63648,Male,25,Beni Mellal,30000,3000,Bien,11910,
63649,Female,19,Khenifra,30000,3000,Tres Bien,4683,
63650,Female,22,Azilal,30000,3000,Tres Bien,4186,
63651,Female,20,FqihBenSalah,30000,3000,Tres Bien,14482,
63652,Male,23,Tadla,30000,3000,Passable,18754,
63653,Female,21,Beni Mellal,30000,3000,Tres Bien,9618,
63654,Female,19,Khouribga,30000,3000,Passable,7646,
63655,Male,19,OuedZem,30000,3000,Tres Bien,7209,
63656,Male,19,Khouribga,30000,3000,Moyen,9233,
63657,Female,23,FqihBenSalah,30000,3000,Moyen,13496,
63658,Male,18,Azilal,30000,3000,Tres Bien,14890,
63659,Male,19,Khouribga,30000,3000,Bien,13221,
63660,Male,20,FqihBenSalah,30000,3000,Tres Bien,14268,
63661,Female,21,Beni Mellal,30000,3000,Bien,16114,
63662,Female,25,OuedZem,30000,3000,Bien,19462,
63663,Male,21,Azilal,30000,3000,Moyen,6287,
63664,Male,18,FqihBenSalah,30000,3000,Passable,4593,
63665,Male,24,Azilal,30000,3000,Passable,17444,
63666,Male,19,Tadla,30000,3000,Bien,17002,
63667,Male,19,Tadla,30000,3000,Tres Bien,15017,
63668,Female,21,FqihBenSalah,30000,3000,Moyen,7485,
63669,Female,21,Azilal,30000,3000,Moyen,6895,
63670,Female,21,Tadla,30000,3000,Bien,4089,
63671,Male,20,Beni Mellal,30000,3000,Bien,5605,
63672,Male,25,FqihBenSalah,30000,3000,Passable,14813,
63673,Male,23,Khenifra,30000,3000,Passable,17847,
63674,Female,19,FqihBenSalah,30000,3000,Bien,8205,
63675,Female,22,Tadla,30000,3000,Bien,9778,
63676,Male,24,OuedZem,30000,3000,Moyen,5165,
63677,Female,23,Azilal,30000,3000,Bien,11917,
63678,Male,18,Beni Mellal,30000,3000,Passable,13938,
63679,Female,23,Khenifra,30000,3000,Moyen,6729,
63680,Female,21,FqihBenSalah,30000,3000,Tres Bien,17775,
63681,Male,22,FqihBenSalah,30000,3000,Moyen,16091,
63682,Male,20,Khouribga,30000,3000,Tres Bien,6395,
63683,Female,18,FqihBenSalah,30000,3000,Tres Bien,17719,
63684,Male,18,FqihBenSalah,30000,3000,Tres Bien,11448,
63685,Female,24,Tadla,30000,3000,Moyen,5654,
63686,Female,25,Azilal,30000,3000,Moyen,17159,
63687,Female,22,OuedZem,30000,3000,Moyen,10114,
63688,Female,18,Tadla,30000,3000,Bien,5642,
63689,Male,19,Azilal,30000,3000,Tres Bien,10982,
63690,Male,22,FqihBenSalah,30000,3000,Moyen,19619,
63691,Female,21,OuedZem,30000,3000,Tres Bien,13964,
63692,Male,20,OuedZem,30000,3000,Passable,7868,
63693,Female,22,Tadla,30000,3000,Tres Bien,14257,
63694,Male,25,Khenifra,30000,3000,Tres Bien,12939,
63695,Female,22,Tadla,30000,3000,Moyen,11430,
63696,Female,19,Beni Mellal,30000,3000,Passable,10443,
63697,Female,25,Azilal,30000,3000,Moyen,14833,
63698,Male,19,Azilal,30000,3000,Moyen,8433,
63699,Male,19,Beni Mellal,30000,3000,Passable,7520,
63700,Male,22,Khenifra,30000,3000,Passable,19639,
63701,Male,24,Azilal,30000,3000,Moyen,12773,
63702,Male,23,Azilal,30000,3000,Tres Bien,18035,
63703,Female,18,FqihBenSalah,30000,3000,Passable,10051,
63704,Male,20,Azilal,30000,3000,Passable,16995,
63705,Male,21,Azilal,30000,3000,Tres Bien,19288,
63706,Male,19,Khouribga,30000,3000,Bien,6795,
63707,Male,20,Khenifra,30000,3000,Moyen,5045,
63708,Male,23,Azilal,30000,3000,Moyen,4292,
63709,Female,18,Khenifra,30000,3000,Passable,5501,
63710,Male,20,Azilal,30000,3000,Passable,16745,
63711,Female,22,FqihBenSalah,30000,3000,Bien,8702,
63712,Male,22,Khouribga,30000,3000,Passable,6740,
63713,Female,19,Khouribga,30000,3000,Bien,8859,
63714,Male,20,Khouribga,30000,3000,Tres Bien,16434,
63715,Female,18,OuedZem,30000,3000,Bien,9830,
63716,Male,20,FqihBenSalah,30000,3000,Tres Bien,9733,
63717,Female,18,Khouribga,30000,3000,Tres Bien,19731,
63718,Female,19,Azilal,30000,3000,Tres Bien,12037,
63719,Male,18,FqihBenSalah,30000,3000,Bien,15111,
63720,Female,21,Khouribga,30000,3000,Moyen,7469,
63721,Male,24,FqihBenSalah,30000,3000,Passable,17996,
63722,Female,24,Khouribga,30000,3000,Tres Bien,7952,
63723,Male,20,Tadla,30000,3000,Tres Bien,6064,
63724,Female,25,OuedZem,30000,3000,Bien,9990,
63725,Female,24,Tadla,30000,3000,Tres Bien,4087,
63726,Male,19,Tadla,30000,3000,Bien,13451,
63727,Female,23,Khouribga,30000,3000,Tres Bien,5062,
63728,Female,25,Khenifra,30000,3000,Tres Bien,14603,
63729,Female,19,Tadla,30000,3000,Moyen,7081,
63730,Male,20,Khenifra,30000,3000,Passable,14840,
63731,Female,20,FqihBenSalah,30000,3000,Bien,6455,
63732,Male,18,OuedZem,30000,3000,Bien,18401,
63733,Female,23,Tadla,30000,3000,Tres Bien,10597,
63734,Female,24,OuedZem,30000,3000,Passable,9370,
63735,Female,22,Azilal,30000,3000,Bien,15324,
63736,Female,20,OuedZem,30000,3000,Bien,13942,
63737,Female,25,OuedZem,30000,3000,Moyen,13158,
63738,Male,19,OuedZem,30000,3000,Tres Bien,18733,
63739,Female,19,FqihBenSalah,30000,3000,Passable,17559,
63740,Male,25,Beni Mellal,30000,3000,Passable,10810,
63741,Male,18,OuedZem,30000,3000,Moyen,16545,
63742,Female,22,Azilal,30000,3000,Passable,17278,
63743,Female,21,Azilal,30000,3000,Moyen,8233,
63744,Male,20,Tadla,30000,3000,Bien,15203,
63745,Female,24,Khouribga,30000,3000,Moyen,19439,
63746,Female,18,Tadla,30000,3000,Passable,5105,
63747,Female,23,OuedZem,30000,3000,Moyen,11916,
63748,Male,23,Khenifra,30000,3000,Passable,7201,
63749,Male,20,Tadla,30000,3000,Moyen,12176,
63750,Female,25,OuedZem,30000,3000,Moyen,6519,
63751,Male,18,Khenifra,30000,3000,Bien,17461,
63752,Male,20,FqihBenSalah,30000,3000,Tres Bien,8356,
63753,Male,22,Beni Mellal,30000,3000,Moyen,12159,
63754,Male,21,Tadla,30000,3000,Moyen,8465,
63755,Male,19,Khenifra,30000,3000,Tres Bien,14540,
63756,Female,24,Beni Mellal,30000,3000,Passable,16225,
63757,Male,21,Khenifra,30000,3000,Passable,6529,
63758,Male,21,Beni Mellal,30000,3000,Tres Bien,9910,
63759,Female,23,Tadla,30000,3000,Tres Bien,4998,
63760,Female,19,Azilal,30000,3000,Tres Bien,9869,
63761,Female,18,Khenifra,30000,3000,Tres Bien,14562,
63762,Female,20,Azilal,30000,3000,Tres Bien,5081,
63763,Male,25,Azilal,30000,3000,Bien,7650,
63764,Male,18,Beni Mellal,30000,3000,Bien,6678,
63765,Male,25,OuedZem,30000,3000,Moyen,9842,
63766,Female,25,Azilal,30000,3000,Bien,17608,
63767,Female,19,Khenifra,30000,3000,Bien,18963,
63768,Female,20,Khenifra,30000,3000,Tres Bien,17631,
63769,Female,21,Khenifra,30000,3000,Passable,5132,
63770,Male,22,Khouribga,30000,3000,Bien,14954,
63771,Female,24,OuedZem,30000,3000,Bien,10745,
63772,Female,20,Beni Mellal,30000,3000,Bien,14104,
63773,Male,19,Khouribga,30000,3000,Passable,17951,
63774,Male,21,Beni Mellal,30000,3000,Bien,16320,
63775,Female,23,Beni Mellal,30000,3000,Bien,6245,
63776,Male,20,Beni Mellal,30000,3000,Passable,15686,
63777,Male,24,OuedZem,30000,3000,Tres Bien,6633,
63778,Male,23,Azilal,30000,3000,Passable,10951,
63779,Male,20,Tadla,30000,3000,Tres Bien,10735,
63780,Male,20,Khenifra,30000,3000,Moyen,15120,
63781,Female,25,Khouribga,30000,3000,Tres Bien,14319,
63782,Male,22,OuedZem,30000,3000,Moyen,12751,
63783,Female,24,Khenifra,30000,3000,Tres Bien,9946,
63784,Male,20,Tadla,30000,3000,Bien,5240,
63785,Male,19,Beni Mellal,30000,3000,Bien,10824,
63786,Female,21,Tadla,30000,3000,Moyen,5672,
63787,Male,21,Beni Mellal,30000,3000,Bien,6160,
63788,Female,21,Khenifra,30000,3000,Passable,13543,
63789,Female,20,FqihBenSalah,30000,3000,Passable,10934,
63790,Male,18,Khouribga,30000,3000,Passable,9253,
63791,Female,18,FqihBenSalah,30000,3000,Bien,16819,
63792,Female,20,Azilal,30000,3000,Passable,4021,
63793,Male,20,Khouribga,30000,3000,Bien,8618,
63794,Male,24,Azilal,30000,3000,Bien,4792,
63795,Male,23,Tadla,30000,3000,Bien,17281,
63796,Male,21,Khenifra,30000,3000,Moyen,8560,
63797,Female,19,Khenifra,30000,3000,Bien,4333,
63798,Female,21,Khenifra,30000,3000,Bien,10826,
63799,Male,19,Khouribga,30000,3000,Passable,18426,
63800,Female,18,OuedZem,30000,3000,Moyen,7726,
63801,Male,24,OuedZem,30000,3000,Moyen,8887,
63802,Male,18,Azilal,30000,3000,Passable,17631,
63803,Male,18,Tadla,30000,3000,Bien,13406,
63804,Female,20,FqihBenSalah,30000,3000,Tres Bien,17046,
63805,Female,24,Khouribga,30000,3000,Moyen,9250,
63806,Female,19,Tadla,30000,3000,Tres Bien,7042,
63807,Female,22,Azilal,30000,3000,Tres Bien,17870,
63808,Female,22,Tadla,30000,3000,Moyen,11747,
63809,Male,21,Khenifra,30000,3000,Bien,19315,
63810,Male,20,Khouribga,30000,3000,Bien,15057,
63811,Male,18,Tadla,30000,3000,Tres Bien,18138,
63812,Female,20,Azilal,30000,3000,Passable,16472,
63813,Female,19,Azilal,30000,3000,Tres Bien,15340,
63814,Female,19,OuedZem,30000,3000,Tres Bien,15318,
63815,Male,24,Beni Mellal,30000,3000,Moyen,10861,
63816,Female,19,Beni Mellal,30000,3000,Bien,7497,
63817,Male,23,Khenifra,30000,3000,Passable,14424,
63818,Female,24,Azilal,30000,3000,Moyen,11056,
63819,Male,20,Khenifra,30000,3000,Passable,19985,
63820,Male,20,Khouribga,30000,3000,Passable,14687,
63821,Female,20,Khouribga,30000,3000,Tres Bien,12583,
63822,Female,21,Beni Mellal,30000,3000,Passable,18394,
63823,Female,24,FqihBenSalah,30000,3000,Moyen,17910,
63824,Female,23,Khouribga,30000,3000,Bien,12881,
63825,Female,23,Beni Mellal,30000,3000,Passable,19336,
63826,Male,21,Khouribga,30000,3000,Bien,7528,
63827,Female,25,FqihBenSalah,30000,3000,Bien,12909,
63828,Female,18,FqihBenSalah,30000,3000,Tres Bien,6611,
63829,Male,22,OuedZem,30000,3000,Passable,11354,
63830,Male,19,Khenifra,30000,3000,Moyen,15200,
63831,Female,18,Khenifra,30000,3000,Moyen,8973,
63832,Female,20,OuedZem,30000,3000,Moyen,8214,
63833,Male,23,Khenifra,30000,3000,Tres Bien,14598,
63834,Male,23,Tadla,30000,3000,Passable,16166,
63835,Male,20,Azilal,30000,3000,Tres Bien,15801,
63836,Male,23,Khouribga,30000,3000,Moyen,10122,
63837,Male,23,Azilal,30000,3000,Tres Bien,8534,
63838,Female,24,Beni Mellal,30000,3000,Moyen,12582,
63839,Male,18,FqihBenSalah,30000,3000,Moyen,16422,
63840,Female,23,OuedZem,30000,3000,Bien,7205,
63841,Male,19,Khouribga,30000,3000,Bien,13847,
63842,Male,24,OuedZem,30000,3000,Passable,9378,
63843,Male,24,Tadla,30000,3000,Tres Bien,6599,
63844,Male,18,Khenifra,30000,3000,Bien,8456,
63845,Female,21,Azilal,30000,3000,Passable,17319,
63846,Male,19,Beni Mellal,30000,3000,Moyen,14851,
63847,Male,25,Azilal,30000,3000,Passable,11212,
63848,Male,25,Azilal,30000,3000,Tres Bien,7984,
63849,Male,19,Khenifra,30000,3000,Moyen,8623,
63850,Female,19,OuedZem,30000,3000,Moyen,19135,
63851,Female,24,Khenifra,30000,3000,Passable,7958,
63852,Female,20,Khouribga,30000,3000,Moyen,6998,
63853,Male,18,OuedZem,30000,3000,Bien,12799,
63854,Female,22,Khouribga,30000,3000,Bien,11486,
63855,Female,22,FqihBenSalah,30000,3000,Tres Bien,9505,
63856,Female,20,Khenifra,30000,3000,Tres Bien,9518,
63857,Female,23,OuedZem,30000,3000,Moyen,8415,
63858,Male,23,Beni Mellal,30000,3000,Passable,13404,
63859,Male,19,Khouribga,30000,3000,Tres Bien,8392,
63860,Male,24,OuedZem,30000,3000,Tres Bien,4751,
63861,Male,19,Tadla,30000,3000,Tres Bien,5500,
63862,Male,22,Beni Mellal,30000,3000,Passable,19486,
63863,Male,23,Azilal,30000,3000,Bien,17778,
63864,Male,24,Beni Mellal,30000,3000,Bien,18238,
63865,Female,25,Tadla,30000,3000,Bien,6778,
63866,Male,25,Azilal,30000,3000,Bien,11088,
63867,Female,21,FqihBenSalah,30000,3000,Tres Bien,15515,
63868,Male,23,Khouribga,30000,3000,Tres Bien,9584,
63869,Male,20,Beni Mellal,30000,3000,Moyen,8262,
63870,Male,24,FqihBenSalah,30000,3000,Bien,10162,
63871,Male,24,OuedZem,30000,3000,Passable,4265,
63872,Male,20,Khouribga,30000,3000,Moyen,12661,
63873,Female,23,Khenifra,30000,3000,Tres Bien,17245,
63874,Female,21,Khenifra,30000,3000,Moyen,9619,
63875,Male,24,Tadla,30000,3000,Passable,15900,
63876,Female,19,FqihBenSalah,30000,3000,Bien,11891,
63877,Female,25,Azilal,30000,3000,Bien,5244,
63878,Female,23,Khouribga,30000,3000,Bien,7779,
63879,Female,24,FqihBenSalah,30000,3000,Tres Bien,4444,
63880,Female,23,Khenifra,30000,3000,Tres Bien,16085,
63881,Male,25,Tadla,30000,3000,Moyen,10117,
63882,Male,20,FqihBenSalah,30000,3000,Moyen,7702,
63883,Female,20,Beni Mellal,30000,3000,Passable,14474,
63884,Male,25,Tadla,30000,3000,Tres Bien,17526,
63885,Male,25,FqihBenSalah,30000,3000,Bien,4938,
63886,Female,20,OuedZem,30000,3000,Tres Bien,11334,
63887,Male,21,Khouribga,30000,3000,Bien,16751,
63888,Female,23,Azilal,30000,3000,Passable,8947,
63889,Female,22,FqihBenSalah,30000,3000,Tres Bien,10989,
63890,Male,20,Azilal,30000,3000,Tres Bien,13980,
63891,Male,20,Khenifra,30000,3000,Tres Bien,12014,
63892,Male,20,FqihBenSalah,30000,3000,Moyen,11657,
63893,Female,21,Beni Mellal,30000,3000,Tres Bien,10409,
63894,Female,18,Azilal,30000,3000,Passable,5415,
63895,Female,19,Khenifra,30000,3000,Passable,13637,
63896,Female,22,FqihBenSalah,30000,3000,Bien,14524,
63897,Male,23,Tadla,30000,3000,Tres Bien,10189,
63898,Male,20,Azilal,30000,3000,Tres Bien,13502,
63899,Female,20,Tadla,30000,3000,Bien,17739,
63900,Male,18,Beni Mellal,30000,3000,Tres Bien,18032,
63901,Female,22,Azilal,30000,3000,Passable,16635,
63902,Male,22,Khenifra,30000,3000,Tres Bien,6995,
63903,Male,22,Beni Mellal,30000,3000,Moyen,9228,
63904,Male,22,Khouribga,30000,3000,Bien,15903,
63905,Male,23,Khenifra,30000,3000,Moyen,11378,
63906,Female,18,OuedZem,30000,3000,Moyen,16338,
63907,Male,21,FqihBenSalah,30000,3000,Tres Bien,15946,
63908,Male,19,Khouribga,30000,3000,Passable,6074,
63909,Male,20,Tadla,30000,3000,Moyen,19473,
63910,Male,24,Khenifra,30000,3000,Tres Bien,16971,
