gender,age,city,institution,userexperience
5,19,2,16,424
15,23,1,4,583
17,18,17,32,12
11,24,12,48,167
17,21,19,10,898
16,23,2,53,984
10,20,10,21,430
17,21,6,41,395
11,23,12,10,36
8,23,5,1,766
16,20,11,56,917
10,19,15,60,39
15,25,4,53,200
15,21,9,36,462
18,23,8,23,24
4,18,5,49,42
5,21,7,49,506
12,18,17,25,112
1,20,16,27,633
2,22,13,9,319
10,25,18,12,588
6,19,19,22,236
15,23,1,2,402
7,22,18,49,892
10,25,3,32,208
12,19,17,49,6
17,24,17,19,209
2,19,20,30,206
12,26,8,2,269
2,19,2,45,641
13,24,15,46,136
6,25,19,51,493
12,19,14,1,159
2,23,16,34,67
18,20,10,20,526
10,25,11,57,972
7,19,19,44,625
5,23,17,38,460
5,21,6,14,858
4,26,9,43,739
11,20,5,48,382
3,20,20,55,309
9,19,10,15,648
20,24,7,16,666
3,19,3,6,675
5,20,9,7,719
6,21,15,15,171
6,21,12,29,378
5,22,16,5,639
15,24,3,26,405
13,21,15,9,788
15,26,2,44,273
15,20,8,11,530
8,22,4,58,241
5,21,20,56,795
5,24,9,9,506
13,19,3,11,513
6,19,19,35,1000
6,19,11,28,988
18,24,5,52,463
18,23,4,21,735
3,25,6,36,404
9,23,4,20,559
5,22,3,51,394
8,26,8,7,304
4,26,13,36,391
12,23,13,14,180
19,22,12,49,587
15,19,10,22,259
8,23,1,52,45
14,18,19,2,129
12,21,4,8,152
3,20,9,58,516
19,21,18,23,349
5,23,13,23,106
16,21,6,17,612
14,24,12,10,987
16,22,14,46,271
12,22,20,4,60
5,26,6,29,705
1,21,10,37,300
14,22,8,9,190
8,23,11,41,981
10,18,17,60,54
2,23,4,19,43
4,22,15,25,550
18,21,19,31,152
19,20,19,53,102
12,25,5,4,934
7,18,12,9,625
7,24,8,6,936
18,22,16,33,90
19,25,15,42,583
17,25,6,55,551
17,26,8,35,726
9,23,18,60,137
9,22,7,37,9
5,23,11,26,71
3,25,16,46,109
15,22,17,6,593
13,22,10,1,63
3,20,19,40,445
8,24,18,20,420
19,22,18,6,831
19,22,5,8,944
7,19,15,51,249
6,23,14,17,816
17,22,17,32,984
14,20,10,4,286
10,22,15,47,19
20,22,17,22,572
4,24,7,32,296
11,22,14,33,983
1,18,7,29,651
13,22,2,55,613
1,18,12,49,804
16,18,17,22,931
18,26,10,52,487
11,18,2,2,386
4,21,3,51,228
1,22,4,21,323
1,18,18,51,507
15,23,2,8,905
9,19,16,48,742
12,25,17,15,557
7,21,9,33,641
8,19,3,38,626
10,25,10,41,122
9,24,9,57,950
12,24,13,35,232
12,23,5,55,813
15,24,3,21,411
15,20,11,30,231
17,26,14,19,46
9,20,13,59,645
7,21,11,22,922
7,25,2,7,776
12,18,7,22,343
5,21,6,10,325
6,24,17,2,570
20,18,13,25,743
11,19,10,53,298
9,26,17,25,615
7,20,3,26,300
12,18,17,46,121
13,23,16,46,664
8,18,11,21,283
6,26,7,57,316
16,20,2,2,963
10,20,10,31,245
20,22,11,38,308
13,18,7,58,272
15,22,14,32,942
9,25,19,18,938
6,25,1,16,255
1,22,18,40,223
8,18,19,1,627
2,19,3,4,913
6,22,3,20,567
5,20,4,9,247
14,26,20,45,405
18,24,2,50,661
18,18,8,24,537
8,20,20,4,721
11,25,11,58,284
16,24,11,44,777
12,25,12,7,951
1,22,9,9,589
19,20,18,27,130
9,22,13,5,894
5,22,14,23,517
2,19,7,23,343
8,25,16,49,294
14,19,11,38,1
19,24,18,23,954
16,21,15,19,40
15,19,5,29,706
14,19,18,55,799
17,18,11,49,119
12,21,9,32,173
20,25,12,35,988
17,18,13,35,68
6,23,11,44,650
12,23,17,39,443
17,18,14,59,772
8,26,11,2,388
17,20,14,18,487
20,19,17,5,714
13,19,6,44,510
18,23,4,36,522
2,23,5,46,497
18,24,2,42,270
14,23,4,44,6
4,21,17,8,426
11,23,20,2,770
14,22,5,44,600
16,21,18,12,180
9,26,13,52,568
9,25,2,44,132
19,22,7,14,63
13,25,3,2,117
5,22,8,47,986
6,23,7,40,639
3,24,16,42,678
19,19,11,50,890
1,24,18,43,652
16,26,7,28,700
2,23,14,41,575
4,26,17,43,158
19,26,10,24,231
12,18,18,47,844
3,26,17,11,879
9,23,3,13,673
11,18,5,9,440
9,19,15,8,613
17,19,14,27,642
2,20,10,45,264
20,22,18,40,193
7,21,15,1,875
7,25,1,28,658
20,23,8,21,193
14,24,8,13,663
13,25,7,23,675
16,25,9,9,652
4,18,17,30,202
6,23,13,39,249
6,24,10,55,615
12,20,3,23,462
9,24,17,27,898
10,22,2,3,808
2,19,5,25,171
3,23,1,12,29
1,24,2,29,932
16,19,9,24,996
15,25,17,2,406
9,22,3,37,374
7,23,13,8,831
7,19,2,4,140
17,25,4,45,63
5,18,13,22,439
5,23,4,4,678
14,22,7,45,512
8,22,11,9,178
12,23,3,57,407
11,19,9,52,167
11,26,9,41,204
4,25,4,3,436
12,23,12,23,54
14,25,3,33,738
1,26,19,45,219
15,19,5,53,862
8,23,19,7,279
2,21,13,12,190
15,21,2,30,786
14,24,16,49,69
14,26,20,11,869
10,22,17,34,318
17,24,12,16,434
2,25,2,49,543
4,23,9,25,378
8,23,10,32,24
15,20,16,7,388
16,20,6,53,128
1,22,12,10,963
5,25,20,31,587
16,24,10,55,599
15,22,9,14,431
18,23,5,60,777
4,22,20,20,204
17,24,14,45,40
6,23,10,4,40
5,26,12,40,529
20,25,5,60,582
11,21,11,39,958
4,23,1,39,622
13,19,4,34,858
17,20,5,20,690
11,22,10,3,312
12,19,6,45,133
19,19,15,8,314
2,19,17,36,238
11,20,13,25,951
1,18,9,12,559
12,18,5,29,135
12,22,5,54,926
18,23,18,8,680
5,21,2,19,569
8,20,11,13,525
2,26,7,43,79
8,20,13,55,805
18,20,10,34,739
6,23,12,35,998
20,23,7,54,756
5,20,6,59,129
7,19,11,52,521
8,21,6,2,581
2,22,14,49,145
20,24,15,56,922
10,22,6,36,712
2,22,8,43,372
4,21,14,17,724
18,20,1,25,8
7,25,12,52,926
1,25,17,18,929
19,20,13,36,38
3,20,20,15,78
8,20,4,9,11
14,23,13,58,122
17,23,19,48,513
10,26,11,42,742
15,20,2,33,680
1,21,4,19,101
13,23,5,49,939
2,20,7,16,467
2,22,14,54,509
19,23,4,44,936
15,26,7,45,316
5,22,20,16,275
20,26,13,31,335
3,23,8,52,501
8,22,12,31,176
3,19,10,54,516
11,18,4,48,634
19,19,3,15,160
2,21,18,5,686
2,23,2,4,485
4,19,17,34,891
12,24,3,44,808
7,22,19,5,422
16,19,17,52,398
19,25,11,41,164
19,25,13,46,406
16,26,4,51,377
17,22,12,9,631
3,21,20,46,563
19,22,5,50,726
9,23,3,49,54
12,24,6,30,244
11,26,7,29,633
20,24,6,11,782
12,23,17,10,90
19,18,20,53,516
1,24,9,8,450
20,18,1,59,20
7,18,16,9,274
12,20,10,7,680
20,21,13,60,297
12,21,8,12,636
1,18,11,12,525
6,25,15,33,144
9,24,12,1,145
17,24,12,54,530
1,25,16,17,671
14,24,10,37,282
10,22,9,17,913
3,22,16,30,300
2,25,10,13,850
4,26,4,12,485
4,20,6,32,400
19,18,3,53,203
4,21,13,6,240
20,24,12,56,558
17,22,12,29,227
8,20,13,27,261
5,26,1,7,252
4,18,13,27,232
10,26,11,45,548
8,19,19,31,259
12,25,2,40,322
5,25,10,13,393
15,25,1,20,900
8,20,14,35,778
4,20,14,32,627
7,22,1,34,266
8,25,13,22,358
14,24,13,43,877
2,24,14,9,438
10,26,9,5,359
3,23,3,56,797
10,19,12,55,509
7,26,17,56,565
16,24,9,50,373
14,22,1,44,753
11,24,3,38,708
8,20,19,37,102
2,25,6,45,514
12,19,20,46,257
11,25,4,3,847
6,18,1,1,56
4,21,13,6,974
16,24,10,28,472
3,21,18,15,1
11,22,10,15,301
19,21,10,18,380
9,20,13,49,342
9,20,14,23,958
19,26,5,33,811
8,25,16,4,855
11,22,1,12,614
16,20,13,27,312
15,22,14,57,570
3,23,13,21,376
16,24,3,42,788
15,18,17,28,428
10,26,14,4,561
16,22,3,34,754
15,21,11,22,443
20,25,3,52,735
11,22,10,16,586
11,18,16,52,965
4,18,1,34,687
18,25,2,59,203
17,21,18,39,117
17,22,16,19,494
19,22,20,13,860
8,26,9,51,127
6,23,5,23,188
14,22,15,36,914
17,25,14,50,218
11,19,1,48,577
17,24,18,27,712
4,21,8,30,562
5,22,17,55,990
7,18,16,2,8
5,21,11,25,36
3,18,18,50,573
20,18,9,32,953
15,18,11,24,500
19,21,15,11,156
5,22,12,19,506
17,19,11,59,591
17,24,9,53,451
16,19,19,36,52
19,26,7,40,812
18,25,19,50,421
10,22,7,16,165
16,18,20,25,98
3,18,14,45,121
7,19,19,10,204
19,21,12,25,45
7,24,9,24,403
3,24,13,55,851
5,26,16,56,319
16,21,14,30,258
8,18,8,9,700
3,23,13,10,791
12,18,20,14,899
7,20,13,53,707
2,19,6,27,947
20,22,11,56,77
17,23,13,14,693
1,22,14,23,914
5,20,15,39,634
17,20,4,38,777
3,26,8,2,630
12,26,13,23,622
10,23,19,29,490
20,22,13,20,430
14,24,6,10,370
6,25,9,59,205
11,18,10,25,575
10,20,8,56,519
4,25,13,53,285
15,22,1,40,70
6,26,4,4,653
18,18,5,12,39
17,19,19,41,213
17,18,3,43,824
20,26,5,50,176
1,21,4,8,299
4,22,1,59,919
8,22,4,31,391
7,25,8,13,827
9,21,9,48,720
7,22,3,46,520
10,24,4,26,358
8,19,13,47,546
11,24,10,33,902
3,26,12,13,525
16,26,12,26,77
11,20,19,42,4
19,23,16,33,443
2,21,7,42,101
9,23,8,34,828
1,21,3,55,477
20,25,10,25,228
15,22,9,29,509
7,18,10,39,230
1,26,7,60,881
15,26,13,33,242
10,25,14,16,218
7,19,17,9,472
1,18,6,9,825
16,23,11,30,616
13,19,8,49,812
17,24,1,47,596
4,22,8,9,877
15,26,14,43,6
7,25,6,33,415
3,25,16,42,506
16,24,12,29,229
19,21,2,34,505
1,18,6,6,256
14,25,1,23,443
15,23,5,39,307
9,21,18,8,758
17,26,12,14,535
18,24,4,55,878
13,19,2,37,834
8,18,7,58,259
18,20,7,38,28
10,20,19,20,359
2,25,8,8,927
5,18,3,19,884
15,20,18,44,971
19,23,17,29,970
6,26,18,36,289
18,19,7,41,16
14,19,9,21,307
18,24,13,25,977
3,24,13,15,606
3,20,14,1,94
16,26,11,42,183
5,20,13,12,48
16,21,8,30,132
9,18,17,43,883
5,22,11,15,803
3,26,9,54,514
11,25,16,46,209
18,25,3,11,313
15,21,19,25,9
13,23,20,58,434
14,18,4,17,595
17,23,15,18,530
9,23,3,28,348
8,20,1,56,926
1,18,13,14,747
18,22,15,6,919
8,19,19,10,874
20,26,10,10,126
15,23,13,47,43
7,23,1,4,668
10,18,20,55,124
3,20,10,49,148
19,19,7,15,69
15,21,9,22,1
6,26,17,32,756
17,19,10,3,959
2,25,4,32,418
12,21,4,54,668
17,21,6,21,802
2,18,15,29,305
10,20,8,59,838
17,21,11,13,581
8,19,9,50,953
9,26,15,19,825
10,18,19,45,754
6,26,15,32,980
6,26,4,15,574
2,24,14,3,842
13,21,9,59,682
20,20,17,55,782
10,26,11,54,581
5,23,9,18,778
8,23,19,51,922
14,18,5,59,259
19,25,8,12,730
8,18,20,51,195
3,23,6,38,322
3,25,19,22,548
6,25,4,22,720
13,18,20,44,772
12,21,9,4,206
3,26,20,18,935
19,26,4,57,561
16,23,8,56,495
13,22,18,42,166
3,26,14,10,580
8,22,6,39,117
10,24,16,45,371
12,18,1,14,163
1,18,3,46,135
20,21,10,38,165
9,21,18,11,547
20,24,20,28,803
16,25,8,36,250
4,24,13,1,470
4,26,10,16,25
7,18,18,11,792
4,22,1,27,731
11,25,2,10,55
9,23,18,37,963
3,18,14,23,980
4,25,6,34,159
3,23,6,9,863
15,20,13,7,282
19,23,16,28,789
3,19,16,2,102
11,22,11,42,867
4,26,1,40,756
7,18,3,36,318
19,20,10,27,866
14,24,4,21,681
2,24,19,10,850
10,21,18,9,981
20,19,7,33,716
15,20,20,4,939
15,21,16,20,788
18,24,17,36,526
18,26,4,43,333
6,19,13,60,654
12,22,14,24,859
13,18,12,16,904
2,21,12,5,859
11,23,8,1,462
14,20,9,16,388
2,24,18,28,713
3,20,7,54,87
19,21,15,34,965
2,21,16,16,863
4,24,1,14,376
10,19,18,13,57
13,19,2,50,173
7,24,19,13,255
17,26,8,41,854
18,19,15,26,101
4,21,9,21,409
10,20,14,36,779
9,22,10,48,165
3,23,19,34,100
14,18,3,41,471
2,20,20,29,332
15,25,12,30,830
5,24,14,35,153
18,18,20,7,54
7,23,13,51,102
9,22,17,21,590
10,21,15,6,885
13,18,4,2,533
3,23,3,9,342
15,23,2,22,742
12,18,4,8,813
4,19,10,30,924
16,25,4,35,861
17,20,17,23,549
7,19,15,27,226
10,20,5,46,749
16,21,11,24,82
11,25,12,43,381
9,24,3,23,792
11,19,3,44,177
12,18,1,19,723
13,20,14,50,712
10,20,4,31,493
9,19,6,47,827
12,23,3,58,221
13,24,15,11,628
13,22,15,37,189
20,20,9,36,427
5,19,8,47,823
9,20,4,12,586
10,20,14,37,381
7,26,3,58,990
20,18,18,18,651
4,22,3,55,780
2,25,14,25,651
13,22,10,51,731
4,25,12,46,409
15,21,5,20,187
7,20,3,48,393
19,21,4,35,760
6,24,8,19,658
16,22,2,45,414
14,21,2,24,997
6,23,1,5,18
5,24,1,32,311
13,19,20,38,951
17,24,16,25,980
19,19,8,25,215
15,19,11,13,615
15,20,19,27,229
18,24,1,44,386
15,19,5,32,633
9,23,1,58,452
10,22,7,49,254
5,18,2,3,234
19,26,2,25,32
17,22,9,32,553
6,25,12,40,406
14,23,5,44,442
7,19,12,5,165
4,26,3,7,701
1,19,12,53,512
5,19,7,4,944
1,25,1,42,756
11,22,13,43,110
10,20,13,42,164
11,24,6,17,266
4,22,9,40,554
4,26,18,11,947
4,25,3,38,419
13,25,16,32,197
3,21,16,10,11
16,20,15,34,492
1,21,7,57,211
13,21,15,12,360
12,22,13,2,735
20,24,5,57,387
16,19,2,37,624
3,18,2,53,171
20,24,7,16,112
14,26,4,37,816
17,24,5,6,481
8,24,13,25,268
5,24,16,27,666
18,20,9,42,586
18,20,18,35,172
1,21,15,21,227
12,21,20,33,661
16,20,18,25,662
5,22,20,43,954
14,18,3,32,28
19,26,8,34,773
16,18,17,48,905
11,23,11,60,928
5,20,7,6,826
10,24,1,55,113
6,26,9,45,151
6,20,5,15,247
9,24,14,15,489
19,25,14,60,470
8,26,20,2,656
19,19,10,49,217
8,21,3,47,905
19,23,19,13,427
17,26,8,6,856
7,26,15,38,183
2,25,15,52,994
5,25,15,51,23
3,23,7,14,881
3,26,10,60,977
10,21,5,15,922
13,26,4,49,748
11,25,2,1,933
9,26,8,60,605
6,20,2,1,875
1,21,6,24,119
17,20,1,35,731
18,18,12,28,283
12,24,15,57,391
20,26,11,15,83
3,21,12,29,24
5,25,3,1,672
3,18,1,52,658
12,19,6,6,620
2,25,15,58,181
1,20,9,10,452
14,19,4,37,192
6,22,12,7,250
20,23,16,39,48
8,21,20,52,557
4,20,13,4,862
1,19,16,35,84
10,25,19,12,759
7,21,12,53,415
14,20,13,60,693
1,19,9,18,799
13,26,20,1,385
16,25,3,22,961
9,21,10,8,415
15,19,17,21,319
14,19,1,3,388
3,23,17,55,197
5,26,6,5,198
7,24,8,20,805
11,26,15,26,863
1,23,10,7,127
12,23,8,2,896
9,26,20,51,370
14,23,17,43,412
9,26,15,51,110
17,23,10,1,7
16,18,1,59,84
15,23,10,3,54
8,22,9,12,99
17,23,3,39,151
1,22,9,34,786
9,20,6,36,845
8,22,2,17,693
15,25,6,58,800
4,25,7,28,574
6,23,15,47,984
6,26,16,25,592
2,21,4,52,243
1,25,14,14,158
7,22,19,8,69
18,21,11,25,267
13,25,10,15,64
8,18,1,58,669
3,24,13,12,141
3,19,4,8,361
6,19,8,39,438
19,19,6,5,65
3,20,10,48,885
13,23,19,17,156
1,26,12,3,502
17,19,15,55,174
5,24,5,10,156
15,19,16,46,1
8,20,10,59,167
7,25,17,9,59
4,23,4,53,664
16,19,5,57,166
9,20,4,60,806
2,26,1,56,978
11,19,15,51,790
20,24,4,33,689
2,21,5,53,693
9,24,12,13,213
1,25,1,53,916
9,18,15,46,147
8,23,8,14,134
6,21,8,31,777
10,20,2,39,528
14,25,18,55,972
19,19,16,16,312
7,23,5,14,914
10,26,14,11,136
8,26,6,49,148
14,25,19,32,971
10,25,19,60,719
4,21,3,37,736
19,21,5,57,269
11,26,20,53,114
15,20,14,26,507
14,21,6,33,98
4,18,15,35,628
5,21,4,36,206
6,25,9,15,610
11,19,13,35,283
10,21,9,47,755
12,21,8,18,847
8,23,18,19,3
8,18,20,31,4
5,20,10,44,214
9,19,11,9,841
19,26,3,20,807
2,24,12,47,164
17,19,10,34,548
11,25,7,43,402
18,20,4,40,928
6,24,7,55,44
17,20,8,36,903
19,18,11,53,215
12,21,16,29,528
2,26,8,9,493
1,19,17,16,196
17,20,7,24,347
2,20,12,8,974
12,24,17,42,324
17,18,20,2,718
19,18,17,35,473
7,18,9,18,415
16,25,17,16,356
13,24,12,56,580
16,23,11,25,957
6,21,15,53,33
8,18,8,39,383
4,25,7,32,395
6,18,2,41,230
7,19,15,28,195
5,26,15,37,326
9,26,20,49,871
12,26,4,3,735
13,24,2,14,398
8,18,2,52,160
2,22,18,24,41
14,23,3,22,956
1,26,14,54,148
5,23,14,23,786
12,22,13,41,638
8,23,11,14,50
15,23,16,45,335
5,25,12,3,766
12,24,19,19,933
4,22,5,26,931
15,21,11,27,630
10,26,6,38,954
9,26,17,57,788
17,23,6,46,13
15,19,16,44,301
13,20,3,35,675
17,18,13,17,349
20,22,8,10,544
10,26,11,21,566
19,19,6,8,821
5,24,15,34,125
3,19,7,57,498
11,24,6,33,462
1,23,13,48,173
19,20,12,24,824
17,26,2,52,708
9,23,13,31,600
8,23,6,54,126
2,22,10,23,428
19,22,20,44,329
4,23,6,12,895
12,23,12,8,927
10,26,6,30,718
19,26,6,1,908
12,25,18,3,297
3,24,4,24,253
16,20,10,5,145
3,23,9,50,872
2,21,2,31,561
4,18,4,15,668
2,19,3,45,683
1,23,18,17,629
16,22,8,36,357
9,23,9,33,274
8,21,10,18,477
3,19,14,57,140
16,24,6,9,249
5,26,6,13,427
10,18,15,53,663
11,25,9,39,23
14,24,8,34,981
9,25,9,26,414
18,22,7,47,294
1,19,20,21,409
4,18,10,34,683
15,20,17,47,955
9,18,17,25,702
11,24,9,27,156
3,24,15,2,62
2,26,6,60,56
16,24,19,21,624
15,24,5,60,824
15,24,16,53,362
2,19,19,23,274
11,22,14,51,21
11,20,13,13,67
19,23,2,43,696
14,25,7,38,739
8,22,17,47,874
19,23,20,24,541
12,24,10,9,180
7,21,2,28,563
14,24,10,18,758
4,19,9,55,351
13,19,15,60,771
2,24,13,44,596
19,25,8,40,916
3,26,6,7,647
19,20,2,26,499
17,22,19,28,858
19,20,13,10,98
9,18,10,12,756
3,22,11,26,822
17,22,9,25,609
5,24,6,38,604
14,22,16,18,933
15,22,8,41,602
3,23,5,5,311
1,24,7,60,885
20,26,16,33,263
1,19,6,51,875
15,22,3,26,692
3,21,4,25,161
11,18,19,58,691
13,21,10,30,237
8,25,4,42,661
9,18,2,35,406
4,18,2,5,94
17,18,6,1,27
5,23,1,8,273
19,20,11,24,828
13,21,16,59,819
3,25,3,30,115
20,18,8,15,220
4,21,9,48,995
9,18,4,47,580
8,20,8,36,683
3,18,15,35,872
2,20,8,16,64
16,22,9,33,270
20,20,16,26,370
9,21,16,38,817
11,26,7,31,602
15,23,15,47,659
18,25,14,8,513
19,24,8,59,384
12,22,5,38,366
20,25,18,24,379
5,21,5,26,348
10,19,2,45,754
5,25,11,7,438
2,22,7,11,875
1,25,14,21,266
20,21,8,2,212
1,21,5,14,771
7,18,5,43,552
4,20,19,49,500
8,26,17,3,69
1,25,17,50,526
12,24,13,13,351
20,25,13,28,151
15,22,14,57,92
7,24,8,52,587
5,23,17,9,233
1,23,2,7,558
2,19,12,12,621
18,21,17,9,20
6,18,5,32,610
4,26,3,28,798
6,18,6,41,880
11,22,15,32,272
9,24,14,12,360
15,25,17,40,166
9,26,9,38,878
5,23,18,20,937
10,26,2,9,180
18,23,18,32,214
11,25,11,26,468
12,22,10,41,842
1,22,8,59,458
11,20,18,38,613
5,18,12,27,541
8,23,6,50,223
16,24,19,35,799
15,23,10,50,751
14,21,15,14,247
3,18,16,11,31
20,22,18,15,323
7,19,19,44,545
4,25,4,22,537
17,19,1,7,126
6,22,15,28,219
20,19,20,4,820
8,23,4,51,763
18,21,15,54,799
18,23,5,6,16
8,23,16,20,733
16,18,18,33,192
2,26,1,26,514
4,24,13,52,586
10,25,11,37,357
4,19,8,58,48
14,19,15,48,787
20,23,10,22,8
20,20,16,24,30
10,25,3,16,769
6,18,13,28,549
4,25,18,13,159
12,22,5,53,489
11,18,9,19,112
3,22,3,33,176
10,24,4,31,664
20,21,19,2,132
4,19,5,18,544
15,22,19,11,786
5,18,7,46,321
10,24,20,59,472
20,20,19,57,637
19,26,6,39,794
20,24,14,35,441
9,21,8,15,154
16,22,15,13,589
14,18,13,46,964
17,24,5,19,191
11,25,10,12,513
2,26,1,47,491
1,23,10,32,501
14,20,14,8,141
7,19,4,24,623
14,24,17,9,174
2,19,14,11,102
3,23,18,22,683
13,26,5,49,569
12,19,9,43,681
17,20,18,51,541
15,18,15,51,55
13,26,20,60,970
8,18,2,7,378
17,24,9,3,617
5,19,14,51,998
16,21,5,32,31
20,23,17,37,463
14,21,10,54,403
19,21,15,35,242
17,21,19,24,466
11,21,9,41,667
6,25,2,1,877
18,21,20,27,483
7,25,10,48,564
3,26,19,31,972
11,25,12,22,113
12,26,2,41,142
8,19,9,10,985
7,20,7,3,742
17,20,3,18,760
11,24,19,58,320
16,22,6,47,867
2,23,19,2,693
3,20,4,27,430
11,23,15,57,660
10,18,7,59,385
12,25,20,60,737
9,26,20,50,737
3,24,6,25,961
19,21,12,49,700
13,26,5,6,325
9,21,17,6,983
8,25,19,36,766
18,25,11,43,911
1,19,4,33,295
11,19,17,47,372
17,21,17,31,260
6,24,10,32,787
12,18,13,16,92
15,25,10,38,784
3,23,10,52,956
8,25,8,49,529
15,23,18,32,194
12,24,10,50,44
17,20,1,2,555
20,19,20,56,69
20,20,7,26,605
6,20,7,32,446
10,23,3,47,683
2,26,20,36,983
6,26,15,28,637
15,19,5,1,673
15,24,16,19,268
1,19,3,45,596
14,22,11,26,898
1,26,17,54,64
3,20,14,12,825
18,19,10,18,675
14,18,16,20,459
12,24,6,51,508
11,21,16,35,773
12,26,4,55,737
3,21,19,34,296
12,21,12,51,107
9,18,3,53,249
6,18,14,6,98
10,21,12,38,4
19,20,7,52,672
15,18,1,8,291
6,19,12,12,814
17,21,9,32,192
8,19,6,34,559
11,21,8,49,981
11,24,4,48,579
19,18,8,46,595
5,24,19,50,174
5,20,6,39,542
1,18,16,3,729
20,22,2,16,824
3,24,6,12,896
4,22,15,42,1
13,25,8,53,213
15,18,15,31,645
9,20,15,59,218
9,21,2,1,902
5,20,6,2,98
11,19,7,18,844
8,26,6,52,505
11,21,3,54,405
15,18,20,54,302
17,22,1,18,551
17,23,20,4,65
6,22,6,17,684
20,25,9,50,50
13,25,19,40,16
7,18,7,55,772
16,22,19,4,614
2,18,18,9,467
2,23,7,20,131
10,23,18,6,549
1,23,13,9,898
19,20,12,51,804
7,21,7,44,936
5,26,19,60,312
13,21,20,46,340
9,23,7,45,15
9,18,14,45,579
13,18,6,12,675
13,23,4,18,127
10,21,19,23,936
10,21,19,20,948
3,20,19,1,953
15,22,11,45,151
7,24,7,32,732
16,25,10,9,346
9,20,18,22,422
16,22,5,1,867
20,20,1,1,180
1,26,1,12,516
1,20,2,15,740
8,25,11,6,853
13,24,7,52,10
20,18,7,54,473
15,18,20,57,152
7,22,19,59,337
2,21,20,24,797
11,22,9,44,671
6,22,4,13,963
1,20,7,14,197
11,20,13,41,922
14,18,6,51,914
16,22,6,2,901
17,19,4,10,40
18,19,20,8,252
7,25,16,17,252
4,25,10,28,719
17,26,20,8,538
15,19,19,27,920
4,21,15,12,134
13,19,8,11,224
17,21,10,13,24
1,18,13,23,597
13,21,10,50,343
9,24,7,58,592
4,24,17,41,45
5,20,17,48,139
19,21,11,24,29
8,19,3,19,604
20,22,5,56,789
15,24,14,50,214
8,24,2,34,197
2,24,2,4,149
10,23,9,7,896
19,22,16,7,738
11,26,19,12,227
15,22,15,41,919
7,18,5,58,473
9,22,10,8,975
3,26,11,31,267
9,20,18,29,174
14,21,16,19,950
20,21,15,43,424
6,21,3,42,735
10,20,19,35,506
16,23,4,19,32
12,23,7,41,663
9,24,7,31,514
8,23,14,40,611
11,18,1,30,727
4,26,12,54,970
13,21,10,29,146
8,20,17,27,203
16,25,9,49,741
12,23,1,60,796
4,24,7,18,825
16,18,19,2,716
9,25,9,48,687
14,19,11,21,663
17,24,18,45,434
13,19,3,36,89
7,23,3,55,974
15,22,2,41,763
4,26,9,43,810
13,19,7,26,131
12,20,17,30,783
14,18,14,45,737
13,18,1,13,768
12,18,11,2,976
6,22,12,22,309
5,24,13,6,815
14,24,12,52,72
5,19,12,51,76
1,18,20,43,737
6,18,4,9,375
10,24,2,53,866
20,20,2,23,454
17,23,20,59,280
13,23,2,11,579
16,24,3,12,644
19,19,8,50,958
19,23,3,56,390
2,20,5,9,422
7,20,6,49,117
20,24,18,48,440
19,19,14,15,305
1,21,2,58,167
1,26,12,25,437
2,21,11,3,574
8,25,13,26,660
2,24,7,17,35
11,24,2,11,371
15,22,10,29,460
15,25,20,17,386
15,23,20,11,836
18,23,9,15,760
3,19,13,25,531
5,22,7,50,910
7,18,3,37,945
20,26,11,58,393
13,23,6,49,58
18,22,17,12,193
8,24,12,51,361
15,22,4,58,170
7,22,9,43,140
14,25,14,53,213
10,26,10,59,765
20,20,10,21,450
7,18,12,40,39
11,24,9,59,994
14,21,15,15,421
7,26,17,21,873
8,19,18,31,53
8,26,3,39,953
4,20,2,60,710
4,19,20,16,321
2,19,5,55,743
13,26,18,44,169
12,23,4,57,319
14,19,2,8,216
11,18,19,59,532
14,23,2,50,132
14,23,14,48,33
3,24,9,8,103
7,21,5,48,621
19,24,13,55,132
6,22,15,52,231
6,24,19,47,804
19,25,20,9,763
3,18,7,21,660
9,19,7,26,838
17,20,20,21,480
9,18,19,60,162
4,24,9,35,953
9,22,19,44,118
18,22,3,4,446
8,19,2,49,895
2,18,16,11,688
14,20,3,29,367
16,20,18,9,577
6,26,12,19,720
20,20,5,20,540
12,18,17,20,509
3,24,17,51,536
3,25,2,59,745
5,26,5,11,719
9,24,14,15,609
10,26,20,25,335
20,22,3,52,510
18,20,8,31,17
7,19,5,13,133
18,18,19,8,863
15,22,5,32,544
3,25,16,41,112
19,25,7,34,802
9,18,5,52,562
6,19,7,20,458
16,25,8,8,907
11,22,6,25,56
12,18,1,58,393
12,19,19,53,67
1,24,2,27,697
2,21,6,56,195
18,19,20,18,832
13,25,18,26,220
16,22,9,39,710
20,20,17,17,582
6,20,2,47,77
16,19,4,34,170
14,19,17,57,646
12,22,17,46,946
12,22,12,32,772
19,25,19,45,10
4,26,10,18,325
10,23,6,27,285
9,18,8,57,702
10,21,17,3,987
10,21,12,19,299
12,23,6,43,972
1,25,13,31,8
3,21,13,31,814
6,22,3,22,437
16,19,15,58,341
11,26,10,18,284
18,22,1,31,370
4,24,16,43,534
8,21,18,4,499
20,22,12,7,146
11,20,14,54,521
15,21,15,55,460
11,22,7,30,728
18,26,2,24,967
19,23,3,59,147
3,24,2,20,514
18,18,9,35,133
11,22,11,30,424
5,22,1,50,843
5,26,3,5,231
