wage,costliving,gender,age,branch,city,merite,afford1,afford2,afford3
13810,1547,1,18,1,3,1,0,0,0
6712,1181,2,20,1,2,2,0,0,0
7430,723,2,18,1,5,2,0,0,0
9774,846,2,17,1,2,3,0,0,1
12463,1324,2,20,1,6,3,0,1,1
14890,1399,2,20,1,1,3,1,1,1
10416,1513,2,19,1,2,4,0,1,1
13951,1929,1,20,1,3,2,0,0,0
10869,876,2,18,1,6,1,0,0,0
6642,1800,2,21,1,1,3,0,0,0
7519,1420,2,18,1,4,4,0,0,0
9641,957,2,21,1,1,1,0,0,0
13746,1540,1,19,1,1,3,0,1,1
4691,967,1,19,1,1,2,0,0,0
13896,1059,1,19,1,1,3,1,1,1
4873,872,2,21,1,5,1,0,0,0
4417,1425,2,17,1,1,2,0,0,0
5758,1104,2,19,1,6,2,0,0,0
13493,1515,1,20,1,2,2,0,0,0
13746,1260,2,17,1,6,2,0,0,0
6446,1915,1,18,1,6,2,0,0,0
5517,1081,1,17,1,2,1,0,0,0
14772,1361,1,21,1,6,1,1,1,1
13825,769,2,18,1,4,3,1,1,1
12624,1760,1,19,1,1,1,0,0,0
10441,1767,1,17,1,4,4,0,0,1
9380,1802,1,17,1,2,2,0,0,0
11423,1375,1,17,1,4,4,0,1,1
4024,673,1,19,1,1,1,0,0,0
4219,1672,1,18,1,4,2,0,0,0
13264,1541,1,21,1,2,2,0,0,0
6790,907,2,19,1,3,1,0,0,0
10194,1546,1,17,1,2,4,0,1,1
5070,1201,1,18,1,4,3,0,0,0
4778,653,1,20,1,2,3,0,0,0
11676,644,2,18,1,3,2,0,0,0
8599,1306,1,21,1,6,3,0,0,0
5644,1373,1,21,1,4,1,0,0,0
11276,1825,2,21,1,5,3,0,0,1
14101,753,1,18,1,3,4,1,1,1
7668,1902,2,18,1,2,4,0,0,0
11744,1387,1,18,1,6,3,0,1,1
12961,1349,1,17,1,3,1,0,0,0
10635,1492,1,19,1,6,2,0,0,0
5811,1128,2,21,1,5,3,0,0,0
12956,1981,2,18,1,6,3,0,0,1
8790,1781,1,20,1,5,3,0,0,0
9894,2046,2,19,1,4,2,0,0,0
7578,1914,2,19,1,5,4,0,0,0
4240,792,2,19,1,4,2,0,0,0
7473,672,1,19,1,3,1,0,0,0
4342,1978,1,17,1,6,3,0,0,0
5631,1566,1,18,1,5,4,0,0,0
13316,1098,2,20,1,2,3,0,1,1
5946,1890,1,21,1,5,3,0,0,0
14392,1406,2,18,1,5,4,0,1,1
12283,1430,2,20,1,2,2,0,0,0
11196,1316,1,18,1,3,3,0,0,1
5345,774,1,19,1,5,3,0,0,0
5963,1326,1,18,1,6,2,0,0,0
14788,1511,2,17,1,6,4,0,1,1
5435,1963,2,21,1,3,4,0,0,0
7795,1313,1,18,1,1,3,0,0,0
8588,1691,2,21,1,3,1,0,0,0
8730,2042,2,17,1,3,1,0,0,0
10153,810,1,20,1,4,4,0,1,1
10365,1365,1,19,1,2,2,0,0,0
12443,1678,1,18,1,3,2,0,0,0
9853,1675,1,19,1,1,1,0,0,0
11425,631,1,21,1,4,2,0,0,0
5090,840,1,19,1,2,3,0,0,0
10688,633,2,19,1,5,2,0,0,0
9431,739,2,19,1,6,1,0,0,0
5660,807,2,21,1,1,4,0,0,0
14389,645,1,18,1,2,1,1,1,1
14819,1589,1,20,1,5,2,0,0,0
11785,1438,1,19,1,5,3,0,0,1
6009,1181,1,19,1,1,4,0,0,0
11381,1916,2,18,1,2,4,0,0,1
7410,1279,2,17,1,4,4,0,0,1
6893,1749,2,21,1,6,1,0,0,0
10451,1034,2,19,1,1,1,0,0,0
13219,1462,1,17,1,5,1,0,0,0
9375,2093,1,21,1,1,4,0,0,0
13118,865,2,20,1,3,4,1,1,1
12858,1230,2,21,1,6,4,0,1,1
6708,1104,2,17,1,5,1,0,0,0
5922,1773,1,17,1,5,1,0,0,0
10511,1496,1,20,1,3,3,0,0,1
13617,1923,2,18,1,4,1,0,0,0
8605,1117,1,18,1,4,2,0,0,0
10393,1109,1,18,1,4,4,0,1,1
5692,1222,1,18,1,3,1,0,0,0
8819,1560,2,18,1,2,2,0,0,0
14876,1822,1,18,1,5,3,0,1,1
4704,1813,1,20,1,1,2,0,0,0
6488,876,2,17,1,1,4,0,0,1
5410,1505,1,20,1,3,3,0,0,0
12080,1627,1,19,1,5,2,0,0,0
5062,1612,1,21,1,3,1,0,0,0
13328,1772,1,19,1,3,1,0,0,0
11843,1472,1,21,1,1,3,0,0,1
4195,1252,2,18,1,5,3,0,0,0
7548,1122,1,21,1,6,1,0,0,0
14318,1028,1,19,1,4,4,1,1,1
9927,1963,2,17,1,3,4,0,0,1
5768,1812,2,18,1,4,4,0,0,0
11243,2084,2,17,1,2,1,0,0,0
5871,1395,2,21,1,1,3,0,0,0
7874,1116,2,21,1,6,2,0,0,0
12473,969,1,18,1,6,4,0,1,1
13809,638,1,18,1,1,4,1,1,1
13701,1987,1,21,1,1,1,0,0,0
13104,645,2,19,1,4,2,1,1,1
13941,1683,1,17,1,4,2,0,0,0
10513,1569,2,21,1,4,2,0,0,0
4363,1266,2,20,1,2,4,0,0,0
9780,988,2,19,1,3,3,0,0,1
7646,2021,1,20,1,3,4,0,0,0
4633,820,2,21,1,5,2,0,0,0
5357,1755,2,18,1,1,2,0,0,0
6538,824,2,18,1,1,1,0,0,0
8252,1782,1,17,1,2,2,0,0,0
10702,1974,1,21,1,5,4,0,0,1
11403,1650,1,20,1,6,1,0,0,0
14655,802,1,21,1,3,4,1,1,1
14266,861,2,17,1,2,4,1,1,1
5542,1105,1,18,1,2,3,0,0,0
11799,1718,1,19,1,5,3,0,0,1
14605,1227,2,21,1,3,2,1,1,1
4590,629,2,17,1,5,3,0,0,0
11730,756,1,20,1,6,1,0,0,0
9524,902,1,18,1,6,1,0,0,0
7015,1653,1,17,1,5,2,0,0,0
14591,826,1,18,1,6,2,1,1,1
8227,1112,2,20,1,5,2,0,0,0
12613,1139,1,20,1,2,1,0,0,0
6603,1422,1,17,1,6,1,0,0,0
7179,2067,1,19,1,1,2,0,0,0
10839,1776,2,17,1,5,1,0,0,0
6237,1474,1,17,1,1,2,0,0,0
13953,617,1,17,1,1,1,1,1,1
4797,807,2,17,1,6,2,0,0,0
12203,908,1,18,1,5,3,0,1,1
9614,2007,2,21,1,4,3,0,0,0
10730,1561,2,21,1,1,2,0,0,0
5543,1991,1,18,1,3,3,0,0,0
4122,1520,1,18,1,5,2,0,0,0
11924,753,2,21,1,5,2,0,0,0
13599,657,2,18,1,5,1,1,1,1
10121,749,2,19,1,5,1,0,0,0
5732,1012,2,21,1,6,4,0,0,0
11014,862,1,21,1,1,1,0,0,0
14943,798,2,18,1,6,2,1,1,1
10054,1714,2,19,1,3,1,0,0,0
7530,1054,1,21,1,4,2,0,0,0
12701,2006,1,19,1,6,1,0,0,0
11620,1776,1,18,1,3,3,0,0,1
12668,1341,1,20,1,5,3,0,1,1
8113,1360,1,18,1,5,3,0,0,0
7973,619,1,21,1,3,1,0,0,0
6508,1496,2,17,1,3,1,0,0,0
6586,724,1,21,1,2,3,0,0,0
12952,1724,2,19,1,3,1,0,0,0
6638,884,2,19,1,3,4,0,0,1
7147,907,1,19,1,3,3,0,0,0
7403,1394,1,19,1,5,3,0,0,0
12249,1265,2,18,1,6,2,0,0,0
4746,1681,2,18,1,1,1,0,0,0
12668,1691,2,18,1,5,4,0,1,1
14447,1053,1,17,1,2,2,1,1,1
5672,1673,2,20,1,6,2,0,0,0
10684,1614,1,17,1,3,4,0,1,1
8891,808,1,20,1,6,4,0,1,1
10637,1601,2,18,1,6,4,0,1,1
12338,1239,2,19,1,2,3,0,1,1
13817,666,2,18,1,3,2,1,1,1
10649,1040,2,18,1,3,2,0,0,0
13630,1915,1,20,1,3,4,0,1,1
5045,663,2,18,1,3,4,0,0,0
5930,799,2,18,1,3,3,0,0,0
12639,928,2,19,1,2,3,0,1,1
10056,1253,1,19,1,6,4,0,1,1
9230,2015,2,20,1,2,3,0,0,0
5802,1613,1,21,1,3,2,0,0,0
7997,1170,2,21,1,5,4,0,0,1
9318,1434,1,21,1,2,3,0,0,0
7932,1720,2,17,1,4,4,0,0,0
9604,1277,2,18,1,1,2,0,0,0
14552,1896,1,17,1,2,4,0,1,1
10866,1419,2,18,1,4,2,0,0,0
5675,1577,2,17,1,1,2,0,0,0
5087,1510,2,20,1,1,3,0,0,0
9301,1145,2,19,1,3,3,0,0,1
13548,1834,1,20,1,6,2,0,0,0
5117,657,2,18,1,1,2,0,0,0
11646,1766,2,19,1,5,2,0,0,0
5831,1100,1,17,1,3,3,0,0,0
5453,1232,2,20,1,4,3,0,0,0
7052,1878,1,19,1,5,4,0,0,0
10058,1753,1,17,1,4,4,0,0,1
8381,1040,2,19,1,1,2,0,0,0
4408,1343,1,18,1,2,4,0,0,0
6326,1905,1,21,1,4,4,0,0,0
7437,1344,1,20,1,2,3,0,0,0
4056,1244,1,21,1,4,2,0,0,0
12618,1635,1,21,1,4,3,0,1,1
6522,2051,1,21,1,2,3,0,0,0
6653,1803,2,17,1,3,2,0,0,0
13007,1624,2,19,1,2,3,0,1,1
7436,1403,2,19,1,5,3,0,0,0
6276,1657,2,17,1,2,2,0,0,0
9549,1746,2,18,1,4,4,0,0,1
9276,715,2,19,1,1,2,0,0,0
8104,907,2,18,1,1,4,0,1,1
12230,1321,2,21,1,2,1,0,0,0
14291,1483,1,17,1,2,2,0,0,0
9000,1543,1,18,1,1,3,0,0,0
6565,903,2,17,1,6,4,0,0,1
11606,1748,2,18,1,2,4,0,1,1
9413,2092,2,21,1,2,3,0,0,0
6038,650,2,21,1,5,2,0,0,0
12400,1746,1,19,1,5,3,0,0,1
8148,952,2,17,1,3,3,0,0,0
8464,1365,1,17,1,5,4,0,0,1
9176,2067,1,18,1,3,2,0,0,0
6742,1409,1,21,1,3,3,0,0,0
14930,1304,1,18,1,2,2,1,1,1
10564,1817,1,17,1,5,2,0,0,0
12887,1054,2,18,1,3,4,0,1,1
13044,2010,2,17,1,1,3,0,0,1
6374,1149,2,17,1,2,1,0,0,0
9212,640,1,21,1,3,3,0,1,1
6711,622,1,18,1,1,3,0,0,0
5759,958,1,18,1,6,4,0,0,0
6558,2055,1,18,1,1,3,0,0,0
9672,1417,2,18,1,5,3,0,0,0
5608,1982,1,21,1,6,1,0,0,0
5203,1719,2,19,1,3,1,0,0,0
7647,1136,1,20,1,4,2,0,0,0
4023,1280,2,18,1,4,3,0,0,0
12773,1380,2,19,1,5,3,0,1,1
11042,1764,2,18,1,6,4,0,1,1
10130,1938,2,17,1,6,4,0,0,1
5673,1338,1,19,1,4,4,0,0,0
14333,718,1,20,1,4,3,1,1,1
12088,1169,2,21,1,3,1,0,0,0
11171,1836,1,21,1,2,4,0,1,1
12606,1504,1,18,1,6,4,0,1,1
5178,1592,2,21,1,2,1,0,0,0
11655,845,2,20,1,3,4,0,1,1
9773,739,2,19,1,2,3,0,1,1
11186,905,1,18,1,1,2,0,0,0
10000,1811,2,18,1,4,3,0,0,0
9801,1671,1,17,1,4,3,0,0,0
4928,967,2,21,1,5,2,0,0,0
7839,1490,2,20,1,3,3,0,0,0
7785,869,1,19,1,5,2,0,0,0
8744,1681,2,17,1,1,4,0,0,1
14716,860,1,19,1,6,1,1,1,1
9942,1223,2,19,1,2,3,0,0,1
10252,1943,2,21,1,1,3,0,0,0
11868,1855,2,21,1,4,4,0,1,1
8620,1065,2,19,1,2,4,0,1,1
9931,860,2,21,1,3,1,0,0,0
13547,1146,1,17,1,3,2,0,0,0
5544,1508,1,18,1,3,2,0,0,0
14121,1196,2,19,1,5,4,1,1,1
12695,1573,1,19,1,5,2,0,0,0
13559,1374,2,17,1,1,1,0,0,0
12255,1515,1,20,1,5,4,0,1,1
12939,1768,2,21,1,5,2,0,0,0
9006,911,2,20,1,3,1,0,0,0
6990,1125,2,17,1,3,4,0,0,1
11618,1522,2,20,1,2,2,0,0,0
12928,936,2,20,1,4,4,0,1,1
10968,1084,1,17,1,1,1,0,0,0
8227,751,2,21,1,6,2,0,0,0
5034,1771,1,20,1,5,4,0,0,0
13333,617,2,21,1,2,1,1,1,1
5368,2072,2,20,1,4,3,0,0,0
4837,1149,1,19,1,3,2,0,0,0
5434,1614,2,17,1,3,2,0,0,0
11519,1088,2,20,1,6,3,0,1,1
4725,1405,2,18,1,5,2,0,0,0
4383,1690,2,20,1,1,1,0,0,0
13256,1030,1,20,1,4,1,0,0,0
4801,1764,1,20,1,1,3,0,0,0
14591,1576,1,21,1,3,3,0,1,1
12428,1491,1,21,1,1,4,0,1,1
7823,1393,1,19,1,6,2,0,0,0
11361,1906,1,19,1,2,4,0,1,1
5145,765,1,18,1,4,4,0,0,0
6928,1480,1,19,1,2,3,0,0,0
13525,937,2,17,1,4,4,1,1,1
5034,1875,1,17,1,2,3,0,0,0
4714,1897,1,17,1,4,3,0,0,0
12932,1221,2,18,1,5,2,0,0,0
4155,1768,2,18,1,3,4,0,0,0
12986,707,1,20,1,1,4,1,1,1
10731,602,2,18,1,6,3,0,1,1
6471,914,1,20,1,3,4,0,0,1
13724,1318,1,18,1,2,3,0,1,1
4782,2060,1,21,1,2,3,0,0,0
9643,871,2,19,1,1,4,0,1,1
4209,1818,2,18,1,5,1,0,0,0
5942,1826,2,20,1,6,1,0,0,0
6554,1323,1,20,1,1,2,0,0,0
7595,668,1,17,1,4,1,0,0,0
6027,1909,1,19,1,1,3,0,0,0
10939,1169,1,17,1,6,1,0,0,0
8188,1798,2,17,1,5,1,0,0,0
11060,1776,1,20,1,1,2,0,0,0
14102,825,1,20,1,1,3,1,1,1
8285,1559,1,21,1,2,3,0,0,0
13710,724,1,20,1,6,1,1,1,1
14619,877,2,17,1,3,4,1,1,1
10134,1094,2,21,1,2,1,0,0,0
6337,1220,2,17,1,3,2,0,0,0
13607,663,1,20,1,4,4,1,1,1
13127,1698,2,17,1,1,3,0,1,1
6916,620,2,20,1,5,3,0,0,0
11124,1159,2,17,1,4,2,0,0,0
10087,1829,1,19,1,2,3,0,0,0
6773,1747,1,20,1,6,3,0,0,0
7397,1879,2,18,1,4,4,0,0,0
6847,1990,2,21,1,3,4,0,0,0
5717,1478,1,20,1,6,3,0,0,0
6527,1056,2,19,1,4,3,0,0,0
12126,765,1,18,1,4,3,0,1,1
6448,1006,1,20,1,5,3,0,0,0
4919,1929,1,20,1,5,4,0,0,0
8344,2023,2,19,1,5,1,0,0,0
7664,831,2,21,1,2,2,0,0,0
9429,692,1,20,1,5,1,0,0,0
7607,1151,1,18,1,5,4,0,0,1
14981,2039,2,21,1,1,1,0,0,0
8417,1101,1,18,1,2,2,0,0,0
14402,1516,2,20,1,3,3,0,1,1
11897,1205,1,17,1,1,4,0,1,1
7636,1994,1,21,1,3,3,0,0,0
5603,659,2,19,1,3,4,0,0,1
9166,1817,2,19,1,3,4,0,0,1
14199,1106,2,21,1,4,1,1,1,1
14221,1801,1,17,1,4,4,0,1,1
5540,1214,1,21,1,1,1,0,0,0
13864,1472,2,18,1,6,2,0,0,0
5896,1371,2,18,1,4,4,0,0,0
5568,1465,2,19,1,6,4,0,0,0
7481,841,2,17,1,2,3,0,0,0
12662,696,2,19,1,4,4,1,1,1
13918,1550,1,19,1,6,2,0,0,0
12286,1527,2,18,1,3,1,0,0,0
5795,1995,1,17,1,4,4,0,0,0
5925,615,1,20,1,6,3,0,0,0
11890,1168,1,21,1,1,4,0,1,1
5966,1523,1,17,1,6,2,0,0,0
4452,1156,1,21,1,2,2,0,0,0
5701,2076,1,20,1,5,2,0,0,0
13427,1365,2,20,1,3,1,0,0,0
11147,1656,2,18,1,3,1,0,0,0
9724,1791,2,17,1,3,1,0,0,0
6065,988,1,21,1,5,1,0,0,0
7584,612,2,20,1,1,1,0,0,0
5295,1505,1,18,1,2,2,0,0,0
10054,661,1,21,1,1,2,0,0,0
8293,1366,2,19,1,1,4,0,0,1
5133,1049,2,21,1,2,3,0,0,0
9272,1463,2,18,1,1,2,0,0,0
14548,1340,2,18,1,3,3,1,1,1
4772,1426,1,17,1,5,2,0,0,0
7803,1803,1,18,1,1,4,0,0,0
7660,894,1,17,1,5,1,0,0,0
8875,1170,1,17,1,6,3,0,0,0
11200,956,1,18,1,4,3,0,1,1
5963,1464,1,18,1,3,2,0,0,0
10453,702,1,17,1,2,2,0,0,0
13077,1928,2,17,1,3,4,0,1,1
10769,894,1,20,1,4,4,0,1,1
9034,1891,2,21,1,3,4,0,0,0
12586,1555,2,18,1,3,1,0,0,0
6204,1891,2,21,1,6,4,0,0,0
10711,1056,2,18,1,2,4,0,1,1
12471,1422,2,18,1,5,3,0,1,1
9489,1940,1,19,1,2,4,0,0,1
7455,1177,1,19,1,6,4,0,0,1
12250,1520,1,19,1,4,1,0,0,0
14718,1986,1,17,1,4,2,0,0,0
5188,2060,1,20,1,6,2,0,0,0
14552,1017,2,18,1,3,2,1,1,1
8795,1444,2,20,1,4,1,0,0,0
12096,983,2,21,1,1,2,0,0,0
11608,1920,2,18,1,1,2,0,0,0
7076,679,1,20,1,6,2,0,0,0
10203,1542,1,18,1,5,3,0,0,1
11855,1530,2,18,1,3,3,0,0,1
10542,1278,2,17,1,6,2,0,0,0
11550,1754,2,20,1,2,3,0,0,1
7107,619,2,18,1,4,1,0,0,0
14402,2078,2,20,1,2,1,0,0,0
12014,1286,1,18,1,3,2,0,0,0
9530,1509,2,17,1,4,1,0,0,0
12703,601,1,18,1,3,4,1,1,1
4671,1134,1,17,1,5,4,0,0,0
10953,1919,2,21,1,2,1,0,0,0
12476,884,2,18,1,6,2,0,0,0
11367,795,2,21,1,3,2,0,0,0
14264,774,2,17,1,4,4,1,1,1
11478,1388,2,17,1,1,2,0,0,0
6577,1448,1,21,1,4,2,0,0,0
10772,1134,2,19,1,2,4,0,1,1
11581,1005,1,20,1,4,4,0,1,1
9252,883,1,19,1,6,4,0,1,1
10179,623,2,17,1,2,2,0,0,0
10140,1412,1,20,1,1,1,0,0,0
4327,1871,1,17,1,4,1,0,0,0
9086,1585,1,21,1,6,2,0,0,0
13291,1649,2,20,1,4,2,0,0,0
4874,1544,2,21,1,1,4,0,0,0
14900,1290,1,18,1,6,1,1,1,1
4699,1732,1,20,1,3,3,0,0,0
13728,1569,2,18,1,6,4,0,1,1
4013,1336,2,21,1,5,2,0,0,0
7047,1424,2,18,1,5,2,0,0,0
11355,1495,1,18,1,6,4,0,1,1
5489,788,1,19,1,4,4,0,0,0
11771,1477,2,20,1,3,2,0,0,0
7660,1405,1,17,1,3,1,0,0,0
7841,1099,2,21,1,3,4,0,0,1
11394,1540,2,20,1,3,4,0,1,1
6892,1938,2,17,1,6,3,0,0,0
6632,1528,2,18,1,1,1,0,0,0
7948,1271,2,21,1,1,3,0,0,0
4474,997,2,17,1,4,2,0,0,0
14025,1032,1,17,1,1,1,1,1,1
11432,960,1,18,1,3,1,0,0,0
10569,1971,1,20,1,6,4,0,0,1
5301,1925,1,18,1,1,4,0,0,0
6613,1237,2,17,1,3,3,0,0,0
9017,1278,1,19,1,1,3,0,0,0
5300,1156,2,20,1,4,4,0,0,0
7869,1864,1,19,1,6,1,0,0,0
4703,1268,2,20,1,1,4,0,0,0
13583,1558,2,21,1,3,1,0,0,0
4426,1816,1,21,1,5,1,0,0,0
6847,676,1,17,1,5,1,0,0,0
8857,2009,2,21,1,5,2,0,0,0
7305,1424,2,21,1,4,3,0,0,0
4373,767,2,17,1,6,3,0,0,0
8796,955,1,18,1,6,2,0,0,0
10063,822,2,17,1,4,2,0,0,0
4369,1580,2,18,1,5,1,0,0,0
10619,1763,2,19,1,6,3,0,0,0
13827,1045,2,17,1,5,1,1,1,1
10703,1693,2,18,1,3,3,0,0,1
4432,1136,1,19,1,6,4,0,0,0
7208,981,2,19,1,4,2,0,0,0
5909,1550,2,19,1,1,4,0,0,0
12541,1711,2,21,1,6,2,0,0,0
10128,2040,2,19,1,4,2,0,0,0
11355,768,1,19,1,3,4,0,1,1
12788,2028,1,21,1,6,3,0,0,1
5259,1050,2,18,1,5,4,0,0,0
10849,749,2,17,1,4,2,0,0,0
7740,1110,1,20,1,3,4,0,0,1
8048,1680,2,18,1,3,2,0,0,0
6885,761,2,21,1,6,2,0,0,0
13446,1803,1,17,1,2,3,0,1,1
8903,766,2,18,1,6,4,0,1,1
5891,834,2,18,1,2,1,0,0,0
6472,787,1,20,1,1,1,0,0,0
11217,1409,1,21,1,1,2,0,0,0
11935,1453,1,18,1,3,1,0,0,0
4935,993,2,18,1,6,3,0,0,0
8326,1126,2,18,1,2,1,0,0,0
9868,1550,1,21,1,4,3,0,0,0
7725,686,2,17,1,5,3,0,0,1
6896,797,1,21,1,3,1,0,0,0
9932,755,1,19,1,5,3,0,1,1
10571,1132,2,19,1,2,1,0,0,0
14155,1927,2,21,1,3,1,0,0,0
4206,1200,2,17,1,1,1,0,0,0
13350,1887,1,21,1,1,3,0,1,1
9674,1277,1,17,1,3,4,0,1,1
6578,1295,1,21,1,4,4,0,0,0
9037,1987,2,21,1,2,2,0,0,0
6435,1011,1,19,1,6,3,0,0,0
11216,1671,2,19,1,3,4,0,1,1
6901,2090,2,21,1,2,1,0,0,0
12265,1422,2,17,1,3,1,0,0,0
7360,1944,2,18,1,3,2,0,0,0
12320,1791,2,21,1,2,2,0,0,0
5159,727,2,18,1,2,4,0,0,0
14760,1147,2,17,1,4,4,1,1,1
5129,1726,2,19,1,3,4,0,0,0
7714,600,1,17,1,3,4,0,1,1
12995,1832,1,19,1,4,1,0,0,0
11986,1209,2,20,1,4,3,0,1,1
7432,2040,1,18,1,1,4,0,0,0
5752,1927,1,20,1,1,2,0,0,0
12947,1047,2,20,1,1,1,0,0,0
8201,1156,1,21,1,6,2,0,0,0
11843,1331,1,18,1,5,1,0,0,0
7206,1763,2,19,1,4,1,0,0,0
14586,880,2,20,1,1,1,1,1,1
9010,1473,2,18,1,2,4,0,0,1
8991,678,2,21,1,2,4,0,1,1
4534,1290,2,19,1,3,3,0,0,0
14190,639,2,17,1,1,3,1,1,1
4008,665,2,18,1,6,3,0,0,0
4974,1074,1,19,1,6,2,0,0,0
10158,1306,2,21,1,2,2,0,0,0
13269,1145,2,20,1,4,3,0,1,1
6539,944,1,17,1,3,2,0,0,0
5575,830,1,17,1,4,4,0,0,0
5410,1137,1,21,1,5,1,0,0,0
11899,791,1,20,1,4,2,0,0,0
11018,681,2,21,1,1,4,0,1,1
6764,1149,1,19,1,2,1,0,0,0
10030,843,2,21,1,1,3,0,1,1
6104,1171,2,20,1,1,3,0,0,0
6798,1345,1,18,1,2,2,0,0,0
8993,1374,1,17,1,4,1,0,0,0
13668,1977,1,21,1,2,1,0,0,0
11321,1746,2,21,1,5,3,0,0,1
9071,749,2,20,1,3,4,0,1,1
9300,1898,2,19,1,6,1,0,0,0
11037,1726,1,21,1,4,4,0,1,1
7198,742,2,21,1,4,1,0,0,0
14285,1083,1,18,1,1,2,1,1,1
6421,1298,1,18,1,3,3,0,0,0
4121,667,1,20,1,5,4,0,0,0
6134,1665,2,20,1,1,4,0,0,0
6111,1065,1,20,1,2,2,0,0,0
4273,789,1,21,1,5,4,0,0,0
13388,1214,1,17,1,5,1,0,0,0
13372,1793,2,19,1,3,2,0,0,0
13746,1564,2,19,1,3,2,0,0,0
11016,1886,1,18,1,2,4,0,0,1
14951,828,2,19,1,2,3,1,1,1
9263,2060,1,18,1,6,3,0,0,0
11003,1115,1,18,1,2,4,0,1,1
14197,633,1,18,1,2,1,1,1,1
4358,2048,2,19,1,2,3,0,0,0
13208,851,1,18,1,5,3,1,1,1
6831,890,2,17,1,3,1,0,0,0
6895,909,2,20,1,1,1,0,0,0
6260,1229,1,18,1,2,4,0,0,0
5916,1443,2,21,1,6,3,0,0,0
11582,1751,1,21,1,5,1,0,0,0
8717,1251,2,21,1,6,3,0,0,0
13520,791,1,19,1,2,3,1,1,1
10574,1203,1,17,1,4,2,0,0,0
10261,1854,2,17,1,5,2,0,0,0
9539,604,1,20,1,5,3,0,1,1
6859,1855,2,20,1,3,4,0,0,0
11927,1166,1,20,1,2,4,0,1,1
11802,875,1,21,1,4,4,0,1,1
8890,1611,2,19,1,6,3,0,0,0
9697,1683,2,17,1,1,4,0,0,1
14673,2014,2,18,1,2,3,0,1,1
5474,1856,1,18,1,1,1,0,0,0
7984,1133,1,19,1,5,3,0,0,0
4276,1448,2,17,1,3,4,0,0,0
9296,1112,2,18,1,3,1,0,0,0
13495,1362,1,18,1,1,3,0,1,1
7501,1963,2,19,1,4,2,0,0,0
5827,1316,2,20,1,4,2,0,0,0
11814,703,2,20,1,6,1,0,0,0
11158,1538,2,20,1,5,3,0,0,1
13647,1997,2,20,1,2,3,0,0,1
11702,986,1,19,1,3,2,0,0,0
11155,1973,1,17,1,4,4,0,0,1
11386,1391,1,20,1,5,3,0,0,1
5797,852,1,21,1,5,4,0,0,0
14809,1259,1,18,1,4,4,1,1,1
12654,1981,2,20,1,1,1,0,0,0
10766,1011,1,20,1,4,2,0,0,0
12444,1122,2,18,1,3,4,0,1,1
13942,1735,1,17,1,4,4,0,1,1
9825,832,1,21,1,5,4,0,1,1
13324,1309,1,21,1,2,4,0,1,1
5450,1221,1,21,1,1,2,0,0,0
12763,1922,1,19,1,2,2,0,0,0
9084,796,1,20,1,6,3,0,0,1
9094,1156,2,18,1,2,3,0,0,1
14621,1053,2,21,1,4,3,1,1,1
10893,1660,2,17,1,5,2,0,0,0
8105,1787,1,20,1,2,2,0,0,0
14032,1860,2,19,1,4,4,0,1,1
8846,1457,1,17,1,2,4,0,0,1
11000,1153,2,21,1,1,3,0,1,1
8652,1098,2,20,1,5,4,0,0,1
11275,1360,1,20,1,4,4,0,1,1
5754,629,1,20,1,6,2,0,0,0
5977,1385,2,21,1,2,2,0,0,0
4132,1382,1,21,1,5,1,0,0,0
9914,1568,1,21,1,3,2,0,0,0
8563,1356,2,18,1,4,2,0,0,0
8525,605,2,19,1,2,3,0,0,1
10221,725,2,19,1,3,2,0,0,0
6040,875,2,17,1,2,2,0,0,0
11363,1873,1,18,1,2,2,0,0,0
14888,660,2,17,1,5,4,1,1,1
10098,1441,1,20,1,1,1,0,0,0
11307,762,1,19,1,6,2,0,0,0
13803,1060,2,19,1,5,2,1,1,1
6169,1110,1,17,1,1,1,0,0,0
4273,1448,1,20,1,4,2,0,0,0
12430,672,1,17,1,1,2,1,1,1
9069,896,1,20,1,5,3,0,0,1
8895,1758,2,18,1,1,1,0,0,0
10217,1900,1,19,1,1,2,0,0,0
8816,939,1,17,1,3,1,0,0,0
4964,1730,2,19,1,3,3,0,0,0
4165,646,1,17,1,2,2,0,0,0
8428,1363,2,19,1,6,2,0,0,0
14068,1884,1,20,1,2,3,0,1,1
9669,1610,1,20,1,6,4,0,0,1
11422,745,1,17,1,6,2,0,0,0
4632,748,2,17,1,4,1,0,0,0
6674,1321,2,19,1,5,4,0,0,0
9456,1930,2,19,1,3,4,0,0,1
4992,1294,2,17,1,1,2,0,0,0
10987,1014,1,18,1,2,1,0,0,0
5749,678,1,20,1,5,2,0,0,0
11703,1643,2,18,1,4,2,0,0,0
7182,2002,1,17,1,4,2,0,0,0
8454,871,1,17,1,1,4,0,1,1
14012,1501,1,20,1,5,2,0,0,0
10132,1143,2,17,1,5,4,0,1,1
5768,2004,2,17,1,2,1,0,0,0
6943,1860,2,20,1,4,3,0,0,0
12068,1792,1,21,1,5,1,0,0,0
14921,654,1,21,1,4,2,1,1,1
13028,1258,1,18,1,3,2,0,0,0
12036,1694,1,20,1,3,3,0,0,1
7161,1059,2,19,1,6,2,0,0,0
10117,950,2,18,1,1,1,0,0,0
5428,1014,1,19,1,2,3,0,0,0
5749,2093,1,20,1,3,2,0,0,0
11701,1310,1,18,1,5,1,0,0,0
