wage,costliving,gender,age,branch,userexperience,city,competence,merite,afford1,afford2,afford3
8473,1687,1,18,1,26,4,3,3,0,0,0
14832,817,2,17,2,32,6,1,3,1,1,1
13417,1154,1,20,1,6,2,1,2,0,0,0
12189,1746,2,17,2,42,2,1,4,0,1,1
14963,2048,1,18,2,22,3,2,3,0,1,1
14559,1857,2,18,2,19,6,4,2,0,0,0
14967,756,1,20,2,79,6,1,4,1,1,1
10138,953,1,21,2,82,3,3,2,0,0,0
13330,1713,2,18,1,10,6,1,1,0,0,0
4381,1998,1,17,1,68,4,2,1,0,0,0
4140,1521,2,21,1,80,2,4,2,0,0,0
6709,1077,1,19,1,65,1,1,4,0,0,1
14653,1098,2,20,2,6,4,3,4,1,1,1
10300,1479,2,20,2,35,1,3,2,0,0,0
11320,1331,2,19,2,58,6,2,2,0,0,0
9651,1312,2,17,2,16,1,1,4,0,1,1
10126,2042,2,19,2,51,6,2,2,0,0,0
8951,1777,1,19,2,31,2,1,2,0,0,0
10471,1502,2,20,1,45,6,1,1,0,0,0
6665,1910,2,20,1,33,1,1,3,0,0,0
4512,1551,1,18,2,89,1,3,1,0,0,0
11442,2030,1,17,2,29,2,1,2,0,0,0
5139,743,1,17,2,50,1,3,3,0,0,0
12068,2016,2,18,2,18,4,1,2,0,0,0
4797,1240,2,18,1,44,3,3,2,0,0,0
7065,843,1,20,2,91,2,1,4,0,0,1
4171,2056,1,19,2,27,3,3,1,0,0,0
7484,737,1,21,1,74,5,4,3,0,0,1
12228,1889,2,18,2,37,5,1,1,0,0,0
14371,1451,2,18,1,22,3,3,1,0,0,0
11431,1916,2,17,2,2,4,2,2,0,0,0
12031,1558,2,17,2,84,2,4,4,0,1,1
11275,1579,2,19,1,91,4,1,4,0,1,1
14064,912,2,21,1,68,6,3,3,1,1,1
12593,1811,1,21,2,72,6,2,3,0,0,1
12251,1552,2,21,1,54,4,3,1,0,0,0
7180,879,2,18,1,15,3,2,2,0,0,0
12696,1061,1,19,2,67,6,2,1,0,0,0
5038,1942,1,18,2,7,5,1,2,0,0,0
5292,1835,2,20,1,99,1,4,3,0,0,0
4264,635,2,21,1,73,5,1,2,0,0,0
8854,1677,1,17,1,69,4,4,1,0,0,0
8622,617,2,19,1,28,6,4,1,0,0,0
12887,934,2,20,2,52,1,3,3,0,1,1
8385,1573,1,19,1,87,4,1,3,0,0,0
6176,1257,1,17,1,35,4,3,3,0,0,0
4823,1262,2,21,1,97,3,1,2,0,0,0
4749,1315,1,18,1,93,6,3,1,0,0,0
4222,664,2,20,2,6,2,1,4,0,0,0
6366,1365,1,18,2,58,3,4,2,0,0,0
7666,1310,2,21,1,56,3,2,4,0,0,1
9475,1051,1,19,2,20,2,4,3,0,0,1
7913,603,1,19,1,9,3,1,3,0,0,1
7747,1356,1,20,2,9,1,4,1,0,0,0
10993,708,1,19,1,34,5,3,4,0,1,1
5109,1781,1,18,2,23,1,3,1,0,0,0
9735,1118,1,20,1,58,2,1,2,0,0,0
10955,1135,1,20,2,65,2,3,2,0,0,0
10863,713,1,20,1,23,1,2,1,0,0,0
6425,1453,1,21,2,71,3,4,4,0,0,0
14026,1990,2,21,1,82,4,1,1,0,0,0
11840,933,2,19,1,81,5,4,2,0,0,0
4023,1914,1,17,1,58,3,1,1,0,0,0
8155,1788,1,17,2,25,2,3,3,0,0,0
9341,1341,2,18,1,67,4,3,1,0,0,0
10713,1682,2,19,1,91,3,3,2,0,0,0
14498,1706,1,21,2,78,3,2,2,0,0,0
12713,1404,1,19,2,23,6,4,4,0,1,1
10325,952,1,21,2,91,6,3,2,0,0,0
4538,995,1,17,2,73,2,4,4,0,0,0
9295,1281,2,20,1,72,4,3,3,0,0,1
5551,1216,2,20,2,12,6,4,1,0,0,0
10282,869,1,17,1,37,6,1,4,0,1,1
8590,631,1,21,2,76,2,4,3,0,0,1
5991,810,1,20,2,98,1,1,2,0,0,0
12590,1940,1,19,2,99,2,4,3,0,0,1
13938,807,2,19,1,45,2,3,2,1,1,1
14157,1457,1,18,2,21,4,3,4,0,1,1
8080,1585,1,19,2,62,3,4,1,0,0,0
14172,792,1,21,2,57,2,2,1,1,1,1
8676,1012,1,17,2,100,1,3,2,0,0,0
6949,1945,1,21,2,72,1,2,4,0,0,0
13852,1500,2,17,1,98,2,2,3,0,1,1
7908,1705,1,21,2,39,3,2,2,0,0,0
14258,1848,1,18,2,41,5,3,3,0,1,1
11677,2032,1,20,2,58,2,3,2,0,0,0
9376,796,2,17,1,41,5,2,4,0,1,1
5221,1316,2,18,2,18,4,1,4,0,0,0
10445,638,2,19,1,2,4,1,4,0,1,1
10251,957,2,21,2,78,6,4,3,0,1,1
10258,859,1,21,2,90,5,3,4,0,1,1
10259,784,1,21,2,33,4,2,1,0,0,0
14255,1754,1,20,1,15,4,1,2,0,0,0
4546,1239,1,20,1,60,6,1,3,0,0,0
14850,1959,1,18,1,60,3,3,4,0,1,1
4909,957,2,20,1,48,6,4,3,0,0,0
6335,2060,2,19,2,4,5,1,4,0,0,0
7044,806,1,18,2,93,5,3,1,0,0,0
11312,901,1,20,2,44,1,3,2,0,0,0
5534,1350,2,18,1,40,1,3,2,0,0,0
6688,949,1,21,2,65,4,4,4,0,0,1
7532,1467,1,21,2,42,5,2,1,0,0,0
14133,1565,1,19,1,52,3,3,1,0,0,0
13341,2024,1,20,1,6,3,2,2,0,0,0
8132,958,2,19,2,26,4,2,2,0,0,0
4802,1210,2,21,2,59,4,2,1,0,0,0
13019,1017,1,18,2,5,3,2,3,0,1,1
12311,1794,2,19,1,88,2,3,3,0,0,1
8419,1105,2,18,2,41,6,3,2,0,0,0
13679,822,2,18,2,67,6,3,1,1,1,1
12602,952,2,19,1,1,2,2,3,0,1,1
12860,1212,1,20,1,82,4,2,1,0,0,0
8145,602,1,20,2,14,3,1,2,0,0,0
7720,877,2,20,1,93,3,1,2,0,0,0
14733,607,1,21,1,44,2,2,3,1,1,1
4756,900,1,21,2,27,5,4,3,0,0,0
10651,1340,2,17,1,9,6,4,4,0,1,1
8671,1634,2,20,1,21,1,4,4,0,0,1
9509,1726,1,21,2,43,5,1,3,0,0,0
10676,1210,2,18,2,73,4,3,3,0,0,1
7166,1436,1,19,1,75,5,2,3,0,0,0
7706,2063,1,19,1,29,1,4,1,0,0,0
4008,1271,2,18,1,7,6,3,3,0,0,0
5060,1636,2,17,1,9,6,3,2,0,0,0
4381,807,2,20,1,75,3,1,1,0,0,0
4616,2020,1,21,1,5,6,2,4,0,0,0
9253,1168,1,17,2,6,4,3,2,0,0,0
7391,1729,2,19,2,28,2,4,1,0,0,0
5477,955,2,20,1,79,1,1,1,0,0,0
7556,1915,1,19,1,31,4,4,4,0,0,0
13259,1164,2,21,2,75,2,4,1,0,0,0
5382,1452,2,20,1,47,3,2,4,0,0,0
11048,943,1,19,2,59,1,4,2,0,0,0
14109,1846,2,17,2,44,4,3,3,0,1,1
9433,1391,2,18,1,53,4,4,1,0,0,0
7394,1373,1,19,1,37,3,2,3,0,0,0
12840,1020,1,20,1,32,4,2,4,0,1,1
13219,1426,2,18,2,92,5,1,3,0,1,1
8352,1618,2,20,2,19,4,3,4,0,0,0
5099,1371,2,19,2,34,5,2,3,0,0,0
9887,1760,1,20,2,79,4,1,1,0,0,0
11778,1560,1,20,2,1,4,4,4,0,1,1
4445,1190,2,21,2,62,5,1,1,0,0,0
8322,1563,2,17,1,73,5,4,3,0,0,0
4588,680,2,21,2,49,6,1,3,0,0,0
14657,1458,1,20,1,58,5,4,2,0,0,0
14436,1386,1,17,1,80,4,3,3,0,1,1
12088,1243,1,20,1,66,3,1,4,0,1,1
12894,2013,2,21,2,94,5,1,3,0,0,1
10061,1341,1,20,2,81,3,4,2,0,0,0
11244,1666,1,21,1,63,2,1,2,0,0,0
14867,1431,1,21,1,80,5,1,4,1,1,1
12494,981,1,21,2,9,1,3,4,0,1,1
8868,1662,2,19,1,10,6,2,2,0,0,0
11172,1002,1,20,2,68,1,1,1,0,0,0
7183,1197,2,18,2,69,3,2,2,0,0,0
8588,979,2,20,2,41,3,3,1,0,0,0
8651,2058,1,17,2,6,3,2,4,0,0,0
10290,1794,2,21,2,65,4,2,2,0,0,0
8589,1176,1,18,1,57,4,2,2,0,0,0
9809,1967,1,17,2,74,6,2,1,0,0,0
8152,1334,2,20,1,81,2,2,2,0,0,0
8112,2029,2,17,2,19,1,1,4,0,0,0
12883,661,2,18,2,31,4,1,1,1,1,1
10427,1208,2,17,2,19,4,1,1,0,0,0
7529,775,2,21,1,64,4,1,4,0,0,1
4572,1323,1,18,2,76,2,3,4,0,0,0
10645,715,1,20,1,60,4,2,1,0,0,0
11854,1152,2,20,2,23,1,4,4,0,1,1
13850,1857,2,21,2,3,3,2,2,0,0,0
7163,1284,2,19,2,15,2,2,3,0,0,0
11294,2063,1,20,2,11,5,2,2,0,0,0
6354,2032,2,17,2,40,2,1,1,0,0,0
10432,1491,1,18,1,53,5,2,1,0,0,0
9007,1123,2,20,1,16,4,3,4,0,1,1
10210,1000,2,20,2,31,3,1,4,0,1,1
13786,1948,1,18,2,5,3,3,2,0,0,0
4991,1717,2,21,1,52,5,3,1,0,0,0
12810,1764,2,17,1,64,6,3,3,0,0,1
12952,941,1,19,1,61,5,3,4,0,1,1
6448,1069,1,20,1,3,1,2,4,0,0,0
10525,1197,2,21,1,22,5,1,4,0,1,1
7631,975,2,18,1,92,4,2,3,0,0,0
6562,1059,1,19,2,39,3,1,1,0,0,0
14933,998,1,19,2,48,1,2,3,1,1,1
7311,1610,1,21,1,15,6,4,3,0,0,0
4123,818,2,19,2,12,2,4,4,0,0,0
4385,1156,2,20,1,11,6,2,1,0,0,0
4080,1096,1,20,2,23,2,3,4,0,0,0
13972,1507,2,21,1,21,4,2,3,0,1,1
4162,670,2,21,1,10,4,1,3,0,0,0
6610,1064,1,21,2,89,2,3,3,0,0,0
12858,789,1,21,2,100,4,1,3,1,1,1
7696,1574,2,18,1,97,5,4,3,0,0,0
9477,1789,2,17,2,25,3,3,4,0,0,1
13886,1233,2,18,1,99,6,1,4,0,1,1
9284,1254,2,17,2,54,2,2,4,0,1,1
6659,1412,1,19,1,81,4,1,3,0,0,0
11675,1356,2,20,2,65,3,2,4,0,1,1
5593,1131,2,18,2,22,2,4,4,0,0,0
6208,1896,1,20,1,56,4,2,3,0,0,0
6086,1894,2,20,1,37,1,1,1,0,0,0
12957,835,2,19,1,93,2,4,2,1,1,1
7312,1857,1,21,2,16,1,3,1,0,0,0
5290,1776,2,19,2,76,1,4,2,0,0,0
14056,642,1,20,2,23,1,3,2,1,1,1
5114,1454,2,20,2,23,5,2,1,0,0,0
7942,1443,2,17,1,24,1,2,3,0,0,0
9368,1847,1,17,1,59,1,2,3,0,0,0
7948,2010,1,19,1,66,4,3,1,0,0,0
10849,1418,1,20,1,82,4,4,3,0,0,1
12076,1556,2,17,1,53,4,1,1,0,0,0
12728,1832,1,19,2,75,6,1,1,0,0,0
9268,1080,1,20,1,41,4,4,1,0,0,0
6150,2094,1,21,2,6,3,2,4,0,0,0
6546,1033,1,17,2,58,6,4,4,0,0,1
11600,1151,2,20,1,79,3,4,1,0,0,0
14772,1750,2,18,2,35,6,3,1,0,0,0
14144,618,2,20,2,73,3,3,4,1,1,1
13332,717,1,21,2,16,2,4,4,1,1,1
14535,1591,1,21,1,47,2,1,1,0,0,0
10131,851,2,20,2,2,5,4,4,0,1,1
13171,1621,2,20,1,76,6,3,1,0,0,0
13125,2084,2,21,1,11,1,2,2,0,0,0
9838,1139,2,20,2,11,5,2,3,0,0,1
12207,2054,1,21,2,41,2,4,4,0,1,1
7983,1484,1,20,1,45,5,3,2,0,0,0
11827,1218,2,17,1,85,5,4,2,0,0,0
7104,1909,2,17,1,45,5,3,3,0,0,0
13919,1929,1,17,2,96,5,3,2,0,0,0
13079,2094,1,18,2,26,3,3,2,0,0,0
13044,1267,2,20,2,96,5,3,1,0,0,0
9206,752,1,20,2,9,5,2,4,0,1,1
8797,1057,2,19,2,56,1,1,3,0,0,1
6995,1425,1,19,1,85,6,4,1,0,0,0
11999,993,1,18,2,7,6,3,3,0,1,1
4057,1275,2,20,1,76,2,1,3,0,0,0
6652,980,1,18,1,24,5,4,1,0,0,0
4411,1129,1,19,2,60,4,3,3,0,0,0
4747,1895,2,18,2,19,6,1,1,0,0,0
8696,1201,2,20,1,99,5,3,2,0,0,0
12162,1023,1,19,1,86,6,2,4,0,1,1
5287,1215,1,18,1,68,5,4,3,0,0,0
12372,796,2,19,2,77,3,4,1,0,0,0
13384,862,1,21,1,4,3,4,1,1,1,1
7039,2064,1,21,1,37,4,3,3,0,0,0
5957,684,2,18,1,100,2,4,3,0,0,0
5104,1658,2,19,1,97,5,2,2,0,0,0
5943,1759,1,20,1,29,5,3,1,0,0,0
5378,2051,2,17,2,11,1,4,1,0,0,0
4535,961,2,18,1,95,6,1,1,0,0,0
12900,1990,1,19,2,44,3,1,4,0,1,1
7046,1104,1,17,2,95,1,2,4,0,0,1
5510,1540,1,19,2,43,2,1,2,0,0,0
10734,755,2,18,1,64,6,4,3,0,1,1
9338,1903,2,21,1,81,3,3,1,0,0,0
13939,1465,2,19,1,38,1,2,2,0,0,0
14512,859,2,18,2,100,5,3,1,1,1,1
13805,1411,1,17,2,80,1,3,3,0,1,1
12615,1450,2,18,2,16,5,2,3,0,1,1
11592,1347,1,21,2,74,5,1,2,0,0,0
8175,1033,1,19,2,38,4,3,3,0,0,0
5512,1507,1,20,2,72,3,4,1,0,0,0
14018,917,2,18,1,57,6,1,4,1,1,1
5457,1722,2,19,1,73,3,2,3,0,0,0
7151,629,1,18,1,39,4,2,3,0,0,1
6472,764,2,17,1,77,4,2,3,0,0,0
13478,1448,2,20,1,93,5,1,3,0,1,1
9725,1387,1,19,1,59,6,2,4,0,1,1
7630,1780,2,19,1,97,6,1,1,0,0,0
9204,1005,1,21,1,70,6,2,3,0,0,1
7044,668,1,18,2,7,1,2,3,0,0,0
13754,2076,2,21,2,21,5,1,3,0,0,1
5803,1229,1,17,1,34,5,3,2,0,0,0
14675,1740,2,21,1,28,1,3,2,0,0,0
11739,1998,2,18,2,38,3,2,2,0,0,0
10693,1368,1,19,2,27,6,4,2,0,0,0
12660,1803,1,19,2,26,4,4,3,0,0,1
4322,980,2,18,2,3,4,3,3,0,0,0
12993,989,1,21,1,15,3,2,4,0,1,1
6704,708,2,19,1,78,3,3,3,0,0,0
8065,1027,1,17,2,57,2,4,4,0,0,1
5231,1695,2,18,2,46,6,2,2,0,0,0
8766,1285,1,17,2,7,6,2,3,0,0,0
9242,1925,1,19,2,83,3,4,3,0,0,0
8300,873,2,19,1,67,1,2,1,0,0,0
10375,1634,2,17,2,19,3,2,3,0,0,0
9976,1995,2,20,1,66,4,2,3,0,0,0
4048,734,1,19,2,93,6,2,4,0,0,0
4804,1170,2,17,2,8,6,4,1,0,0,0
11543,1503,2,18,2,40,6,2,4,0,1,1
7412,2042,1,19,2,31,3,4,4,0,0,0
10060,1967,2,17,2,94,4,1,3,0,0,0
14489,2085,2,21,2,73,4,3,3,0,1,1
13643,1602,2,17,2,92,3,4,1,0,0,0
4635,1072,2,17,2,70,4,2,2,0,0,0
10146,1076,2,20,2,72,2,4,3,0,0,1
8771,1575,2,21,2,25,6,1,1,0,0,0
12827,1706,2,20,1,87,1,2,4,0,1,1
11035,644,1,20,2,70,2,4,1,0,0,0
6811,714,1,20,2,69,1,3,1,0,0,0
8067,2094,2,17,2,1,5,4,4,0,0,0
14831,1223,2,21,1,48,3,3,2,1,1,1
9651,1143,2,19,1,75,3,1,1,0,0,0
11735,681,2,20,1,42,1,3,2,0,0,0
13633,1646,1,21,1,45,3,1,3,0,1,1
10444,1158,1,18,2,14,2,4,3,0,0,1
6198,1882,1,18,2,73,2,1,4,0,0,0
14033,809,2,21,1,11,4,4,2,1,1,1
9095,2037,1,21,1,100,6,1,4,0,0,0
11423,1008,2,19,2,37,4,1,2,0,0,0
8162,1371,1,18,2,50,1,3,4,0,0,1
8918,1946,2,18,1,91,6,1,1,0,0,0
8112,627,2,21,1,13,5,4,1,0,0,0
11304,1813,1,20,1,21,2,3,2,0,0,0
8334,790,1,20,2,4,3,4,4,0,1,1
7767,1584,1,21,1,40,1,2,2,0,0,0
13263,2072,1,21,2,96,4,3,2,0,0,0
10769,1309,1,20,2,52,1,4,4,0,1,1
9684,995,1,19,1,94,3,4,4,0,1,1
10315,1929,2,18,1,12,3,2,4,0,0,1
10169,1959,1,17,2,96,3,2,1,0,0,0
6700,618,2,20,1,43,2,4,4,0,0,1
14545,859,1,17,1,17,2,1,1,1,1,1
10848,1593,1,20,2,33,5,4,4,0,1,1
7002,615,2,20,1,97,2,2,4,0,0,1
8414,1906,2,17,1,10,3,2,1,0,0,0
5748,1415,2,20,1,63,3,3,4,0,0,0
11185,1079,2,20,2,7,6,2,1,0,0,0
14367,1685,2,17,1,17,2,1,4,0,1,1
11314,1958,2,20,1,28,6,3,4,0,0,1
6487,1158,2,21,2,76,6,2,1,0,0,0
14034,1926,1,21,2,40,3,3,1,0,0,0
8023,1417,2,18,2,9,4,1,1,0,0,0
9305,2039,2,19,1,96,3,1,2,0,0,0
12663,1981,1,20,1,93,6,3,2,0,0,0
7208,1321,2,19,2,93,4,1,3,0,0,0
14240,813,2,18,2,37,5,1,3,1,1,1
4959,747,1,19,2,53,4,4,4,0,0,0
9130,1316,1,18,2,21,6,4,1,0,0,0
6323,912,2,19,2,22,2,3,3,0,0,0
6559,1869,2,21,2,94,1,1,2,0,0,0
13751,1687,2,18,1,57,1,3,4,0,1,1
7213,1221,2,18,1,62,1,4,1,0,0,0
12738,1857,1,17,1,65,3,2,2,0,0,0
13326,1358,1,17,2,45,3,3,3,0,1,1
12782,2083,1,17,1,82,1,4,1,0,0,0
5729,1738,2,17,1,75,2,1,3,0,0,0
6438,1521,2,21,2,87,6,2,1,0,0,0
7658,756,1,17,2,58,1,1,4,0,1,1
9339,819,1,21,2,53,2,1,2,0,0,0
11476,1688,2,20,1,38,5,3,4,0,1,1
8084,709,1,20,2,47,4,3,3,0,0,1
4728,601,2,21,1,99,3,3,3,0,0,0
7735,1793,2,19,2,65,3,3,3,0,0,0
13822,1833,1,21,1,84,6,4,1,0,0,0
9736,1718,2,19,2,64,5,3,3,0,0,0
9305,708,1,21,1,49,2,2,2,0,0,0
9621,1826,2,18,1,13,1,2,4,0,0,1
4207,656,2,21,1,40,1,2,3,0,0,0
13826,1937,1,20,1,28,2,4,1,0,0,0
8029,1971,1,18,2,36,6,3,2,0,0,0
9340,738,1,21,1,72,3,2,3,0,0,1
8787,1141,2,21,1,72,4,3,3,0,0,0
11049,1843,2,20,2,54,1,4,1,0,0,0
13191,1024,2,18,2,66,3,3,2,0,0,0
10745,1452,2,18,1,91,1,1,4,0,1,1
10293,603,2,17,2,1,4,4,3,0,1,1
14555,2041,1,17,1,53,2,4,1,0,0,0
11741,957,2,20,1,81,5,3,4,0,1,1
10410,1073,1,20,2,91,5,4,4,0,1,1
10566,823,2,20,2,98,1,4,2,0,0,0
7403,879,1,21,2,90,3,4,3,0,0,0
11821,720,2,21,2,77,3,4,3,0,1,1
13206,2030,2,17,2,18,5,1,4,0,1,1
14767,1783,1,17,2,61,2,1,3,0,1,1
10861,809,2,19,2,84,4,3,1,0,0,0
6373,1931,2,18,1,74,3,1,2,0,0,0
11809,1813,1,21,2,98,3,2,4,0,1,1
10582,637,1,19,2,98,2,4,2,0,0,0
13124,2044,1,17,1,76,1,3,3,0,0,1
7374,1178,2,21,1,13,6,2,4,0,0,1
12420,911,2,18,2,38,2,4,2,0,0,0
8660,1980,1,19,1,77,6,1,2,0,0,0
4850,1779,2,20,1,64,3,3,1,0,0,0
14366,1047,1,19,2,9,2,4,2,1,1,1
12669,1024,2,20,2,11,4,3,4,0,1,1
12392,1874,1,17,1,27,3,1,2,0,0,0
8842,729,2,17,2,36,6,1,1,0,0,0
13990,1154,1,18,1,20,5,1,4,1,1,1
8320,791,1,17,2,29,1,4,2,0,0,0
12023,798,2,18,2,52,3,2,2,0,0,0
5123,1677,2,17,2,52,2,1,2,0,0,0
11959,2012,2,20,1,91,2,2,4,0,1,1
7314,1083,2,19,1,41,5,2,4,0,0,1
14305,943,2,21,2,70,3,2,4,1,1,1
13178,1319,1,18,1,53,2,3,3,0,1,1
14722,1822,1,20,2,26,3,2,2,0,0,0
10101,1612,2,20,2,4,1,3,4,0,0,1
6378,1536,2,17,2,27,2,4,3,0,0,0
9542,1332,2,19,2,93,2,1,4,0,1,1
6703,751,1,19,1,28,4,3,3,0,0,0
12280,1629,2,20,2,99,5,2,1,0,0,0
5065,1192,2,20,2,6,2,1,1,0,0,0
11831,1503,2,21,1,84,4,2,2,0,0,0
8276,1504,1,20,1,37,2,3,2,0,0,0
13109,1407,2,17,1,10,3,1,1,0,0,0
4386,1424,2,17,1,66,5,3,2,0,0,0
7981,1342,2,17,1,21,1,2,2,0,0,0
13075,852,1,19,2,82,6,2,2,1,1,1
12499,1870,2,19,1,26,1,1,4,0,1,1
5642,664,2,21,2,30,4,3,4,0,0,1
8949,1068,2,21,1,14,1,1,2,0,0,0
5296,1992,2,20,1,94,6,4,1,0,0,0
10637,723,2,17,2,84,5,1,1,0,0,0
5057,1428,2,20,1,59,4,2,1,0,0,0
8842,938,1,18,1,50,3,3,2,0,0,0
11045,1306,2,21,1,27,4,1,4,0,1,1
6293,1928,2,19,1,40,4,4,1,0,0,0
8103,2024,2,17,1,100,4,4,4,0,0,0
9135,915,2,20,1,67,4,3,2,0,0,0
11913,694,2,21,1,91,2,2,1,0,0,0
7951,1966,2,21,2,31,2,4,1,0,0,0
5863,925,2,17,1,29,5,2,1,0,0,0
4425,1361,2,17,1,2,6,2,4,0,0,0
10544,1371,1,20,2,68,5,2,2,0,0,0
9893,1520,1,20,2,13,1,2,1,0,0,0
8701,939,1,20,2,19,2,3,1,0,0,0
13317,1470,2,20,2,52,2,1,2,0,0,0
7955,1157,1,20,2,31,1,2,1,0,0,0
7162,1516,2,21,2,9,5,1,2,0,0,0
11544,989,1,20,1,27,6,3,4,0,1,1
7961,1596,2,20,1,63,1,3,1,0,0,0
13187,1048,2,17,1,9,3,1,4,0,1,1
5016,1712,1,17,2,4,3,4,4,0,0,0
8091,1227,1,17,1,49,3,1,1,0,0,0
10824,1501,1,19,1,76,1,1,4,0,1,1
6755,638,2,19,1,10,4,2,2,0,0,0
6342,1368,2,19,2,24,1,4,2,0,0,0
13642,1641,2,18,1,84,6,3,2,0,0,0
5589,831,1,20,2,95,4,3,1,0,0,0
10683,685,1,17,2,90,6,3,2,0,0,0
9650,1487,1,20,2,94,1,1,3,0,0,0
4015,1461,1,18,2,83,6,1,3,0,0,0
12819,1146,2,17,1,36,4,4,4,0,1,1
14171,1425,1,18,2,88,4,2,1,0,0,0
9460,1895,2,19,1,86,3,4,1,0,0,0
14157,1460,2,17,1,38,3,4,2,0,0,0
6030,729,1,19,1,85,4,3,2,0,0,0
6736,2012,2,19,2,19,2,3,2,0,0,0
10280,1324,1,19,2,53,2,1,1,0,0,0
10387,1358,2,19,1,40,4,2,4,0,1,1
6009,974,2,19,1,61,4,2,3,0,0,0
4648,1623,2,21,2,86,5,4,3,0,0,0
11679,887,2,18,1,65,3,2,3,0,1,1
11329,1550,1,20,1,37,5,4,2,0,0,0
6912,1471,1,17,2,99,1,3,3,0,0,0
13734,1114,2,21,1,49,1,3,2,1,1,1
13112,1457,1,19,1,23,5,4,3,0,1,1
10230,635,2,20,2,21,2,2,4,0,1,1
8135,1648,2,17,2,9,3,1,3,0,0,0
13773,1421,1,18,1,98,6,3,1,0,0,0
11942,918,1,17,1,16,3,1,2,0,0,0
6578,1299,1,19,1,21,3,3,1,0,0,0
11947,778,2,17,1,88,4,3,3,0,1,1
13207,1265,2,17,2,74,5,3,4,0,1,1
9358,1598,2,19,2,99,1,3,2,0,0,0
5377,1481,2,20,1,52,1,2,3,0,0,0
6849,1761,1,18,1,57,1,2,4,0,0,0
14196,2027,1,18,2,76,3,1,3,0,1,1
9529,2043,2,17,1,38,2,4,2,0,0,0
9765,1884,1,18,1,55,4,2,3,0,0,0
13200,711,2,18,2,33,3,1,2,1,1,1
12306,1368,2,17,2,99,2,1,3,0,1,1
4916,831,2,19,1,6,6,4,1,0,0,0
13429,755,1,17,2,87,4,4,2,1,1,1
7954,2045,2,20,2,85,1,4,2,0,0,0
5482,1582,1,18,1,62,4,2,4,0,0,0
4099,910,1,21,2,69,3,2,4,0,0,0
7437,764,2,18,1,50,6,4,3,0,0,0
6122,1019,1,21,2,94,4,2,2,0,0,0
7861,1389,2,19,1,76,5,4,1,0,0,0
4130,630,2,18,1,42,5,3,1,0,0,0
9566,1008,2,18,2,97,1,1,2,0,0,0
4275,1061,1,21,2,93,6,3,2,0,0,0
13347,852,2,17,2,31,4,1,3,1,1,1
10305,1828,2,20,1,36,3,4,3,0,0,0
10353,1651,1,18,1,55,3,4,4,0,0,1
8306,1333,2,17,2,92,4,3,1,0,0,0
11759,1247,1,17,1,64,5,1,2,0,0,0
5578,1991,1,18,1,56,5,2,2,0,0,0
14727,1884,2,18,1,14,4,1,4,0,1,1
7170,1745,2,18,2,16,6,4,4,0,0,0
12449,1116,1,20,2,97,2,2,1,0,0,0
10727,1692,1,20,1,88,4,2,3,0,0,1
11092,1927,2,17,1,97,6,4,2,0,0,0
4834,1410,1,19,1,35,4,1,1,0,0,0
8942,1457,2,19,2,61,3,2,2,0,0,0
13881,1638,2,18,2,76,6,2,4,0,1,1
12024,1973,2,19,2,8,5,3,2,0,0,0
12258,1967,1,19,2,17,3,4,3,0,0,1
4295,1560,1,20,1,18,2,4,4,0,0,0
8085,1962,1,19,1,98,2,3,2,0,0,0
8412,1647,2,21,1,38,3,3,3,0,0,0
9091,626,2,21,2,30,2,4,3,0,1,1
9938,1293,2,21,2,78,6,3,2,0,0,0
8017,1500,2,20,1,17,4,1,3,0,0,0
4961,1195,2,18,2,47,2,4,4,0,0,0
8742,1061,2,20,2,70,6,4,3,0,0,1
7489,2054,2,19,2,76,3,4,1,0,0,0
12236,1393,2,19,1,44,2,1,3,0,1,1
12794,1488,1,17,2,27,6,3,4,0,1,1
14550,1206,2,21,1,63,4,2,3,1,1,1
7277,1110,1,17,1,42,1,3,4,0,0,1
8886,1935,2,17,2,23,3,3,2,0,0,0
10323,1305,1,18,2,67,1,3,2,0,0,0
8411,748,1,21,1,72,5,4,2,0,0,0
13124,1879,1,17,2,32,4,1,1,0,0,0
5756,1691,2,18,1,43,1,3,4,0,0,0
6656,1395,2,20,2,73,3,2,4,0,0,0
13676,1288,1,17,2,88,4,2,2,0,0,0
10878,1873,2,21,2,54,4,1,4,0,0,1
6931,978,2,17,1,13,2,4,4,0,0,1
6990,1950,1,18,2,58,4,4,1,0,0,0
8900,1328,1,19,1,95,4,3,4,0,0,1
6302,1829,2,17,2,54,2,3,1,0,0,0
4801,1195,2,20,1,65,2,4,2,0,0,0
12846,843,1,20,2,95,5,4,4,1,1,1
12009,1931,1,17,1,70,1,4,3,0,0,1
14858,1369,2,20,2,1,2,3,2,1,1,1
5813,1908,1,17,2,56,2,4,3,0,0,0
7939,1267,1,17,2,6,1,1,3,0,0,0
14912,1327,1,18,2,20,5,3,4,1,1,1
13570,1301,1,20,2,75,6,1,4,0,1,1
7861,660,1,18,2,56,2,1,3,0,0,1
14460,1528,2,17,2,77,1,3,4,0,1,1
5460,1944,1,18,2,84,6,1,1,0,0,0
8764,1091,2,17,2,33,4,2,1,0,0,0
14907,858,2,21,1,78,5,2,4,1,1,1
13863,928,2,20,2,62,1,3,3,1,1,1
4655,713,1,17,2,32,6,4,1,0,0,0
13653,1719,1,18,1,4,3,1,4,0,1,1
